,comment,toxic
25,"Чо эти долбаные нигеры себе позволяют, твою мать!?
",1.0
26,"Ты там продолжай, мы смешить не будем пока не закончишь
",5.0
27,"Сорян, по помойкам не шарюсь
",0.0
28,"То на них пьяное быдло просто так напало и они его убили пьяное быдло плиз
",0.0
29,"Ублюдки потрошителей завезли. Полакомиться.
",5.0
30,"Если обезьяна наберет в род дерьма и плюнет в меня - я не стану плеваться дерьмом в ответ. Люди так не делают, но как объяснить это обезьяне? (Вопрос, понятное дело, риторический: нахера вообще что-то объяснять тупой обезьяне. )
",0.0
31,"Я поняла. Это для таких критиков, как вы, пишут вот это все не кидайте тапками чукча не писатель и тп?)
",0.0
32,"Вот фак из вронг виз ю?
",6.0
33,"А ты потрогай её снаружи
",0.0
34,"Не,они оба умственно отсталые
",5.0
35,"2. Запрещены посты не по теме, посты о поиске фильмов и неинформативные посты (в том числе посты в стиле Сегодня день рождения у ... , сегодня прошло N лет со дня выхода фильма ... и тому подобные, не несущие никакой информации помимо самой даты).
",0.0
36,"представь тебя убуханного подберут обогреют и выебут Значит, я сам виноват, нехуй мне было набухиваться где попало и валяться на улице, серьезно.
",0.0
37,"А как твой ник читается, а то я не ебу.
",0.0
38,"Высирается твоя мамаша тебе на лицо по утрам, а я высказался, обессилев от негодования от засравших политач ловцов лахты под кроватью.
",5.0
39,"Хуйню несёте, уважаемый
",5.0
40,"Блять как не крути а люди есть херовые а есть нормальные. Есть которые на работу ходят и тянут семью, а есть мразь которая привыкла забирать у безпомощных. И с оружием так же, в Сибири у мужиков ружьям по пол века, а они до сих пор как новые. А ведь и у тех мужиков и у этих, от оружия зависит жизнь. Если в двух словах- черножопые мрази
",0.0
41,"Вас не смущает такая ересь как жалоба на не выезд скорой? Так скорая и не выезжает на трупы. Скорая медицинская помощь подразумевает ПОМОЩЬ! Далее, жалоба на то, что следователь не имеющий мед образования зафиксировал смерть. Не думаю что там конченные дебилы. Все таки на улице март, а это минусовые температуры (на фото снег), что бы поставить диагноз много ума не надо. Трупное окоченение, да и тот факт что тело стало ледышкой - диагноз. Асфиксия такое дело, что если тело холодное - смерть 100 . Дальше сами будете думать, или мне это делать за Вас? Предупреждаю, работаю только по предоплате.
",0.0
42,"Евген, ты точно в этом треде сидишь. Рассказывай, Клэп горловой умеет? В жопу даёт?
",5.0
43,"Ты, видимо, не совсем понимаешь, что такое ложь . Толясик в видосиках никогда не врал. Ошибался? Да. Врал? Никогда.
",0.0
44,"Да, хохол, ты за все заплатишь
",1.0
45,"Истинно так. Но мрии жидов вертят шариком несколько тысяч лет. Мрии хохлов же больше напоминают бредни душевнобольных. Тут я более доверяю иудеям. Они вызывают больше доверия, более ответственны и потенциальны. Мой выбор - жиды.
",0.0
46,"Крымотред нужен. От него горит какелам.
",1.0
47,"Не осмос виноват, а соли кальция и магния, которые делают воду жесткой. Обратный осмос через мембраны под напором убирает все примеси, которые больше по размеру. После мембран обратного осмоса ставятся обычно блоки минерализации, чтобы хоть как-то добавить немного полезгого, что ушло через мембраны.
",0.0
48,"Эк ты витиевато конский хуй назвал...
",0.0
49,"Чо сразу гитлер.джипег
",0.0
50,"У нас в части некоторые офицеры и срочники такие же ходили. Метаном кололись, дебилы.
",5.0
51,"Правда? :3 Покажи покажи покажи!)
",0.0
52,"а не для здоровья нации. Здоровье нации это в первую очередь развитая медицина и диагностика заболеваний. Не дай бог тебе попасть в пидорашенскую поликлинику с чем-нибудь тяжелее ОРВИ - будешь по месяцу ждать очереди на диагностику, а диагноз тебе поставят года через два, если ты не сдохнешь как падаль в канаве.
",4.0
53,"Контент для ссаного быдло
",5.0
54,"Дурачок, такие, кто притесняет алкобыдло травокуров вообще вешать будут, ибо скрепы, зож и прочие заболевания головного мозга.
",5.0
55,"детей-инвалидов уродами Ну а где она не права-то? Земля наша не резиновая.
",6.0
56,"Н Е К У К О Л Д Ы И Р А З У
",6.0
57,"говорит по русски когда не на камеру порошенко тоже говорит по русски и даже слов не знает не на камеру виликая ХРЮКАИНА!! ВИлИКИЙ ЯЗЫК!!
",4.0
58,"В том- то и дело, что надо прописывать все в положении. Но лучше прописывать от достижений, а не от нарушений. И не заменять часть оклада фиксированной премией. Некоторые герои , у кого работники сидят на минималке, добавляют фиксированную премию, урезая оклад. Вроде как после всех начислений и минималка выходит, а после вот таких вот урезаний за косяки- уже нет. И тут приплывает господин работодатель по- полной. Сейчас, в последние 2 года этого почти не случается, а раньше- легко так вели себя некоторые.
",0.0
59,"Чмоки тебя везде, ты не в Самаре часом?
",0.0
60,"Глубокая - это когда с языком...
",0.0
61,"Нет. Вы судите сейчас как малолетний сноб.
",5.0
62,"Тайм-коды: 1:05 - от отличии Красной Армии от современной российской 8:08 - о роли Троцкого в создании и развитии РККА 12:12 - почему РККА отказалась от схемы добровольного призыва 16:20 - было ли восстановление офицерских чинов в Красной Армии контрреформой? 23:13 - об истреблении офицерства в 1937-1939 годах 28:10 - неэффективность Красной Армии и тактика закидывания трупами 35:47 - о потерях РККА и немецкой армии в годы Второй мировой 37:57 - изнасилованная Германия 1945-го 41:55 - об Афганской войне 44:45 - как советские генералы предали СССР на его закате 47:50 - Красная Армия будущего - какая она?
",0.0
63,"Пьяного-могила исправит!
",0.0
64,"Ой дурак. Представь себе жить без интернета, без телефона, без телеграфа, без какой-либо возможности узнать о том, как там дела у хохлов в соседней деревне. Люди веками рождались и умирали имея представление только о том, как устроена их деревня. И ты, выродок, сейчас утверждаешь что лучше вернуться в темные века обратно.
",5.0
65,"Хули ты тут рыбой машеш? Где блядь тевтонцы????
",0.0
66,"Все обьясняется ,очень просто. Запомните-людям П-О-Х-У-Й Будешь кровью истекать, криком кричать-им наплевать. Будь они хоть в фуражках, хоть в белых халатах-каждый думает только о себе. Так было-так будет.Умейте позаботиться о себе сами.
",0.0
67,"Не, нихуя. Любой идиот знает, что Абдуль просто отдал Внуку свои каналы, свои старые видосы, свой с комп с морфером и даже пустил Внука к себе жить.
",0.0
68,"Если говорит, значит пиздит Это про хохлов сказано. Учи мемы маня
",1.0
69,"Алло, дорогой, только что по радио передали, что один придурок прет по встречке. Будь осторожнее. Один??? Да их тут сотни!
",0.0
70,"Сексизм во всей красе! Вы - Веган?
",0.0
71,"Эта та история, что наука? Или та, что конкретно в твоей голове обитает?
",0.0
72,"Ну зашибись. Мне гланды удалили, остаётся ползти в сторону кладбища
",0.0
73,"шлюх-шпионок Чапман, Бутина тупорылое КГБ Баширов, Петров, чек на такси от места службы в аэропорт Фильм то документальный, получается.
",0.0
74,"А ты пробка если бы там было написано то что он прав он бы повернул двоих и развернул двоих или повернул 4рых сразу туповка ты. Если ты увидешь бабу в очках сразу скажешь бля у тебя бант по любому Петя был прав так сказанно а задаче
",5.0
75,"Уж сколько раз твердили миру... Запишитесь к психотерапевту с описанием симптомов. Ну серьезно, взрослый человек, а ведете себя как маленький. Если есть депрессия - вам об этом скажут. Но это может быть и накопленная усталость, и фаза апатии, и гормональный сбой. Как у вас с фантазией дело обстоит? Вот и вообразите, что дальше может быть хуже. Вплоть до отказа внутренних органов. Супруга ваша куда смотрит?
",5.0
76,"У тётки такой же был, сарай с баранами охранял. Он себе морду по молодости почти так же расковырял о гвоздь, когда будку грыз. Тётка приходит, а псина вся в кровище и радостная лает сидит. Дурной пёс был.
",0.0
77,"Лол. Ни одним аргументом, кроме веры в святой Капитал не разродился, но заблуждения конечно у меня ... вы предлагает фашизм Ну и конечно куда совкофилам без выдумок. Слив засчитан.
",4.0
78,"Совершенно очевидная слабость ольгино из фбк они никогда не смогут поверить и даже допустить своё собственное существование. Они всегда будут доказывать что их не существует, а кто верит в них тот дурак.
",4.0
79,"А я бы даже переплатил, умничка, у тебя хорошо получается
",0.0
80,"Взять того же just илью. Мож он и норм, но количество хуйни невпопад было запредельным. джаст хуйня Киностримы с этой свинотой плебейской слушать невозможно. Маргинул проявляет фантастическую деликатность к этому пидору, у которого познания в фильмах ещё более хуевые, чем у конины. Лучше бы Кэбота звал, да кого угодно, хоть пиздючего ПИКУЛИ , чем этого убогого васяна подпивасовича. Феноменальный кринж от этой антропоморфной рецензии с кинопоиска.
",6.0
81,"Тогда бы все кроме русских вели бы себя нормально, и как только русские тупонут перезали бы всех русских. Профит.
",1.0
82,"Не корми тролля, не отвечай ему. Этот ливер тут против всего.
",6.0
83,"соблюдай нормы поведения и правила принятые обществом. Так а где нормы-то? О чем ты говоришь вообще? Ты опять ведешь речь о том чего сам не знаешь?
",5.0
84,"Когда тебя насилуют нельзя отбиваться. Когда тебя убивают нельзя защищаться. Почему же ты не вспоминаешь о сотнях миллионах, погибших от рук капитала. Ежедневно люди гибнут в капиталистических войнах, организованных ради прибыли. Чего ты о них не вспоминаешь? Когда бандит вломится в твой дом, не сопротивляйся. Дай ему убить тебя.
",0.0
85,"Нужно немного отомстить русским : В Новосибирске осудили гастарбайтера, который спонсировал террористов.
",0.0
86,"Открой Русскую грамматику РАН. Институт русского языка им. В.В.Виноградова. М., 2005. Т. 1. С. 506, 1220
",0.0
87,"а шакалы так вообще офигенные!
",0.0
88,"приходит умный человек и помогает ему научиться печатать всеми 10-ю пальцами. Нет, он просто говорит, что печатать одним пальцем - нормально, что однопальцевые - это вариант нормы, в древней Греции печатать одним пальцем было мужественно и т.д. Насчет последнего абзаца - опять же это стереотипы. Женщина, умеющая драться - лесбуха? Потому что драться - задача мужчины ? Мужчина, любящий шопиться и готовить - пидор? Мужчина, ухаживающий за собой? Красящий губы и носящий стринги - пидор? Кто решил, что косметика и стринги - удел женщин? Формально, это просто одежда. А если мужчина любит анальные ласки со своей девушкой? С чего бы он от этого стал пидором или, тем более, женщиной в мужском теле ? Моя мысль в одном абзаце. Нет нормы, и не отклонений. Нет внутренних границ. Бывают сексуальные предпочтения и желания. И отличия умного подхода от подхода в лоб - не ставить в этих предпочтениях жестких границ, перенося людей из группу в группу . Отказываться от классификации людей. Разделять и классифицировать людей - это простите, недобитый фашизм, пусть и не ставящий своей целью истребление.
",0.0
89,"секта отрицания морали в треде!
",0.0
90,"А вот будет ли возможность? Одного моего знакомого упоротая мама в дурку упекла по одной ей ведомой причине. После такого съехать становится сильно сложнее.
",0.0
91,"КАЛЕЧИЛИ СЕБЯ В ЗНАК ПРОТЕСТА ЛОЛ. РУСНЯ ТАКАЯ РУСНЯ. ЛУЧШЕ УБЬЮ СЕБЯ НАЗЛО БАРИНУ!!! ЧЕМ ПОДНИМУ НА НЕГО РУКУ !! УХХ!!!!!!
",1.0
92,"геев и анимешниц Было бы круто, если бы это было так, а в основном нацики это подкаченные полухачи полужиды типо пейсака.
",1.0
93,"Ну чё шизло ёбаное, давай и тут сагой вайпай
",5.0
94,"Думаю мысль мою поняли. Ну, а безграмотность, что поделать, плохо учился я русскому. С закономерной тройкой, школу покинул.
",0.0
95,"Тред лучшего кашевара всея Ютуба. Козлодорадины - вэлкам.
",0.0
96,"Ты бы с полом определилось) а потом уже национальной ориентациией займемся)
",5.0
97,"Праздник так уж праздник! Петерок проказник!
",0.0
98,"Все лидеры Новососсии давно червей кормят Кто все? Захарченка до назначения главой ДНР был обычным комбатом, Гиви и Мото были просто харизматичными лицами на экране, из известных лидеров погибли Дремов и Мозговой, но они из за терок в ЛНР с Плотвой погибли, Безлер, Гиркин, Ходаковский, Дубинский живы и здоровы, их только кремлядь пидорнула с Донбасса, а Гиркина за его вскукареки вообще то постоянно мочат подзалупные.
",4.0
99,"Видимо действительно дебил, в 8 лет физиология ещё не работает, чтобы трахать кого-то. Разве что фаллоимитатором, но кто его продаст восьмилетнему?
",5.0
100,"ЭТА ДРУГОЕ, ШВИТОЙ КОПРОЖИДРАИЛЬ НИ РАШКА-ПАРАШКА
",4.0
101,"Ты стебешься сейчас? есть люди, которые не знают и готовы учиться. а есть люди, которые не знают и считают, что им все обязаны. учить таких - куча нервов и нахуй лично мне не надо. проверено на личном опыте - денег с таких - минимум, зато запросы чуть ли не королевские, плюс стабильный головняк (ой, нам тут надо ещё чуть-чуть весь текст поправить прям сейчас) и нервы. хотите этого-занимайтесь, я не против. Но не надо навязывать мнение, что это нормально, они от этого ещё больше борзеют. п.с. тот, кто не может составить бриф - понятия не имеет, что ему нужно, а виноватым будешь ты.
",6.0
102,"Мать его затравленная вебкам шлюха, а отец пидорнутая членодевка!
",5.0
103,"Настенька, как здорово, что ты написала. Я ждала, я написала коммент, но ты не отвечала. Я действительно запереживала. Было грустно заходить на пикабу. А потом я увидела плюсик у коммента и поняла, что ты боец и просто сейчас не самое лучшее время для написания постов. Обнимаю
",0.0
104,"Видимо, не приписывала (по крайней мере, для пенсии - пенсионное обеспечение для колхозников ввели намного позже), однако в царской России регистрация рождений и смертей была возложена на церковь и велась эта метрика только для православных. В сочетании с массовой неграмотностью это дало массовые ошибки в определении возраста, когда уже в советское время бывшим иноверцам начали выдавать паспорта. Насколько я понял по структуре образования Казанской губернии, до революции там было невозможно поступить и окончить трёхлетку, не зная русского языка. Для знающих только свой язык татар и чувашей (как крещённых, так и мусульман) предусматривалась однолетка. Зато трёхлетку бабушка вашего мужа вполне могла окончить уже в советское время в рамках Ликбеза. Я думаю, что когда в конце 20-х началась выдача паспортов всем сельским жителям, произошло недоразумение - бабушка сама не знала точно свой возраст, а готовивший документы служащий понял её слова про позднее вступление в брак, так, как это понималось в городе. В деревне же и 18 лет тогда уже считалось для девушек поздним сроком для выхода замуж, в русской, по крайней мере. Бабушка рассказывала, что её свидетельство о рождении выдавалось гораздо позже, и указанная в нём дата рождения 1 августа скорее всего неверна - её мать, моя прабабушка говорила, что точную дату не помнила и называла просто август.
",0.0
105,"Скотоублюдок, так че там, как с продуктами в расеюшке- скотоублюдушке?
",1.0
106,"Мда..кто ж знал что в рашке столько дегенератов...
",1.0
107,"И тебя упекут в дурку заботливые прохожие, когда ты будешь с ней общаться. То есть, не с ней, а с пустым местом. И дрочить не на неё, а на пустое место.
",0.0
108,"Так оно и есть, кругом лентяи...
",0.0
109,"великий физиономист Этому физионамисту, в биореакторе место
",5.0
110,"Сначала запретить въезд чуркам и выдворить уже приезжих, а потом уже уидем на сколько упадёт преступность в стране.
",1.0
111,"А зачем ей нападать, если она может у хохлов спокойно территорию отжать, а те только вякать будут?
",1.0
112,"Не пытайся меня понять. Не напрягай свои зачатки интеллекта.
",5.0
113,"Хохлы - отражение русни в кривом зеркале, вобрали в себя самое худшее от русских и живут в мриях. Ща вам через годик - полтора пидорашки транзит урежут, и всё, приехали, тарифы на газ и электричество, да за всю коммуналку взлетят ещё в два раза, и к концу второго срока поросенко вы придёте к тому же, с чего начали генотьюу и перемогу. Пидорашек естественно тоже не ждёт ничего хорошего, т.к. рашка попытается снова прибрать вас к рукам, и из за этого упадёт с вами на один экономический уровень - в самую жопу. Народы братья, народы дураки.
",1.0
114,"ну вам с дивана виднее )
",5.0
115,"не знаю за что тебя минусят, в целом любые крайности всегда не так хорошо - что полная свобода слова, что полная цензура тебя вот минусят, а когда благодаря свободе слова кто-то безнаказанно агитирует например за отказ от прививок эти минусители слюной изойдут кричать мол заткните их
",0.0
116,"Военные Базы!!!!!!! Ты что не понимаишь!!!!!! Военные!!!!!!!!! Кругом война! Никаких прочих идей не существует. А в школе - вам нагло врут!
",0.0
117,"А вы оптимист) в день машина в такси проходит край 250, т.е в год 80 т.к (обычный человек наматывает порядка 20-25т.км). мы тут обсуждали не тачки за лям, а авто за 300т, которая в цене потеряет за три года дай бог пол цены, а при условии той амортизации что описана выше - это смех, прочтите внимательно, там все разобрали. вот тут -
",0.0
118,"Очень даже разделимы. Достаточно знать мотивы гомосексуального поведения у животных (которых Вы, как мне кажется, не знаете), и всё становится на места. А, как Вы выразились, перманентное поведение (т.е. однозначное предпочтение партнёров своего пола и игнорирование партнёров противоположного пола) наблюдалось только у баранов. Пути эволюции, конечно, неисповедимы, но я сомневаюсь, что у геев были бараны среди предков.
",0.0
119,"Какой сайт? Ты сам то смотрел прежде чем писать? Там ссылки на видео в том же ютубе от лица адвоката.
",5.0
120,"Выдохни и приступай к изучению русского языка.
",5.0
121,"Личинка либераста обыкновенная. Пусть на митинге анального пойдет поскачет
",4.0
122,"Так это не фантазии, дебил, это вывод с ваших же постов.
",5.0
123,"Прикол в том, что расы white не существует ни в одном учебники этнологии, генетики или антропологии. Это сленг быдла. Европеоиды не обязаны быть похожими на больных малокровием. Большая часть европейцев смуглые, так что охуевшие северяне похожие на больных чехоткой могут сосат. Сама европа произошла из Греции и Италии, жители которых смуглые. 1.5 млд европейцев смуглые, и только шайка северян которые не видят солнца бледные
",0.0
124,"Достали эти мочехлебы с модеркой. творят лютую хуйню. Я ночью тред бампал картинками по тематике треда в вг , а их все потерли, оставив пару постов моих.
",5.0
125,"ты такое же говно как и бомжи, т.к. у них гнилые органы, а у тебя мозг отупел и сгнил.
",5.0
126,"Ля! Ты смотри курит, звоните Вальке. Скажите что муж дымится. Ps: Это типо отсылочка на шуточки в сваты
",0.0
127,"Зальете шебм? Вот этот кун. Говорит, будто заявление забрали. Алсо как-то и не скажешь, что он станет совать хуй в очъко тян, а потом обмазывать ей губы, лол. Фу нахуй. Алсо, мне думается, что пиздит
",6.0
128,"Так почему же ты до сих пор только думаешь об ипотеке и женитьбе? Да и родители с 90х так видимо ничего не придумали,что бы помочь,я думаю ты вообще деревенский парень.
",5.0
129,"Ну, у Егорки есть явное желание смотреть на то, как русские женщины сношаются с иностранцами, или людьми типа Горринга. Это чисто твои собственные фантазии, ни на чем не основанные.
",6.0
130,"До 17 года государство не строило школ для безсословия. Да и принимать в частные учебки простой люд начали недавно, на тот момент. Государство вообще не занималось системно школами, и поначалу мешало и другим. Но в итоге стало так - сами не занимаемся, но и частникам не мешаем. Все это я почерпнул отсюда, от знающего автора. И мне в это вполне верится.
",0.0
131,"Ммм... Проблема цыган и наркотрафика есть? Есть! Ее решать надо? Надо! Если я завтра вьеду в толпу цыган вы меня тоже поддержите?
",0.0
132,"На самом деле корова-чистое животное,она есть в основном траву и корнеплоды.Как и баран.Именно поэтому свиное дерьмо так воняет-свинья жрет все подряд как и человек. Коровий помет-переработанная трава.Индусы его даже в зубную пасту добавляют,но это на любителя
",6.0
133,"Ты чо. Нивстиме значит пидоры. Нахуй их гогверсия и всё такое. Нахуй эпик сторе! Скачаю с торрента
",0.0
134,"Как же руснявые борщи любят подчинаться кавказцам. Русский значит пидор.
",1.0
135,"Я начал курить и бухать в пятом. Пыхать клей в седьмом. В 27 выгляжу на 16. Ты обосрался.
",5.0
136,"Во-первых, почему ты ко мне в женском роде обращаешься? В профиле у меня написано- пол мужской. Во-вторых, не передёргивай ситуацию, изнасилование какое-то тянешь. Причём здесь это? Нормально же говорят, не давай в садик никаких ценностей, телефонов дорогих и т.д.
",0.0
137,"Русских придумали евреи что бы отобрать у тебя горилку, знаем.
",1.0
138,"Мне бы понравилось жить со шлюхой.
",6.0
139,"Мда... Хотел просто спасибо сказать, но и тут какую-то обиженку задел. Вас толстяк в школе не чморил? Откуда ненависть?
",5.0
140,"В 2015 году Октябрьский суд Краснодара признал Полюдову виновной в призывах к экстремистской деятельности и сепаратизму. Поводом для обвинений стал репост картинки и запись в социальной сети ВКонтакте : Требуем от мирового сообщества прекратить нарушения прав украинцев в Кубани. Кубань хочет на историческую родину - в Украину . Так что формальным поводом был именно репост картинки, хватит брехать. Ну понятно, прикинулся валенком и успешно отморозился по уголовному конвейеру в Барнауле. Засчитано.
",4.0
141,"Регистрируясь на Пикабу, ты выразил согласие с Правилами. 4.1 Базовый принцип. Администрация просит Вас проявлять уважение к пользователям Пикабу. Судя по комментарию, ты в глаза долбишься
",5.0
142,"Я не топил. За кого топить-то? За бандитов, которые сейчас делят власть в ЛДНР, взрывая друг друга?
",4.0
143,"Ничего. Но всё меняется от того факта, что ты не имел возможности за 26 лет воткнуть в какую-то уродину. Это значит твой социальный статус как мужчины, как челочек, ниже самой паршивой грязи и самого опущенного омега чма который с этой уродиной и мутит. Факт ебли ничего не означает и не показывает, а вот отсутствие ебли показывает скудоумие и зашоренность.
",5.0
144,"Во первых, проститутка тоже может. Может. И будет потом с финишем от сутенёра ходить. Ну или не может. Потому что тот же самый сутенёр будет её шантажировать. добавим еще более нежелательную профессию - военный Военным платят больше. И престиж у профессии весьма высокий. И социальные гарантии, типа выплат за звание, выслугу, квартир, ранней пенсии у них имеются. У проституток всего этого нет. И не будет даже при легализации. Вместо ранней пенсии их выкинут на мороз с голой жопой и заменят её другой. В третьих, шахтер подвергается не насилию, а опасности и вредным условиям труда НАМНОГО больше проститутки. Вредность шахтёрской профессии классифицируется по СОУТ, в результате прохождения коей шахтёру опять же начисляются соц.гарантии в виде доп.выплат, отпусков, год за полтора и т.д. У проституток даже при легализации такая классификация никем проводиться не будет. Престиж не так высок, но шахтёра никто не будет осуждать за ту деятельность, которой он занимается. Полицейский, снова же, имеет риск подвергнутся насилию больше, так как взаимодействует с криминалом Точно так же, как и проститутка. Не только с криминалом, но и с любым неадекватом, у которого появилась бумажка с видами Владивостока и который возомнил, что ему всё дозволено. Опять же у проституток не будет никаких о соц.гарантий, которые есть у полицейских. И не появится даже при легалайзе. Вообще, если вы пытаетесь доказать что проституция - самая опасная профессия в мире, то это как-то нелепо. Я пытаюсь доказать, что проституция - это продажа людей. Где самыми незащищёнными и наименее оплачиваемыми оказываются те самые люди, которых продают. А главным злом являются покупатели. И легализация этого никак не изменит.
",0.0
145,"Я понимаю что ты поймал волну и пишешь как нравится. Но попробуй меньше мата, его щас прям много лишнего.
",0.0
146,"Для тебя котик - имущество?
",0.0
147,"Сказки то не рассказывайте, такое возможно только если деревня в нескольких километрах от города, сам живу в пфо Оренбуржье, у нас дорогу 2 дня почистить не могли, ибо 1 трактор на 3 деревни
",0.0
148,"что делать? - свети-ться -ться -ться -ться -ться -ться!!!!!! достали грамотеи.
",0.0
149,"Попизди у меня тут шаболда ибанная
",5.0
150,"- Это ты мне приготовил? Тук-тук, твою мать!..
",0.0
151,"Твоя мать настолько жирная, что больше... про это шутеячка ? Я вижу так, для меня мама имеет большее значение чем вся та здоровая хуйня
",0.0
152,"Ты ему еще и полтос накинул
",0.0
153,"Он и Глобу вспомнил. У Женички обострение победодефицита?
",6.0
154,"меня тут на хуй послали и модератор даже не отреагировал, пришлось банить идиота. А ВЫ говорите, что работает .
",0.0
155,"скрим у девицы слабоват Дружище, а у какой женщины ты слышал хорошо звучащий экстрим-вокал?
",0.0
156,"По мясу уже перегнали СССР Занятно, что по статистике в 1990-м СССР била рекорды по производству мяса. Но в магазинах почему-то хуй чего найти было.
",0.0
157,"Bloomberg узнал о проработке сценария оставления Путина у власти По словам собеседников агентства Bloomberg, один из них предполагает объединение России с Белоруссией. Против такого варианта ранее выступал Лукашенко, а российский посол говорил, что Москва таких предложений не делала В президентской администрации рассматриваются различные варианты, которые позволят Владимиру Путину остаться у власти как можно дольше, сообщили Bloomberg три источника, близкие к Кремлю. Один из сценариев предполагает создание нового государства путем объединения с Белоруссией , новую страну возглавит Путин, что позволит ему обойти конституционные ограничения по количеству президентских сроков. Политолог и бывший сотрудник администрации президента Андрей Колядин сказал агентству, что в Кремле активно обсуждали и сценарий, схожий с тем, что сейчас происходит в Казахстане. Москва будет следить за тем, насколько Нурсултан Назарбаев после отставки с поста президента Казахстана сможет контролировать ситуацию и как будет распределено влияние в новой конфигурации, сказал главный редактор сайта Московского центра Карнеги Александр Баунов. Повторить стратегию Назарбаева в России невозможно, сказал агентству политолог Аркадий Дубнов, потому что политическая система России устроена сложнее, чем казахстанская. РБК направил запрос пресс-секретарю президента Дмитрию Пескову. В декабре 2018 года президент Белоруссии Александр Лукашенко на пресс-конференции сказал, что Москва под предлогом глубокой интеграции хочет включить страну в состав России. А некоторые прямо говорят: мы готовы, чтобы вы шестью областями вошли в состав Российской Федерации , заявил он. Однако посол России в Минске Михаил Бабич 1 марта сказал, что таких предложений не было и что Москва выступает за развитие Союзного государства России и Белоруссии.
",0.0
