,comment,toxic
96,"Я бы на месте цыганки выбил бы телефон из рук и лицо бы поцарапал,за это ничего не будет,просто административный штраф,а пикабушник запомнит,что дерьмом по жизни быть нельзя и судить других никто не имеет права.
",6.0
97,"вот ты мне только что написал тебя найдут и отпиздят . то есть прямо точно. не может быть, а все, пиздец, никуда не уйти. и теперь ты отказываешься прислать ОДИН БЛЯДЬ случай? Я, кстати, сам то поискал, и значешь что?? НЕ НАШЕЛ БЛЯДЬ!!! Вот ведь сюрприз то. Я найти не могу, тебе влом так передо мной унижаться. Ну хуле. так и живем кукарекнул и в кусты
",5.0
98,"ЧАЙНУЮ ЛОЖКУ НА ПОЛ ЛИТРА И НЕ ГАСИТЬ КИПЯТКОМ ИБО ПОСЛЕ 40 ГРАДУСОВ ИЗ БИКАРБОНАТА ОНА ПРЕВРАЩАЕТСЯ В КАРБОНАТ, ЧЕМ СТАНОВИТСЯ В 2 РАЗА МЕНЕЕ ПОЛЕЗНОЙ
",0.0
99,"Надеюсь, ты понял, о чем просят тебя написать.
",0.0
100,"Ты эту историю перечитай еще раз. Там бабка дочке на свадьбу денег зажопила. Уж стопудово она в этом возрасте еще на пенсии не была.
",0.0
101,"Получается, у вас либеральное обострение?
",0.0
102,"клаптик стрелянина Что промычало это чмо? Я даже не буду просить переводить, это зашквар для пановю.
",5.0
103,"Почему ты подорвалось, либерахоговно?
",4.0
104,"Переживал за твой стакан как за собственный
",0.0
105,"Познер для ваты патриот или либераст?
",0.0
106,"Чувак, тыж за мою девушку тут треп развел, смотрю метишь на место девушки, остроумием блещешь. Ты вот чем не доволен? Сам пришел, сам заявился. Что не так то? За мою девушку себя выставляешь, а я девушкам не отказываю.
",0.0
107,"А он тебя не кормит)? Может тебе котлеток выслать?
",0.0
108,"У нас тут проблема возникла... Сделали выписку моей матери, там вообще почти ничего не указано и есть данные о пенсионных отчислениях только за 2018 год, то есть куда пропало 30 лет стажа... Я в легком шоке и не знаю, то ли это в госуслугах какой-то баг, то ли там все документы потеряли... Сижу уже несколько дней и не понимаю что с этим делать. p.s. , как вы относитесь к идее перенести ваш пост в сообщество Антимошенник ?
",0.0
109,"От того то ты назовёшь хохла пидооашкой, пидорахой ты быть не перестанешь, это как с перефорсом няш , от того что ты ими хохлов называешь, 200 летие свинячей истории русни не пропадёт.
",1.0
110,"Ебать вы тупые дебилы, ой блять
",5.0
111,"Идите нахуй со своей свиньей обосраной (не могу его смотреть из-за того что он разговаривает как даун)
",5.0
112,"А ты кто по жизни то вообще?
",5.0
113,"обезьяна ковыряется в жопе, нюхает палец и падает с ветки.gif
",0.0
114,"Большинство новых коттеджных поселков имеют статус садоводств, благодаря этому могут еще и сдирать по три шкуры с новых собственников на обслуживании. Причем сейчас с кризисом в загородке очень много стали продавать без подряда. У нас очень неразвита строительная экспертиза и контроль в частном домостроении, поэтому проблемных домов очень много, где люди потом годами пытаются это исправить.
",0.0
115,"Ты че несешь то поехавший шизодаун? Ты еще дефолт вспомни
",4.0
116,"Я вот конечно понимаю что это все юмор и стеб над стереотипами, но чет вот нихера не смешно. Работал в большой компании - многие молодые сотрудники именно как героиня этих комиксов. Они тупые. Прям пиздец какие тупые. Но для них это не проблема а Ой, я такая глупенькая, хихихи . Нет, блядь, ты тупая! Ты тупая как пробка и это не смешно! Хотя что я, мальчиков таких тоже не мало. Только там фраза да я хуй знает как это работает, чо я програмист электрик слесарь любая другая профессия используется. И они все реально не стесняются этого. Ленивый - ну да, есть такое, не люблю работать. Ни в чем особо не разбираюсь - не без этого, мне просто не надо. Просто не стоит стесняться своих недостатков, все мы не без греха. Это блядь очень грустно. Какая-то массовая идея бодипозитива но про поведение. Сорян за это бомболейло (
",0.0
117,", очистите наши ряды от невоспитанных грубиянов
",0.0
118,"Что, сученок, мало я тебя говном в попереднем треде накормил? Сюда прибежал?
",5.0
119,"Зачем в тегах программирование, если нет исходников, только продукт?
",0.0
120,"какой пруф тебя устроит?
",0.0
121,"Ну как же, они же там загнивают, кроме пидарасы и садомия, ты не слышал? Включай соловьёва и киселя, только правда о загнивающем западе.
",4.0
122,"Простите, умник, а что в этом высказывание неправда?
",5.0
123,"Я настолько отчаянный что помахал бы мпх у тебя перед лицом.
",5.0
124,"Ну, а что, собственно, вам не нравится? Чтобы батя отказался от своего пиздюка, хоть и долбоеба, и отдал его на съедение журналистам и бомжам? Я в рот ебал таких бать, мои предки в любом кипише всегда обвиняли меня, хотя я почти всегда был жертвой. Такие родители хуевые. Нормальный отец должен наказывать долбоеба внутри семьи, а от чужих, даже в таких случаях -- защищать. Не увидел в его словах ни угроз, ни быкования.
",6.0
125,"Брехня какая-то. Что-то мне кажется, гинеколог не будет своему коллеге говорить дурак .
",6.0
126,"Вдудь и вся его кодла пускай пиздячат на хуй.
",0.0
127,"Идиоты проникают во все сферы жизни 5 дней снимает ролики с зумом на фурункул
",6.0
128,"Ты-то пиздец сильный, да? Лол. Нет, мой дорогой ебанашка, ты должен знать, что миром правят не сильные, а умные, хитрые и коммуникабельные. Сильные на стройках и в шахтах ебашат, за скромный прайс. Что ж касается этого уебана, то довольно скоро он нарвется на рили отморозка, которому похуй будет на да это пранк, чувак . Пилю прохладную: один мой знакомый ночью бухал с пацыками, че-то дурачились они, гуляли ночью по ДС. Решили на светофоре встать вчетвером, типа они в невидимой тачке. Я рядом чурка на приоре. Они че-то с чуркой давай в гляделки играть, типа гонки на светофоре . Чурка юмор не осилил, вышел и порезал моего приятеля и его кореша ножом. Один помер в больничке, мой знакомый остался жив, но че-то уме удалили и все пузо перешито теперь.
",1.0
129,"он, как любой психически здоровый человек Он и в существование психики не верит. Что ты на это скажешь, девственник?
",5.0
130,"Оно не просто достало. Оно буквально мешает пользоваться бордой. В какой-то момент ты просто не выдерживаешь и закрываешь к черту все вкладки с двачем, потому что долбанутейшая капча тебе все равно не даст постить. Чем больше постишь - тем в более долбанутой и тормазнутой она становится.
",0.0
131,"Ты очень общительный человек?
",0.0
132,"Дим-Юрич, идите выёбываться в свой тред.
",5.0
133,"Пидр ты, эксклюзивный.
",5.0
134,"Да хз, что ты до меня то докопался ?
",5.0
135,"ты понимаешь что ты сам покупаешь где угодно кактус фикус член в горшочке и несешь его по адресу?
",0.0
136,"Вот и молодец. Лишь бы остальные хохлы заднюю не включили.
",1.0
137,"Редко встречается сборка сложного механизма с ноля в одном цеху. И крупноузловая сборка не может считаться признаком отсталости. Металл это не обязательно сырье. Прокат или арматура это законченный продукт. Оцинкованная сталь это почти готовый продукт. Её нужно только спрессовать. Производство руллона холоднокатанной стали из руды и угля это сложный трудоемкий процесс. И денег на этом поднимается немеренно. Собственно топ 2 российского форбса это металлурги.
",0.0
138,"А может быть ты долбаеб, аэээм?
",5.0
139,"Ваш понас обычный прокремлевский пидарас.
",5.0
140,"Твоя мама знает за кого ты топишь?
",5.0
141,"Закон запрещает высказывать в интернете явное неуважение к следующим группам: общество; государство; официальные государственные символы РФ (герб, флаг); Конституция РФ; Согласно статье 29 Конституции Российской Федерации: Каждому гарантируется свобода мысли и слова. Лол, то есть закон, якобы защищающий Конституцию, противоречит самой Конституции. Охуенно, чё.
",0.0
142,"Бля, че за болезнь? У мен походу такое же дерьмо.
",0.0
143,"Файжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжж.жжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжэзш.х не
",0.0
144,"Блядь ты жопой посты читаешь?
",5.0
145,"1. После оставления комментариев трижды проверяйте его наличие в треде. 2. Макаба удаляет комментарии. 3. Абу скручивает лайки. 4. Распространяйте все видео жильцам вашего жека. 5. ??? 6. Как вы этого любите.
",0.0
146,"На одном из симпозиумов встретились четыре лингвиста: англичанин, немец, итальянец и русский. Речь зашла о языках. Начали спорить, а чей язык красивее, лучше, богаче, и какому языку принадлежит будущее? Англичанин сказал: Англия страна великих завоевателей, мореплавателей и путешественников, которые разнесли славу её языка по всем уголкам всего мира. Английский язык язык Шекспира, Диккенса, Байрона несомненно, лучший язык в мире . Ничего подобного , заявил немец, Наш язык язык науки и физики, медицины и техники. Язык Канта и Гегеля, язык, на котором написано лучшее произведение мировой поэзии Фауст Гёте . Вы оба неправы , вступил в спор итальянец, Подумайте, весь мир, всё человечество любит музыку, песни, романсы, оперы! На каком языке звучат лучшие любовные романсы и гениальные оперы? На языке солнечной Италии ! Русский долго молчал, скромно слушал и, наконец, промолвил: Конечно, я мог также, как каждый из вас, сказать, что русский язык язык Пушкина, Толстого, Тургенева, Чехова превосходит все языки мира. Но я не пойду по вашему пути. Скажите, могли бы вы на своих языках составить небольшой рассказ с завязкой, с последовательным развитием сюжета, чтобы при этом все слова рассказа начинались с одной и той же буквы? Это очень озадачило собеседников и все трое заявили: Нет, на наших языках это невозможно . Тогда русский отвечает: А вот на нашем языке это вполне возможно, и я сейчас это вам докажу. Назовите любую букву . Немец ответил: Всё равно. Буква П , например . Прекрасно, вот вам рассказ на эту букву , ответил русский. Пётр Петрович Петухов, поручик пятьдесят пятого Подольского пехотного полка, получил по почте письмо, полное приятных пожеланий. Приезжайте, писала прелестная Полина Павловна Перепёлкина, поговорим, помечтаем, потанцуем, погуляем, посетим полузабытый, полузаросший пруд, порыбачим. Приезжайте, Пётр Петрович, поскорее погостить . Петухову предложение понравилось. Прикинул: приеду. Прихватил полустёртый полевой плащ, подумал: пригодится. Поезд прибыл после полудня. Принял Петра Петровича почтеннейший папа Полины Павловны, Павел Пантелеймонович. Пожалуйста, Пётр Петрович, присаживайтесь поудобнее , проговорил папаша. Подошёл плешивенький племянник, представился: Порфирий Платонович Поликарпов. Просим, просим . Появилась прелестная Полина. Полные плечи прикрывал прозрачный персидский платок. Поговорили, пошутили, пригласили пообедать. Подали пельмени, плов, пикули, печёнку, паштет, пирожки, пирожное, пол-литра померанцевой. Плотно пообедали. Пётр Петрович почувствовал приятное пресыщение. После приёма пищи, после плотного перекуса Полина Павловна пригласила Петра Петровича прогуляться по парку. Перед парком простирался полузабытый полузаросший пруд. Прокатились под парусами. После плавания по пруду пошли погулять по парку. Присядем , предложила Полина Павловна. Присели. Полина Павловна придвинулась поближе. Посидели, помолчали. Прозвучал первый поцелуй. Пётр Петрович притомился, предложил полежать, подстелил полустёртый полевой плащ, подумал: пригодился. Полежали, повалялись, повлюблялись. Пётр Петрович проказник, прохвост , привычно проговорила Полина Павловна. Поженим, поженим! , прошептал плешивенький племянник. Поженим, поженим , пробасил подошедший папаша. Пётр Петрович побледнел, пошатнулся, потом побежал прочь. Побежав, подумал: Полина Петровна прекрасная партия, полноте париться . Перед Петром Петровичем промелькнула перспектива получить прекрасное поместье. Поспешил послать предложение. Полина Павловна приняла предложение, позже поженились. Приятели приходили поздравлять, приносили подарки. Передавая пакет, приговаривали: Прекрасная пара . Собеседники-лингвисты, услышав рассказ, вынуждены были признать, что русский язык самый лучший и самый богатый язык в мире.
",0.0
147,"Хахахах вот лошара, плюсиков не достанется
",5.0
148,"Перепутали в роддоме негритенка, хохла и русского. Хохол такой заходит в палату и кричит Слава Украине! Негритенок засмеялся, а русский и хохленок обосрались и как давай говном кидаться.
",1.0
149,"Скажу одно, никто тебе не поможет кроме тебя самого, ты либо берешь в себя в свои руки, либо любой из вышеперечисленных вариантов.
",0.0
150,"Да, я за коммунизм. Парня тебе подбираю Отлично, мне тебя как раз советовали, говорили Более опытного человека в гомосексуализме, среди коммунистов не найдешь так что давай, жду от тебя список гомокоммунистов которых мне предложишь
",4.0
151,"Держи еще один - скажи спасибо за коррекцию и фоткай уже давай
",0.0
152,"В школе мозаикой был выложен во всю стену на первом этаже. Попробуй забудь.
",0.0
153,"А как ты относишься к эксперименту Гезелля и идее отказа от накопительной функции денег вообще? Погуглил, почитал по-диагонали. Это же подразумевает регуляцию. Ну и нахуй оно надо? Я не против денег с высокой волатильностью, но давать власть над этими деньгами - это идея очень плохая. На мой взгляд, надо идти в сторону большейпрозрачности общественных структур и контроля со стороны частных лиц. Это, несомненно, уже шаг в правильном направлении. Для меня, если я сам не произвожу фальшивок, тогда получается двойное наебалово: и государством, и фальшивомонетчиком Это так. С другой стороны, деньги из государства к тебе не попадают никак, так что для общества в целом уж лучше наеб со стороны участников общества. А что мы вложим, если у нас деньги - ресурс ограниченный ? Собирать будем долго и в ущерб чему-то ещё Ну, простите, есть же еще налоги легальный грабеж. А так наеб по всем фронтам. Так и несамоценные деньги - тоже. Так что всё по-рыночному Ну да. Любые деньги так или иначе подчиняются законам спроса и предложения. Но уж лучше децентрализация тогда уж. Можешь, конечно. Есть инструменты обхода вроде биткоин-миксеров. Конечно, это уже костыли, так как сам биток как валюта не очень совершенен, мягко говоря. Крипта намного удобнее уже появилась, а со временем удачные варианты и приобретут капитализацию и спрос. Как сказали выше, биток скорее подходит для хранения активов, а не для транзакций. экономическое принуждение никуда не делось Я бы назвал это ЭКОНОМИЧЕСКОЙ МОТИВАЦИЕЙ . Избавиться от нее значит избавиться от рынка и денег в целом, это уже ближе к коммунизму. Социал-дарвинизм и сейчас процветает, по сути. Просто в странах первого мира он скрыт за высоким уровнем жизни и развитым соц. государством Я думаю, это зависит от того, как смотреть. Так-то личные взаимоотношения тоже подчиняются рыночку, соответственно, неконкурентноспособные отмирают. Я считаю это нормальным, но это не значит, что все считают так же и не будут кидать деньги на благотворительность. Будут. И кстати, откуда берутся идеи вообще, в твоем представлении? Из головы? Я не очень понял вопрос. Т.е. спекулянты это хорошо? Да, спекулянты - это хорошо. Покажу примером на битке. Цена низка. Что сделает спекулянт? Закупит битков. Свободных битков стало меньше, их цена растет. Это выгодно всем, кто битки продает. Потом, скажем, цена сильно выросла. Что сделает спекулянт? Он продаст битки. Так как свободных битков стало больше, то их цена уменьшится, что выгодно тем, кто их покупает. Но, так или иначе, это выравнивает курс и делает скачки более редкими. Плохие спекулянты, которые закупают дорого и продают дешево, делают ровно противоположное. Но их решает рыночек убытками, поэтому долго они это делать не могут.
",6.0
154,"ОТПРАВИМ ТАРАСОВ В ГУЛАГИ, ПАНУЮТ ПУСКАЙ В ВОРКУТЕ, ПУСТЬ СТРОЯТ МОСТЫ, ДОХОДЯГИ, И СМОТРЯТ КАНАЛ ОРТ
",1.0
155,"Ты еще зомбоящик забыл с его гом2 и прочими говно шоу которые им прививают такую модель поведения как правильную
",0.0
156,"Че пришьют, тем и будет. У нас тут не бездуховная Гейропа, ишь ты, удумали пол сами себе выбирать!
",4.0
157,"Конечно, конечно! Ты прав! Ой, какой я тупой... Извините, больше не позволю высказывать свое мнение, и свои знания. Как недальновидно-то...
",0.0
158,"Жирнейший тролль, склочник и просто неприятный человек.
",5.0
159,"Может, просто социальная несправедливость не дает покоя предыдущему докладчику? Время ведь сейчас такое: ты либо работаешь клоуном у пидорасов, либо пидорасом у клоунов за тот же самый мелкий прайс. Либо вообще, прости господи, буддист. Вот вы, извините, к кому себя относите?
",0.0
160,"Нет. Это вы меня научили на пикабу. Вы же здесь самый умный, да?
",5.0
161,"Ты серьёзно думаешь, что из-за того, что ты смотришь Панчина ты не относишься к 95 населения? Ну смотри там про магию и прочую говнину, хули с тебя взять.
",5.0
162,"Скажи ему внезапно что у тебя туберкулёз.
",0.0
163,"Турецкие и арабские хуесосы в 90-е все таки создали тут какую-никакую ячейку радикалов, взять тот же Азатлык , благо большинство тут не настолько тупое быдло, чтобы ратовать за шариат и прочую средневековую дичь, и все это состоит дай бог из пары сотен отбитых. А то что какой-то умник решил присоединится к тренду по вытягиванию извинений - стыдно уже вполне секуляризованному народу ударятся в эту средневековую дичь мимо татарин
",1.0
164,"АСТОЕБЕНИЛА ВСЕМ. ГОНИ ЕЕ НАХУЙ С КАНАЛА. НЕУЖЕЛИ ТАК ТРУДНО ОБАЩАТЬСЯ С ЭТОЙ ТУПОРЫЛОЙ ВНЕ ЮТУБА. ДА ХОТЯ БЫ ХОТЬ ЧТО-ТО КРОМЕ ЭТОЙ ХАЛИ НАЧНИ ВЫКЛАДЫВАТЬ! Реально астоебенило! Видео с этого блядского дня рождения уже МЕСЯЦ тянет! МЕСЯЦ, КАРЛ!
",6.0
165,"Тупой вопрос. Тупое заявление). Если заболеют несколько членов моей семьи, я буду уделять внимание каждому и приоритетнее будет тот, кому на данный момент хуже. Это несравнимые вещи. А где гарантии что женщина сможет расставить приоритеты правильно, основываясь на здравом смысле, а не блядской эмоциональности? С вами все ясно. Здесь на словах вы создаете впечателение адекватной. Но много ли таких?
",6.0
166,"Я не понял ты чо самый умный ??
",5.0
167,"Какой-то хуёвый хомяк.
",5.0
168,"да пошел ты нахуй сашенька ебаный
",5.0
169,"ты то с чем суешься? пшел под лавку
",5.0
170,"Переведите этот поток сознания хотя бы хохляцкий, плиз.
",1.0
171,"Меня просто убивают местные дегенераты. Евген вовсе не топит за совок и никогда вообще не говорил о своих политических предпочтениях. Так уж вышло, что обычно самые говенные высеры сейчас модно снимать про совок. Если бы вместо совка больше всего лжи выливали по поводу РИ, то Евгена называли бы монархистом. Смекаете, дауны? А советская киношкола была действительно охуенной и Евген часто ставит ее в пример вовсе не потому что она совковая, а потому что она профессиональная и на подступе отсеивает всяких Галустянов и прочих дегенератов, ставя им неуды за хуевые шутки и не пропуская их высеры на большой экран.
",4.0
172,"Там написано он попросил и убедился тупица ты значит они повернулись уже
",5.0
173,"Ага по второй ссылке США ниже России. Это тебя не напрягло? Ладно, хули с тобой разговаривать. Мне не интересно. Жри помои дальше.
",5.0
174,"Страдай, изврощенец. Однако раньше рядом с хрюканом получше были тянки. А сейчас недотрапы колхозные и шизанутые.
",5.0
175,"По-моему ты просто зануда
",5.0
176,"Знаете, шли бы вы ... в баню. Кстати. можете сами в Диксон врачём
",0.0
177,"Ты, как совместившая, делишься опытом? Учту.
",0.0
178,"О, Раска Федераска. Я здесь живу.
",0.0
179,"Ты не понял, это была штука - продолжение твоих аналогий. Комментатор выше метаюморист и привел аналогию, подтверждающую твои аналогии, но в то же время критикующую тебя. Это ли не тонкий юмор?
",0.0
180,"Главное, что ты в офисе сычевальне кукухой не едешь, сгорбился над своим компуктером, никакого на намека на чсв или хотя бы просто элементарные зачатки личности у тебя никогда и не было, кушаешь антидепрессанты, дрочишь на анимэ и подвякиваешь мамкиными вскудахтами на двачах. Убермэнш, как есть.
",5.0
181,"Ты серьезно не видишь иронии в том, что праводебилы топят вот ровно за тоже самое в каждом пункте? Сынок, даже близко нет. Третий рейх со всем его говном, от сектантских законов о массовых убийствах до убийства собственных раненых солдат, попавших под евгеническую программу как инвалиды, от лагерей смерти до проебывания будущего страны в военном МММ был лучше среднестатистического государства ближнего востока 70-х 80-х, не говоря уже про современные Афганистан, Пакистан и т.д. А это дно, ниже европейцам падать просто некуда. Даже Албания времен Энвера не такое дно, хоть и смотрится дико.
",0.0
182,"Оп. Доказательство того, что ты не умеешь читать. Вижу, что такое заусенец, вижу кромки деталей не должны иметь заусенцев . Только я, в отличии от тебя, еще читаю другие слова кроме искомых, а именно: кромки МЕТАЛЛИЧЕСКИХ деталей не должны иметь заусенцев . Ты слился: по IQ, по умению читать, по умению делать оценку качества, по умению отвечать на вопросы. Странно, что ты дышать умеешь и даже писать.
",5.0
183,"Ну вот ты реальный кук, например.
",0.0
184,"кухня-гостинная, нынче популярная хрень, у меня такая же будет как дом достроят)
",0.0
185,"Сцук, умельцы, ну пририсуйте на камень (или что это?) надпись модератор ! Пожалуйста)
",0.0
186,"Ты хохол или москаль, что ли? Перед!
",1.0
187,"Все конечно правильно, но... За 2 минуты люди не только войти в вагон, но и выйти из вагона не успевают
",0.0
188,"Местами в Китае эта система работает. Причём давольно давно. Правда там отдельная подсветка стоит ещё.
",0.0
189,"Гнилая тварь срёт в Питере хуёвыми стишками. Теперь ещё и в Минкульте.
",6.0
190,"Ты путаешь адекватное уважение к себе, уровня никто не имеет права оскорблять меня и как либо приносить мне вред , с какой то нездоровой манией величия я справедливейший и честнейший из ныне живущих (это прямая цитата если что)
",5.0
191,"Наверное муриканский сапог в жопе у хохлов это нечто другое я полагаю?
",4.0
192,"я вот не пойму, я у тебя совета что-ли из раза в раз прошу?
",5.0
193,"так когда картинку открываешь написано же NewZanaModel.jpg
",0.0
194,"Скоро навальнят и прочих либерашек подсисянников будем так же отстреливать, никакой пощады врагам Великой России.
",4.0
195,"Брат упоротого лиса :-)
",0.0
196,"Еще раз- ПРОШУ, прочитать мой комментарий. Внимательно.
",0.0
197,"Да это давно было, на прошлом акке) Я потом накрутил сам себя и к писькиному доктору начал ходил, так его заебал! xD Искал подвох так сказать. - Вы не больны уходите! - А это точно? - Мамой клянусь! Уходи! - Но...
",0.0
198,"Вас, извините, юрлицо совокупляло? Тут кагбэ про это. А вообще с алиментами пристава лучше работают
",0.0
199,"А ты гей-геронтофил )
",5.0
200,"Действительно, с русским у тебя проблемы. Я тебе уже сказал - свободен, что бля непонятно?Полностью соответствуешь своему нику, осёл. В игнор, нерусь.
",5.0
201,"Такая удивительная история.. Дания. Это вам не цыганка с упоротым ребенком.
",0.0
202,"Лепишь, творишь, малюееешь
",0.0
203,"Все, кто поддерживают этого говнаря (идеологически) и считают его богом гитары - имхо, идиоты. Ну богом он сам себя не считает. А он неоднократно говорил, что он средний гитарист с бустом по таймингу и высеканию, как-то так. Но примерно 95 гитаристам в рок-метал группах в этом плане до него далеко, они даже в ударку попасть не могут - факт. Сочинять он может - уже множество песен сочинил, играть сложную и замороченную музыку тоже.
",6.0
204,"И часто тебе заезжают мухобойкой?
",5.0
205,"Уууу. Сладкоежка детектед.
",0.0
206,"ты заткнуться можешь?
",5.0
207,"Учите матчасть, селекционер.
",0.0
208,"Наверное, ты не умеешь читать, раз путаешь меня с другим человеком.
",5.0
209,"Чё ты тут орёшь??? Разбудишь же...
",0.0
210,"Изменила мужу шлюха. Всё просто.
",5.0
211,"В конце апреля 2019 года в Киев приехал Анальный Господин, в миру Вячеслав Володин, доверенное лицо Путина. Его задача заключалась в том, чтобы на месте согласовать объём поставок газа Украине со стороны России и Белоруссии (белорусскую сторону в Киеве представлял лично президент Лукашенко, речь шла о транзите). Визит Господина был крайне почётен для Порошенко и символизировал повышение градуса в чиновничьей иерархии Российской Многонационалии. Шумерский деспот организовал дорогому гостю царский приём и, зная о его пристрастиях, выделил из киевской киберсотни секс-жемчужину красивого мальчика с очаровательной попкой, избежавшего, благодаря своей упругой попке, участия в АТО. Когда визит закончился, Господин ласково попрощался с президентом и неожиданно добавил: - А хлопчика я с собой забираю. Нормальный хлопчик, не чета моей лахте. В Москве он точно карьеру сделает. Порошенко бросился на колени, пытался свой лунопопый персик, перемогу очей и зраду вселенной отмолить. Ничего не помогло. Россиянин погрузил добычу в самолёт и улетел. Дело здесь не только в высоких чувствах господина Володина, но и в дипломатической школе. У российской дипломатии накопился большой опыт опускания сельских свинюшек. Знают как облупленных и управляют мастерски: щелчок-конфетка-щелчок.
",4.0
212,"Я одна ожидала, что баба-провизор решит что вы уронили кропаль из папиросы, а не крошки печенья? ЗЫ зачем заворачивать печенье в папиросную бумагу?
",0.0
213,"та ну, хуйня это все про джентельменство . меня в свое время эти брачные игрища так сильно заебали, что я вообще перестал париться и начал себя вести так, как и обычно. без всех этих ужимок и образа славного парня . без зазрения совести перед девушками курил, харкался, матерился как сапожник, рассказывал охуитительные истории о том, как когда-то обосрался бухал ебал кого-то проснулся с обблеванной тян пересказывал пасты про говно и т.д. т.е вел себя как быдлан, как обычно я себя и веду, когда вокруг никого нет. и тогда девушки начали тянуться. после этого я сделал для себя вывод, что девушки вообще не воспринимают что ты им говоришь, что делаешь и т.д. они воспринимают лишь то, как ты все это говоришь и делаешь. когда я начал вести себя как обычно, я делал это, блять, уверенно, самовлюбленно, нагло и аки самец . может это будило в девушках какие-то там инстинкты и они думали что-то в стиле ну ничего что быдло, зато какой уверенный, ВАХ просто! или я хуй знает, но такое поведение позволило мне пользоваться определенной популярностью у девушек. вообще если покопаться во всей этой теме, образ отношений, любви, поведения во всех этих брачных игрищах, все это навязывается нам с рождения источниками массовой информации, через книги, фильмы, красивые любовные истории и т.д. веди себя как джентельмен, жди ту, которая встрепетнет твою душу и от которой твое сердце забьется чаще, а в животе будут летать бабочки, положи всю свою жизнь на счастье второй половинки, будь для нее горой, добытчиком, ебырем-террористом и вся эта прочая романтичная, сопливая хуета. и все это в корне не верно. реальная любовь и отношения, не имеют ничего общего с тем, что нам с рождения вбивают в голову. все эти высокие чувства - обычное желание ебаться. видишь человека - получаешь дозу гормона - кайфуешь. не видишь человека - нет дозы гормона - появляется ломка - ищешь способы увидеть человека. вот тебе описание любви. через какое-то время эти чувства угаснут так или иначе и если у вас кроме этих чуйств нихуя не было, то развод и девичья фамилия. настоящая любовь, это когда у вас есть тысячи причин быть вместе, помимо того, что у вас стойкое желание ебаться. даже когда желание ебаться уже прошло, вам все равно приятно находиться вместе. такое же навязывание светлой и романтишной любви , на моей памяти, вызывало не мало проблем у моих знакомых девушек. они втупую сидели и ждали принца на белом коне ГОДАМИ, ссылаясь на охуенные фразочки если твое, то ты не пропустишь , обещанного три года ждут и прочую ебанину. я и сам к некоторым пытался лезть как кандидат в парни, ухаживал, звал гулять, пытался побольше времени проводить с ними, но все упиралось в одну хуйню. а именно вот есть парень, он очень популярен, он вообще не мой уровень, у него целые армии из девушек желающих попрыгать на его куканчике, и вот она я вся такая красивая, посижу на попе смирно, нихуя не буду делать, он обязательно меня заметит, а пока что я буду отметать кучу нормальных вариантов отношений! ох бедная я несчастная, парня найти то себе не могу, 25 лет а все в девках хожу! . а все почему? а потому что им с детства вбивали, что ухаживать должны мальчики, подкатывать должны мальчики, а ты, вся такая красивая, должна сидеть и ждать пока к тебе подкатят и лишь отсеивать нормальных парней в ожидании его - ПРЫНЦА НА БЕЛОМ КОНЕ!!1 именно так любовь и работает, нахуй!!11! чето меня занесло и печет пиздец. все это джентельменство хуйня собачья. образ современной любви - та еще дичь. надеюсь через пару десятков поколений, весь этот романтизм и брачные игрища станут архаизмом и люди просто будут влюбляться и быть вместе, без всего этого социально-любовного шлака.
",0.0
