Character1,Character2,MidWithOffLane,MidWithSemiSupport,MidWithFullSupport,MidWithCarry,OffLaneWithMid,OffLaneWithSemiSupport,OffLaneWithFullSupport,OffLaneWithCarry,SemiSupportWithMid,SemiSupportWithOffLane,SemiSupportWithFullSupport,SemiSupportWithCarry,FullSupportWithMid,FullSupportWithOffLane,FullSupportWithSemiSupport,FullSupportWithCarry,CarryWithMid,CarryWithOffLane,CarryWithSemiSupport,CarryWithFullSupport,MidAgainstMid,MidAgainstOffLane,MidAgainstSemiSupport,MidAgainstFullSupport,MidAgainstCarry,OffLaneAgainstMid,OffLaneAgainstOffLane,OffLaneAgainstSemiSupport,OffLaneAgainstFullSupport,OffLaneAgainstCarry,SemiSupportAgainstMid,SemiSupportAgainstOffLane,SemiSupportAgainstSemiSupport,SemiSupportAgainstFullSupport,SemiSupportAgainstCarry,FullSupportAgainstMid,FullSupportAgainstOffLane,FullSupportAgainstSemiSupport,FullSupportAgainstFullSupport,FullSupportAgainstCarry,CarryAgainstMid,CarryAgainstOffLane,CarryAgainstSemiSupport,CarryAgainstFullSupport,CarryAgainstCarry
Lina,Shadow Shaman,0.365579,0.525198,0.5097510000000001,0.5818369999999999,0.3660939,0.4726782,0.45877589999999996,0.5236533,0.38236474000000004,0.34364426,0.47916594,0.54692678,0.35795848,0.32170951999999997,0.46217424,0.51201656,0.35389077,0.31805373,0.45692226,0.44348337,0.535788,0.571212,0.433944,0.447228,0.385236,0.48220919999999995,0.5140908,0.3905496,0.4025052,0.3467124,0.5036407199999999,0.53693928,0.40790736,0.42039432,0.36212184,0.47149344,0.50266656,0.38187072,0.39356064,0.33900768000000003,0.46613556,0.49695444000000005,0.37753128,0.38908836,0.33515532000000003
Lina,Ogre Magi,0.501039,0.511161,0.5061,0.39981900000000004,0.33250769999999996,0.4600449,0.45548999999999995,0.35983709999999997,0.34728581999999997,0.47097666,0.475734,0.37582986,0.32511863999999996,0.44091431999999997,0.44982168,0.35184072,0.32142411,0.43590393,0.44471007,0.440307,0.577723,0.45944900000000005,0.450351,0.4549,0.5504290000000001,0.5199507,0.4135041,0.4053159,0.40941,0.4953861,0.54305962,0.43188206,0.42332993999999996,0.427606,0.5174032599999999,0.50839624,0.40431512000000003,0.39630888,0.400312,0.48437752,0.5026190100000001,0.39972063,0.39180537000000004,0.39576300000000003,0.47887323000000004
Lina,Spirit Breaker,0.49084799999999995,0.5113,0.5113,0.516413,0.3819411,0.4601699999999999,0.4601699999999999,0.4647716999999999,0.39891625999999997,0.46139711999999994,0.48062199999999994,0.48542821999999997,0.37345352,0.4319462399999999,0.44994399999999996,0.45444344,0.36920973,0.42703776,0.444831,0.444831,0.5479109999999999,0.487032,0.4683,0.4683,0.463617,0.49311989999999994,0.43832879999999996,0.42146999999999996,0.42146999999999996,0.41725529999999994,0.51503634,0.45781008,0.440202,0.440202,0.43579998,0.4821616799999999,0.42858816,0.41210399999999997,0.41210399999999997,0.40798295999999995,0.47668256999999997,0.42371784,0.407421,0.407421,0.40334678999999996
Lina,Omniknight,0.3427049999999999,0.48592499999999994,0.5166149999999999,0.659835,0.6721109999999999,0.4373324999999999,0.4649534999999999,0.5938514999999999,0.7019825999999998,0.3221426999999999,0.4856180999999999,0.6202448999999999,0.6571752,0.30158039999999997,0.42761399999999994,0.5806547999999999,0.6497073,0.29815335,0.42275474999999996,0.44945504999999997,0.250506,0.616987,0.487095,0.459261,0.329369,0.22545539999999997,0.5552883,0.43838549999999993,0.41333489999999995,0.2964321,0.23547563999999999,0.5799677799999999,0.4578693,0.43170533999999994,0.30960686,0.22044528,0.54294856,0.4286436,0.40414967999999996,0.28984472,0.21794022,0.53677869,0.42377265,0.39955706999999996,0.28655103000000004
Lina,Abaddon,0.498,0.49302,0.498,0.50796,0.35407799999999995,0.44371799999999995,0.44819999999999993,0.45716399999999996,0.3698148,0.46812,0.46812,0.4774824,0.3462096,0.43824,0.4338576,0.44700480000000004,0.3422754,0.43326,0.42892739999999996,0.43326,0.558778,0.4618,0.466418,0.4618,0.45256399999999997,0.5029001999999999,0.41561999999999993,0.41977619999999993,0.41561999999999993,0.40730759999999994,0.52525132,0.434092,0.43843292,0.434092,0.42541016,0.49172463999999994,0.40638399999999997,0.41044783999999995,0.40638399999999997,0.39825631999999994,0.48613686,0.401766,0.40578366,0.401766,0.39373068
Lina,Tinker,0.5188370000000001,0.523974,0.5188370000000001,0.24143900000000001,0.44846010000000003,0.4715766,0.4669533,0.2172951,0.46839166000000004,0.48770678,0.48770678,0.22695266,0.43849432000000005,0.4565765600000001,0.4610971200000001,0.21246632000000001,0.43351143,0.45138819,0.45585738000000003,0.45138819,0.474006,0.455598,0.450996,0.455598,0.704106,0.42660539999999997,0.4100381999999999,0.40589639999999994,0.4100381999999999,0.6336953999999999,0.44556564,0.42826211999999997,0.42393623999999996,0.42826211999999997,0.66185964,0.41712528,0.40092624,0.39687648,0.40092624,0.61961328,0.41238522,0.39637026000000003,0.39236652,0.39637026000000003,0.61257222
Lina,Spectre,0.5652259999999999,0.42517,0.420168,0.5002,0.4456781999999999,0.3826529999999999,0.3781511999999999,0.4501799999999999,0.46548611999999995,0.5313124399999999,0.3949579199999999,0.47018799999999994,0.43577424,0.4973988799999999,0.37414959999999997,0.44017599999999996,0.43082226,0.49174661999999997,0.3698979,0.36554616,0.448945,0.38671500000000003,0.5111749999999999,0.5156200000000001,0.4445,0.4040505,0.34804349999999995,0.4600574999999999,0.464058,0.40004999999999996,0.4220083,0.3635121,0.48050449999999995,0.4846828,0.41783,0.3950716,0.3403092,0.44983399999999996,0.4537456000000001,0.39116,0.39058215,0.33644205000000005,0.44472225,0.4485894000000001,0.38671500000000003
Lina,Oracle,0.583828,0.48820099999999994,0.5083329999999999,0.49826699999999996,0.3804947999999999,0.4393808999999999,0.45749969999999995,0.4484402999999999,0.39740568,0.5487983200000001,0.47783302,0.46837097999999994,0.37203935999999993,0.51376864,0.42961688,0.43847495999999997,0.36781163999999994,0.50793036,0.42473486999999993,0.44224970999999996,0.507268,0.367332,0.450419,0.432927,0.44167300000000004,0.45654120000000004,0.33059879999999997,0.4053771,0.3896343,0.39750569999999996,0.47683192,0.34529207999999995,0.42339386,0.40695138,0.41517262,0.44639584000000004,0.32325216,0.39636872,0.38097576,0.38867224,0.4413231600000001,0.31957884000000003,0.39186453000000004,0.37664649000000006,0.38425551
Lina,Slark,0.502576,0.43291199999999996,0.482672,0.502576,0.47918879999999986,0.3896208,0.4344047999999999,0.45231839999999995,0.5004860799999998,0.4724214399999999,0.45371167999999995,0.4724214399999999,0.46854015999999993,0.44226688000000003,0.38096256,0.44226688000000003,0.4632158399999999,0.43724112,0.37663344,0.41992463999999996,0.44760900000000003,0.476487,0.5438689999999999,0.49573900000000004,0.476487,0.4028481,0.42883829999999995,0.48948209999999986,0.4461651,0.42883829999999995,0.42075246,0.44789777999999997,0.5112368599999999,0.46599466,0.44789777999999997,0.39389592000000007,0.41930856000000005,0.47860472,0.43625032,0.41930856000000005,0.38941983,0.41454369,0.47316602999999996,0.43129293,0.41454369
Lina,Luna,0.41486400000000007,0.43416000000000005,0.41004,0.487224,0.30391199999999996,0.390744,0.369036,0.43850159999999994,0.3174192,0.38997216,0.3854376,0.45799056,0.29715840000000004,0.36508032000000007,0.38206080000000003,0.42875712,0.29378160000000003,0.36093168000000003,0.3777192000000001,0.3567348,0.6087899999999999,0.533862,0.51513,0.5385449999999999,0.463617,0.5479109999999998,0.4804757999999999,0.4636169999999999,0.4846904999999999,0.41725529999999994,0.5722625999999998,0.50183028,0.48422219999999994,0.5062323,0.43579998,0.5357351999999999,0.4697985599999999,0.4533143999999999,0.47391959999999994,0.40798295999999995,0.5296472999999999,0.46445993999999996,0.4481630999999999,0.4685341499999999,0.40334678999999996
Lina,Shadow Demon,0.37653,0.49389,0.48411,0.48411,0.36968399999999996,0.4445009999999999,0.43569899999999995,0.43569899999999995,0.38611439999999997,0.3539382,0.45506339999999995,0.45506339999999995,0.3614688,0.3313464,0.4346232,0.4260168,0.3573612,0.3275811,0.42968429999999996,0.4211757,0.5313960000000001,0.563463,0.453519,0.462681,0.462681,0.4782564,0.5071167,0.4081671,0.4164129,0.4164129,0.49951224000000005,0.52965522,0.42630786,0.43492014,0.43492014,0.46762848000000007,0.49584744,0.39909671999999996,0.40715928,0.40715928,0.46231452000000006,0.49021281,0.39456153,0.40253247,0.40253247
Lina,Axe,0.4867,0.49643400000000004,0.36015800000000003,0.40396100000000007,0.42926939999999997,0.4467906,0.3241422,0.3635649,0.44834804,0.457498,0.33854852,0.37972334,0.41973008,0.428296,0.43686192,0.35548568,0.41496042,0.423429,0.43189758,0.31333746,0.46206,0.453,0.44394,0.5707800000000001,0.53001,0.41585399999999995,0.40769999999999995,0.39954599999999996,0.513702,0.4770089999999999,0.43433639999999996,0.42582,0.4173036,0.5365331999999999,0.49820939999999997,0.4066128,0.39864,0.3906672,0.5022864,0.46640879999999996,0.4019922,0.39411,0.3862278,0.49657860000000004,0.4611087
Lina,Wraith King,0.48499200000000003,0.48499200000000003,0.40416,0.525408,0.36374399999999996,0.43649279999999996,0.36374399999999996,0.47286719999999993,0.3799104,0.45589248,0.3799104,0.49388352,0.3556608,0.42679296,0.42679296,0.46235904,0.3516192,0.42194304,0.42194304,0.3516192,0.5322,0.46124000000000004,0.46124000000000004,0.5322,0.42575999999999997,0.4789799999999999,0.415116,0.415116,0.4789799999999999,0.3831839999999999,0.5002679999999999,0.4335656,0.4335656,0.5002679999999999,0.40021439999999997,0.468336,0.4058912,0.4058912,0.468336,0.3746688,0.463014,0.4012788,0.4012788,0.463014,0.3704112
Lina,Ursa,0.484902,0.37714600000000004,0.40653400000000006,0.4898,0.42759539999999996,0.3394314,0.3658806,0.44082,0.44659963999999996,0.45580788,0.38214196,0.460412,0.41809328,0.42671376,0.33188848000000004,0.431024,0.41334222,0.42186474,0.32811702000000004,0.35368458,0.462573,0.453591,0.552393,0.525447,0.4491,0.41631569999999996,0.4082318999999999,0.4971536999999999,0.4729022999999999,0.40418999999999994,0.43481862,0.42637554,0.51924942,0.49392017999999993,0.422154,0.40706424,0.39916008000000003,0.48610584,0.46239336,0.395208,0.40243850999999997,0.39462417,0.48058190999999995,0.45713888999999996,0.390717
Lina,Lifestealer,0.4968,0.466992,0.432216,0.4968,0.43817759999999994,0.42029279999999997,0.38899439999999996,0.44711999999999996,0.45765216000000003,0.466992,0.40628304000000004,0.466992,0.42844032,0.437184,0.41095296,0.437184,0.42357168,0.432216,0.40628304,0.37602792,0.468078,0.4589,0.486434,0.5185569999999999,0.4589,0.42127019999999993,0.41300999999999993,0.4377906,0.4667012999999999,0.41300999999999993,0.43999331999999997,0.43136599999999997,0.45724796,0.48744357999999993,0.43136599999999997,0.41190864,0.40383199999999997,0.42806192,0.45633015999999993,0.40383199999999997,0.40722785999999994,0.39924299999999996,0.42319757999999996,0.4511445899999999,0.39924299999999996
Lina,Pudge,0.496912,0.487356,0.473022,0.43002,0.4171194,0.43862039999999997,0.4257198,0.387018,0.43565803999999997,0.46709728,0.44464067999999995,0.4042188,0.40785008,0.43728256000000004,0.42887328,0.3784176,0.40321542,0.43231344,0.42399972,0.41152914,0.48616,0.45311999999999997,0.46255999999999997,0.47672,0.5192,0.437544,0.40780799999999995,0.41630399999999995,0.429048,0.46728,0.45699039999999996,0.42593279999999994,0.4348064,0.4481168,0.488048,0.4278208,0.3987456,0.4070528,0.4195136,0.456896,0.4229592,0.3942143999999999,0.40242719999999993,0.41474639999999996,0.451704
Lina,Vengeful Spirit,0.502846,0.47355400000000003,0.483318,0.40032400000000007,0.4525614,0.4261986,0.4349862,0.36029160000000005,0.47267524,0.47267524,0.45431891999999996,0.37630456,0.44250448000000003,0.44250448000000003,0.41672751999999996,0.35228512,0.43747602,0.43747602,0.41199198,0.42048666,0.436403,0.436403,0.46339700000000006,0.45439900000000005,0.530882,0.39276269999999996,0.39276269999999996,0.4170573,0.4089591,0.4777938,0.41021882,0.41021882,0.43559318,0.42713506,0.49902907999999996,0.38403464000000004,0.38403464000000004,0.40778936000000005,0.39987112,0.46717616,0.37967061,0.37967061,0.40315539,0.39532713,0.46186734
Lina,Io,0.4779899999999999,0.46273499999999995,0.51867,0.6407099999999999,0.4668029999999999,0.41646149999999993,0.4668029999999999,0.5766389999999999,0.4875497999999999,0.4493105999999999,0.4875497999999999,0.6022673999999999,0.45642959999999994,0.4206311999999999,0.4072068,0.5638247999999999,0.4512429,0.4158513,0.40257945,0.4512429,0.437668,0.47339600000000004,0.48679399999999995,0.437668,0.330484,0.39390119999999995,0.4260564,0.4381145999999999,0.39390119999999995,0.29743559999999997,0.4114079199999999,0.44499224,0.4575863599999999,0.4114079199999999,0.31065496,0.38514784,0.41658848000000004,0.42837872,0.38514784,0.29082592,0.38077116,0.41185452,0.4235107799999999,0.38077116,0.28752108
Lina,Zeus,0.476173,0.500718,0.505627,0.309267,0.41971949999999997,0.4506462,0.4550643,0.2783403,0.4383736999999999,0.44760261999999995,0.47528938,0.29071098,0.4103924,0.41903224,0.44063184,0.27215496,0.40572885,0.41427051,0.43562466,0.43989549,0.5032650000000001,0.49367900000000003,0.469714,0.464921,0.656641,0.45293849999999997,0.44431109999999996,0.42274259999999997,0.4184289,0.5909769,0.4730691,0.46405826,0.44153116,0.43702574,0.61724254,0.4428732,0.43443752,0.41334832,0.40913047999999996,0.57784408,0.43784055,0.42950073,0.40865118,0.40448127,0.5712776700000001
Lina,Elder Titan,0.497319,0.507573,0.522954,0.456303,0.3876012,0.4568157,0.47065860000000004,0.41067269999999995,0.40482792,0.46747986,0.49157676000000006,0.42892482,0.37898784,0.43764072,0.44666424,0.40154663999999995,0.37468116,0.43266753,0.44158851000000005,0.45496998000000005,0.50112,0.44496,0.43632,0.42336,0.47952000000000006,0.451008,0.400464,0.392688,0.381024,0.431568,0.47105280000000005,0.41826240000000003,0.4101408,0.3979584,0.45074880000000006,0.44098560000000003,0.3915648,0.3839616,0.37255679999999997,0.4219776,0.43597440000000004,0.3871152,0.3795984,0.3683232,0.41718240000000006
Lina,Legion Commander,0.485709,0.355866,0.317394,0.413574,0.4501224,0.3202794,0.2856546,0.37221659999999995,0.47012783999999996,0.45656645999999995,0.29835036,0.38875955999999995,0.44011968,0.42742392,0.31316208,0.36394512,0.43511832,0.42256683,0.30960342,0.27613278,0.43248,0.44599500000000003,0.56763,0.60367,0.5135700000000001,0.38923199999999997,0.40139549999999996,0.510867,0.543303,0.46221300000000004,0.4065312,0.41923530000000003,0.5335722,0.5674498,0.48275580000000007,0.3805824,0.39247560000000004,0.4995144,0.5312296000000001,0.45194160000000005,0.3762576,0.38801565000000005,0.49383810000000006,0.5251929000000001,0.4468059000000001
Lina,Alchemist,0.451482,0.42746699999999993,0.451482,0.485103,0.41930189999999995,0.38472029999999996,0.40633379999999997,0.4365927,0.43793753999999996,0.42439308,0.42439308,0.45599682,0.40998408,0.39730415999999996,0.37617095999999994,0.42689064,0.40532516999999996,0.39278934,0.37189628999999996,0.39278934,0.485645,0.49979,0.523365,0.49979,0.46678499999999995,0.4370805,0.44981099999999996,0.47102849999999996,0.44981099999999996,0.42010649999999994,0.4565062999999999,0.46980259999999996,0.4919631,0.46980259999999996,0.43877789999999994,0.42736759999999996,0.43981519999999996,0.4605612,0.43981519999999996,0.41077079999999994,0.42251115,0.4348173,0.45532755,0.4348173,0.40610294999999996
Lina,Shadow Fiend,0.44193600000000005,0.41342400000000007,0.39441600000000004,0.479952,0.4234031999999999,0.3720816,0.35497439999999997,0.4319568,0.44222111999999997,0.41541984,0.37075104000000003,0.45115488,0.41399424,0.38890368000000003,0.36381312000000005,0.42235775999999997,0.40928976,0.38448432000000005,0.35967888000000003,0.34314192000000004,0.46914500000000003,0.49701499999999993,0.5248849999999999,0.543465,0.459855,0.42223049999999995,0.4473134999999999,0.47239649999999994,0.48911849999999996,0.4138695,0.4409963,0.46719409999999995,0.4933919,0.5108571,0.43226370000000003,0.41284760000000004,0.43737319999999996,0.46189879999999994,0.4782492,0.4046724,0.40815615,0.43240304999999996,0.45664994999999997,0.47281455,0.40007385
Lina,Centaur Warrunner,0.4818,0.43361999999999995,0.49143600000000004,0.356532,0.5029992,0.39025799999999994,0.4422924,0.32087879999999996,0.52535472,0.45289199999999996,0.46194983999999994,0.33514007999999995,0.4918214400000001,0.423984,0.38158559999999997,0.31374816,0.48623256000000004,0.419166,0.37724939999999996,0.42754932,0.38799599999999995,0.4619,0.50809,0.45266199999999995,0.581994,0.3491963999999999,0.4157099999999999,0.45728099999999994,0.4073957999999999,0.5237945999999999,0.36471623999999997,0.43418599999999996,0.4776046,0.42550227999999995,0.54707436,0.34143648,0.406472,0.44711920000000005,0.39834256,0.51215472,0.33755651999999997,0.40185299999999996,0.4420383,0.39381594,0.50633478
Lina,Phantom Assassin,0.5128510000000001,0.39781900000000003,0.32592400000000005,0.484093,0.43568369999999995,0.3580371,0.2933316,0.43568369999999995,0.45504742,0.48207994000000004,0.30636856,0.45504742,0.42600184,0.45130888,0.35008072,0.42600184,0.42116091,0.44618037000000005,0.34610253,0.28355388000000004,0.455895,0.428265,0.538785,0.6078600000000001,0.455895,0.4103055,0.38543849999999996,0.48490649999999996,0.5470740000000001,0.4103055,0.42854129999999996,0.40256909999999996,0.5064578999999999,0.5713884,0.42854129999999996,0.40118760000000003,0.3768732,0.4741308,0.5349168000000001,0.40118760000000003,0.39662865,0.37259055,0.46874295,0.5288382,0.39662865
Lina,Nyx Assassin,0.463078,0.486948,0.467852,0.401016,0.4081769999999999,0.43825319999999995,0.4210667999999999,0.3609143999999999,0.4263182,0.43529332,0.43978088,0.37695503999999996,0.3991064,0.40750864,0.42851424,0.35289408,0.39457109999999995,0.40287786,0.42364476,0.40703123999999996,0.469245,0.460307,0.437962,0.455838,0.5184040000000001,0.4223205,0.4142763,0.39416579999999996,0.41025419999999996,0.4665636,0.44109030000000005,0.43268858000000004,0.41168428,0.42848772,0.4872997600000001,0.4129356,0.40507016,0.38540656,0.40113744,0.4561955200000001,0.40824315000000005,0.40046709,0.38102694,0.39657906000000004,0.4510114800000001
Lina,Mars,0.4751,0.456096,0.40858600000000006,0.48460200000000003,0.43614179999999997,0.4104864,0.36772740000000004,0.43614179999999997,0.45552588,0.446594,0.38407084,0.45552588,0.42644976,0.418088,0.40136448,0.42644976,0.42160374,0.413337,0.39680352,0.35546982000000005,0.46353999999999995,0.473,0.49191999999999997,0.5392199999999999,0.46353999999999995,0.4171859999999999,0.4256999999999999,0.4427279999999999,0.48529799999999984,0.4171859999999999,0.43572759999999994,0.44461999999999996,0.46240479999999995,0.5068668,0.43572759999999994,0.4079152,0.41624,0.43288960000000004,0.4745136,0.4079152,0.40327979999999997,0.41151,0.42797040000000003,0.46912139999999997,0.40327979999999997
Lina,Drow Ranger,0.45542999999999995,0.25194,0.36822,0.489345,0.39244499999999993,0.22674599999999998,0.33139799999999997,0.4404104999999999,0.40988699999999995,0.42810419999999993,0.34612679999999996,0.45998429999999996,0.383724,0.4007784,0.22170720000000002,0.4306236,0.37936349999999996,0.39622409999999997,0.2191878,0.3203514,0.5182100000000001,0.49936600000000003,0.6972280000000001,0.584164,0.466389,0.466389,0.4494294,0.6275052,0.5257476,0.41975009999999996,0.48711740000000003,0.46940404,0.65539432,0.54911416,0.43840566,0.4560248,0.43944208,0.61356064,0.51406432,0.41042232,0.45084270000000004,0.43444842000000006,0.60658836,0.50822268,0.40575843
Lina,Disruptor,0.233088,0.505024,0.48074399999999995,0.233088,0.29718719999999993,0.4545215999999999,0.43266959999999993,0.20977919999999997,0.3103955199999999,0.21910271999999995,0.4518993599999999,0.21910271999999995,0.29058303999999996,0.20511743999999998,0.44442112,0.20511743999999998,0.2872809599999999,0.20278655999999998,0.43937087999999996,0.41824727999999994,0.611556,0.704216,0.444768,0.467933,0.704216,0.5504004,0.6337944,0.40029119999999996,0.42113969999999995,0.6337944,0.57486264,0.66196304,0.41808191999999994,0.43985701999999993,0.66196304,0.5381692800000001,0.61971008,0.39139584,0.41178104,0.61971008,0.5320537200000001,0.61266792,0.38694816,0.40710171,0.61266792
Lina,Visage,0.4806,0.451764,0.437346,0.370062,0.4584924,0.40658759999999994,0.39361139999999994,0.3330558,0.47886984000000005,0.451764,0.41110524,0.34785828,0.44830368000000004,0.422928,0.39755232,0.32565456000000004,0.4432093200000001,0.41812200000000005,0.39303468,0.38049102,0.403824,0.4296,0.455376,0.468264,0.528408,0.3634416,0.38663999999999993,0.40983839999999994,0.42143759999999997,0.4755671999999999,0.37959455999999997,0.40382399999999996,0.42805344,0.44016816,0.49670351999999995,0.35536512000000003,0.378048,0.40073088,0.41207232000000005,0.46499904,0.35132688,0.373752,0.39617712,0.40738968,0.45971495999999995
Lina,Magnus,0.472,0.47672,0.45783999999999997,0.45783999999999997,0.429048,0.429048,0.4120559999999999,0.4120559999999999,0.4481168,0.44367999999999996,0.43036959999999996,0.43036959999999996,0.4195136,0.41536,0.4195136,0.4028992,0.41474639999999996,0.41063999999999995,0.41474639999999996,0.3983207999999999,0.44985600000000003,0.4544,0.44985600000000003,0.46803200000000006,0.46803200000000006,0.40487039999999996,0.40896,0.40487039999999996,0.4212288,0.4212288,0.42286464,0.427136,0.42286464,0.43995008,0.43995008,0.39587328,0.399872,0.39587328,0.41186816000000004,0.41186816000000004,0.39137472,0.395328,0.39137472,0.40718784,0.40718784
Lina,Dark Seer,0.4977,0.512631,0.48276899999999995,0.7316189999999999,0.21052709999999997,0.46136789999999994,0.43449209999999994,0.6584570999999999,0.21988386,0.467838,0.45380286,0.6877218599999999,0.20584871999999999,0.437976,0.45111528,0.6438247199999999,0.20350952999999997,0.43299899999999997,0.44598897,0.42000902999999995,0.741591,0.4847,0.470159,0.49924100000000005,0.25689100000000004,0.6674319,0.43622999999999995,0.42314309999999994,0.44931689999999996,0.2312019,0.69709554,0.45561799999999997,0.44194945999999996,0.46928654,0.24147754,0.65260008,0.426536,0.41373992000000004,0.43933208,0.22606408000000003,0.6451841700000001,0.42168900000000004,0.40903833,0.43433967000000007,0.22349517000000002
Lina,Bane,0.5308269999999999,0.4961,0.4961,0.45145099999999994,0.43756019999999995,0.44648999999999994,0.44648999999999994,0.4063058999999999,0.45700731999999994,0.4989773799999999,0.46633399999999997,0.42436393999999994,0.42783664,0.46712775999999995,0.436568,0.39727688,0.42297485999999995,0.4618194899999999,0.43160699999999996,0.43160699999999996,0.451452,0.41161800000000004,0.4426,0.4426,0.48243400000000003,0.40630679999999997,0.3704562,0.39833999999999997,0.39833999999999997,0.4341906,0.42436488,0.38692092,0.41604399999999997,0.41604399999999997,0.45348796,0.39727776000000004,0.36222384,0.389488,0.389488,0.42454192,0.39276324,0.35810766000000005,0.385062,0.385062,0.41971758000000003
Lina,Beastmaster,0.472,0.41536,0.39176,0.49088,0.429048,0.373824,0.352584,0.44179199999999996,0.4481168,0.44367999999999996,0.3682544,0.4614272,0.4195136,0.41536,0.36551680000000003,0.43197440000000004,0.41474639999999996,0.41063999999999995,0.36136319999999994,0.3408312,0.473814,0.4786,0.5360320000000001,0.559962,0.45945600000000003,0.42643259999999994,0.43073999999999996,0.4824288,0.5039657999999999,0.41351039999999994,0.44538516,0.449884,0.5038700800000001,0.52636428,0.43188864,0.41695632000000005,0.42116800000000004,0.4717081600000001,0.49276656,0.40432128,0.41221818000000005,0.41638200000000003,0.46634784000000007,0.48716694,0.39972672000000004
Lina,Winter Wyvern,0.4974899999999999,0.49266,0.46851,0.5168099999999999,0.4129649999999999,0.4433939999999999,0.4216589999999999,0.46512899999999985,0.43131899999999995,0.4676405999999999,0.44039939999999994,0.4858013999999999,0.403788,0.4377911999999999,0.4335408,0.4547927999999999,0.39919949999999993,0.4328162999999999,0.4286142,0.40760369999999996,0.45381,0.419234,0.423556,0.445166,0.40194599999999997,0.40842899999999993,0.3773106,0.3812004,0.40064939999999993,0.36175139999999995,0.4265814,0.39407996,0.39814264,0.41845604,0.37782924,0.39935279999999995,0.36892591999999996,0.37272928,0.39174607999999994,0.35371248,0.39481469999999996,0.36473358,0.36849371999999997,0.38729442,0.34969301999999997
Lina,Silencer,0.50316,0.474408,0.48399200000000003,0.41211200000000003,0.3967776,0.4269672,0.4355928,0.37090080000000003,0.41441216000000003,0.4729704,0.45495248,0.38738528000000005,0.38796032,0.44278080000000003,0.41747904,0.3626585600000001,0.38355168,0.4377492,0.41273496,0.42107304,0.511596,0.450015,0.478437,0.468963,0.540018,0.4604364,0.40501349999999997,0.4305933,0.42206669999999996,0.48601619999999995,0.48090024000000003,0.4230141,0.44973078,0.44082522,0.5076169199999999,0.45020448,0.3960132,0.42102456,0.41268744,0.47521583999999994,0.44508852000000004,0.39151305,0.41624019,0.40799781,0.46981565999999997
Lina,Dark Willow,0.465993,0.4707,0.465993,0.451872,0.39397589999999993,0.42362999999999995,0.4193936999999999,0.40668479999999996,0.41148593999999994,0.43803341999999995,0.43803341999999995,0.42475968,0.38522088,0.41007384,0.41421600000000003,0.39764736,0.38084336999999996,0.40541391,0.409509,0.40541391,0.49829900000000005,0.470357,0.4657,0.470357,0.48432800000000004,0.44846909999999995,0.42332129999999996,0.41912999999999995,0.42332129999999996,0.4358952,0.46840106,0.44213558,0.437758,0.44213558,0.45526832,0.43850312,0.41391416000000003,0.409816,0.41391416000000003,0.42620864,0.43352013,0.40921059,0.405159,0.40921059,0.42136536
Lina,Treant Protector,0.44137800000000005,0.4746,0.4746,0.35595,0.3673404,0.42713999999999996,0.42713999999999996,0.32035499999999995,0.38366664000000006,0.41489532000000007,0.446124,0.33459300000000003,0.35917728000000004,0.38841264000000003,0.417648,0.313236,0.35509572000000006,0.38399886,0.412902,0.412902,0.5331779999999999,0.500439,0.4677,0.4677,0.584625,0.4798601999999999,0.4503950999999999,0.42092999999999997,0.42092999999999997,0.5261625,0.5011873199999999,0.4704126599999999,0.439638,0.439638,0.5495475,0.46919663999999994,0.44038631999999994,0.411576,0.411576,0.51447,0.46386486,0.43538193,0.406899,0.406899,0.50862375
Lina,Undying,0.470349,0.465598,0.4751,0.470349,0.41903819999999997,0.41903819999999997,0.42758999999999997,0.42331409999999997,0.43766212,0.44212806,0.446594,0.44212806,0.40972624,0.41390712,0.40972624,0.41390712,0.40507026,0.40920363,0.40507026,0.413337,0.48837600000000003,0.483588,0.48837600000000003,0.4788,0.483588,0.4395384,0.4352292,0.4395384,0.43091999999999997,0.4352292,0.45907344,0.45457272,0.45907344,0.45007199999999997,0.45457272,0.42977088,0.42555744,0.42977088,0.421344,0.42555744,0.42488712,0.42072156,0.42488712,0.416556,0.42072156
Lina,Earthshaker,0.4624,0.4624,0.40691199999999994,0.45315199999999994,0.4161599999999999,0.4161599999999999,0.3662207999999999,0.4078367999999999,0.43465599999999993,0.43465599999999993,0.3824972799999999,0.42596287999999993,0.406912,0.406912,0.406912,0.39877376,0.402288,0.402288,0.402288,0.35401343999999996,0.4748,0.4748,0.4748,0.531776,0.484296,0.42732,0.42732,0.42732,0.47859840000000003,0.4358664,0.446312,0.446312,0.446312,0.49986944000000005,0.45523824,0.41782400000000003,0.41782400000000003,0.41782400000000003,0.4679628800000001,0.42618048000000003,0.413076,0.413076,0.413076,0.46264512,0.42133752
