name;short_name;tier;type;nation;prices_xp;price_credit;price_gold;is_gift;is_premium;is_premium_igr;is_wheeled;hp;hull_hp;hull_weight;weight;speed_forward;speed_backward;ammo.avg_penetration;ammo.avg_damage;dpm;gun.name;gun.fire_rate;gun.aim_time;engine.power;gun;engine;radio;turret;suspension;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;5941;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;520;3124;1077;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46080;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46040;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;46100;37;14;175;390;1903.20;122 mm D-25T;4.88;3.4;580;3124;2101;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;5941;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;520;2356;1077;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45930;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45890;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45950;37;14;175;390;1673.10;122 mm 37-122JT;4.29;3.4;580;2356;2101;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;5941;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;520;1332;1077;3895;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3639;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3639;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3639;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45747;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3639;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;823;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;823;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;823;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45707;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;823;6195;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3895;5939;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3895;6195;6194;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1230;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3895;5939;5938;
IS-2;IS-2;7;heavyTank;china;[object Object];1450000;0;false;false;false;false;1280;984;23385;45767;37;14;175;250;1612.50;100 mm 44-100JT;6.45;2.9;580;1332;2101;3895;6195;5938;
Bat.-Châtillon 25 t;B-C 25 t;10;mediumTank;france;[object Object];6100000;0;false;false;false;false;1800;1440;10674;24480;65;23;170;240;2460.00;90 mm F3;10.25;2.3;720;4164;11589;71;5443;6722;
Bat.-Châtillon 25 t;B-C 25 t;10;mediumTank;france;[object Object];6100000;0;false;false;false;false;1800;1440;10674;25280;65;23;232;300;2175.00;100 mm SA47;7.25;2.5;720;4932;11589;71;5443;6722;
Bat.-Châtillon 25 t;B-C 25 t;10;mediumTank;france;[object Object];6100000;0;false;false;false;false;1800;1440;10674;25280;65;23;259;390;2297.10;105 mm mle. 57 (D. 1504);5.89;2.7;720;13636;11589;71;5443;6722;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33242;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;400;19796;5461;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33242;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;400;19796;5461;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33242;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;400;19796;5461;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;35175;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;425;19796;4693;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;35175;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;425;19796;4693;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;35175;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;425;19796;4693;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33276;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;460;19796;8277;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33276;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;460;19796;8277;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33276;36;18;148;150;1875.00;OQF 17-pdr Gun Mk. IV SH-SH;12.5;2.2;460;19796;8277;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33242;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;400;6484;5461;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33242;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;400;6484;5461;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33242;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;400;6484;5461;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;35175;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;425;6484;4693;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;35175;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;425;6484;4693;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;35175;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;425;6484;4693;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33276;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;460;6484;8277;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33276;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;460;6484;8277;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;33276;36;18;171;150;1915.50;OQF 17-pdr Gun Mk. VII;12.77;2.1;460;6484;8277;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;33033;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2391;8019;8530;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;32933;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2391;8275;8530;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;33033;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2391;8019;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;32933;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;33033;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;4439;8019;8530;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;32933;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;4439;8275;8530;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;33033;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;4439;8019;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;32933;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;33033;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2135;8019;8530;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;32933;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2135;8275;8530;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;33033;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2135;8019;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;32933;36;18;53;410;3075.00;105 mm M4;7.5;2.5;400;5460;5461;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;34966;36;18;53;410;3075.00;105 mm M4;7.5;2.5;425;5460;4693;2391;8019;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;34866;36;18;53;410;3075.00;105 mm M4;7.5;2.5;425;5460;4693;2391;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;34966;36;18;53;410;3075.00;105 mm M4;7.5;2.5;425;5460;4693;4439;8019;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;34866;36;18;53;410;3075.00;105 mm M4;7.5;2.5;425;5460;4693;4439;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;34966;36;18;53;410;3075.00;105 mm M4;7.5;2.5;425;5460;4693;2135;8019;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;840;672;18110;34866;36;18;53;410;3075.00;105 mm M4;7.5;2.5;425;5460;4693;2135;8275;8786;
Sherman Firefly;Firefly;6;mediumTank;uk;null;945000;0;false;false;false;false;800;672;18110;33067;36;18;53;410;3075.00;105 mm M4;7.5;2.5;460;5460;8277;2391;8019;8530;
