Audi_A5_2017_1098	hasSegment	Flex_Fuel
Audi_A5_2017_1098	hasSegment	Luxury
Audi_A6_2015_1099	hasSegment	Diesel
Audi_A6_2015_1099	hasSegment	Luxury
Audi_A6_2015_1100	hasSegment	Luxury
Audi_A6_2015_1101	hasSegment	Luxury
Audi_A6_2015_1102	hasSegment	Luxury
Audi_A6_2015_1103	hasSegment	Luxury
Audi_A6_2015_1104	hasSegment	Luxury
Audi_A6_2015_1105	hasSegment	Luxury
Audi_A6_2015_1106	hasSegment	Diesel
Audi_A6_2015_1106	hasSegment	Luxury
Audi_A6_2016_1107	hasSegment	Luxury
Audi_A6_2016_1108	hasSegment	Luxury
Audi_A6_2016_1109	hasSegment	Luxury
Audi_A6_2016_1110	hasSegment	Diesel
Audi_A6_2016_1110	hasSegment	Luxury
Audi_A6_2016_1111	hasSegment	Luxury
Audi_A6_2016_1111	hasSegment	Performance
Audi_A6_2016_1112	hasSegment	Luxury
Audi_A6_2016_1112	hasSegment	Performance
Audi_A6_2016_1113	hasSegment	Diesel
Audi_A6_2016_1113	hasSegment	Luxury
Audi_A6_2016_1114	hasSegment	Luxury
Audi_A6_2017_1115	hasSegment	Luxury
Audi_A6_2017_1116	hasSegment	Luxury
Audi_A6_2017_1116	hasSegment	Performance
Audi_A6_2017_1117	hasSegment	Luxury
Audi_A6_2017_1117	hasSegment	Performance
Audi_A6_2017_1118	hasSegment	Luxury
Audi_A6_2017_1118	hasSegment	Performance
Audi_A6_2017_1119	hasSegment	Luxury
Audi_A6_2017_1120	hasSegment	Luxury
Audi_A6_2017_1121	hasSegment	Luxury
Audi_A7_2015_1122	hasSegment	Luxury
Audi_A7_2015_1122	hasSegment	Performance
Audi_A7_2015_1123	hasSegment	Luxury
Audi_A7_2015_1123	hasSegment	Performance
Audi_A7_2015_1124	hasSegment	Diesel
Audi_A7_2015_1124	hasSegment	Luxury
Audi_A7_2015_1125	hasSegment	Diesel
Audi_A7_2015_1125	hasSegment	Luxury
Audi_A7_2016_1126	hasSegment	Diesel
Audi_A7_2016_1126	hasSegment	Luxury
Audi_A7_2016_1127	hasSegment	Luxury
Audi_A7_2016_1127	hasSegment	Performance
Audi_A7_2016_1128	hasSegment	Diesel
Audi_A7_2016_1128	hasSegment	Luxury
Audi_A7_2016_1129	hasSegment	Luxury
Audi_A7_2016_1129	hasSegment	Performance
Audi_A7_2017_1130	hasSegment	Luxury
Audi_A7_2017_1130	hasSegment	Performance
Audi_A7_2017_1131	hasSegment	Luxury
Audi_A7_2017_1131	hasSegment	Performance
Audi_A8_2016_1132	hasSegment	Diesel
Audi_A8_2016_1132	hasSegment	Luxury
Audi_A8_2016_1133	hasSegment	Luxury
Audi_A8_2016_1133	hasSegment	High-Performance
Audi_A8_2016_1134	hasSegment	Luxury
Audi_A8_2016_1134	hasSegment	High-Performance
Audi_A8_2016_1135	hasSegment	Luxury
Audi_A8_2016_1135	hasSegment	Performance
Audi_A8_2017_1136	hasSegment	Luxury
Audi_A8_2017_1136	hasSegment	High-Performance
Audi_A8_2017_1137	hasSegment	Luxury
Audi_A8_2017_1137	hasSegment	Performance
GMC_Acadia_Limited_2017_1138	hasSegment	Crossover
GMC_Acadia_Limited_2017_1139	hasSegment	Crossover
GMC_Acadia_2015_1140	hasSegment	Crossover
GMC_Acadia_2015_1141	hasSegment	Crossover
GMC_Acadia_2015_1142	hasSegment	Crossover
GMC_Acadia_2015_1143	hasSegment	Crossover
GMC_Acadia_2015_1144	hasSegment	Crossover
GMC_Acadia_2015_1145	hasSegment	Crossover
GMC_Acadia_2015_1146	hasSegment	Crossover
GMC_Acadia_2015_1147	hasSegment	Crossover
GMC_Acadia_2015_1148	hasSegment	Crossover
GMC_Acadia_2015_1149	hasSegment	Crossover
GMC_Acadia_2016_1150	hasSegment	Crossover
GMC_Acadia_2016_1151	hasSegment	Crossover
GMC_Acadia_2016_1152	hasSegment	Crossover
GMC_Acadia_2016_1153	hasSegment	Crossover
GMC_Acadia_2016_1154	hasSegment	Crossover
GMC_Acadia_2016_1155	hasSegment	Crossover
GMC_Acadia_2016_1156	hasSegment	Crossover
GMC_Acadia_2016_1157	hasSegment	Crossover
GMC_Acadia_2016_1158	hasSegment	Crossover
GMC_Acadia_2016_1159	hasSegment	Crossover
GMC_Acadia_2016_1160	hasSegment	Crossover
GMC_Acadia_2017_1161	hasSegment	Crossover
GMC_Acadia_2017_1162	hasSegment	Crossover
GMC_Acadia_2017_1163	hasSegment	Crossover
GMC_Acadia_2017_1164	hasSegment	Crossover
GMC_Acadia_2017_1165	hasSegment	Crossover
GMC_Acadia_2017_1166	hasSegment	Crossover
GMC_Acadia_2017_1167	hasSegment	Crossover
GMC_Acadia_2017_1168	hasSegment	Crossover
GMC_Acadia_2017_1169	hasSegment	Crossover
GMC_Acadia_2017_1170	hasSegment	Crossover
GMC_Acadia_2017_1171	hasSegment	Crossover
Hyundai_Accent_2014_1172	hasSegment	Hatchback
Hyundai_Accent_2014_1173	hasSegment	Hatchback
Hyundai_Accent_2014_1174	hasSegment	NA
Hyundai_Accent_2014_1175	hasSegment	Hatchback
Hyundai_Accent_2014_1176	hasSegment	NA
Hyundai_Accent_2014_1177	hasSegment	Hatchback
Hyundai_Accent_2015_1178	hasSegment	NA
Hyundai_Accent_2015_1179	hasSegment	Hatchback
Hyundai_Accent_2015_1180	hasSegment	NA
Hyundai_Accent_2015_1181	hasSegment	Hatchback
Hyundai_Accent_2015_1182	hasSegment	Hatchback
Hyundai_Accent_2015_1183	hasSegment	Hatchback
Hyundai_Accent_2016_1184	hasSegment	NA
Hyundai_Accent_2016_1185	hasSegment	Hatchback
Hyundai_Accent_2016_1186	hasSegment	Hatchback
Hyundai_Accent_2016_1187	hasSegment	Hatchback
Hyundai_Accent_2016_1188	hasSegment	NA
Hyundai_Accent_2016_1189	hasSegment	Hatchback
Plymouth_Acclaim_1993_1190	hasSegment	NA
Plymouth_Acclaim_1994_1191	hasSegment	NA
Plymouth_Acclaim_1995_1192	hasSegment	NA
Honda_Accord_Crosstour_2010_1193	hasSegment	Crossover
Honda_Accord_Crosstour_2010_1193	hasSegment	Hatchback
Honda_Accord_Crosstour_2010_1194	hasSegment	Crossover
Honda_Accord_Crosstour_2010_1194	hasSegment	Hatchback
Honda_Accord_Crosstour_2010_1195	hasSegment	Crossover
Honda_Accord_Crosstour_2010_1195	hasSegment	Hatchback
Honda_Accord_Crosstour_2010_1196	hasSegment	Crossover
Honda_Accord_Crosstour_2010_1196	hasSegment	Hatchback
Honda_Accord_Crosstour_2010_1197	hasSegment	Crossover
Honda_Accord_Crosstour_2010_1197	hasSegment	Hatchback
Honda_Accord_Crosstour_2011_1198	hasSegment	Crossover
Honda_Accord_Crosstour_2011_1198	hasSegment	Hatchback
Honda_Accord_Crosstour_2011_1199	hasSegment	Crossover
Honda_Accord_Crosstour_2011_1199	hasSegment	Hatchback
Honda_Accord_Crosstour_2011_1200	hasSegment	Crossover
Honda_Accord_Crosstour_2011_1200	hasSegment	Hatchback
Honda_Accord_Crosstour_2011_1201	hasSegment	Crossover
Honda_Accord_Crosstour_2011_1201	hasSegment	Hatchback
Honda_Accord_Crosstour_2011_1202	hasSegment	Crossover
Honda_Accord_Crosstour_2011_1202	hasSegment	Hatchback
Honda_Accord_Hybrid_2014_1203	hasSegment	Hybrid
Honda_Accord_Hybrid_2014_1204	hasSegment	Hybrid
Honda_Accord_Hybrid_2014_1205	hasSegment	Hybrid
Honda_Accord_Hybrid_2015_1206	hasSegment	Hybrid
Honda_Accord_Hybrid_2015_1207	hasSegment	Hybrid
Honda_Accord_Hybrid_2015_1208	hasSegment	Hybrid
Honda_Accord_Hybrid_2017_1209	hasSegment	Hybrid
Honda_Accord_Hybrid_2017_1210	hasSegment	Hybrid
Honda_Accord_Hybrid_2017_1211	hasSegment	Hybrid
Honda_Accord_Plug-In_Hybrid_2014_1212	hasSegment	Hybrid
Honda_Accord_2015_1213	hasSegment	Performance
Honda_Accord_2015_1214	hasSegment	NA
Honda_Accord_2015_1215	hasSegment	Performance
Honda_Accord_2015_1216	hasSegment	NA
Honda_Accord_2015_1217	hasSegment	NA
Honda_Accord_2015_1218	hasSegment	NA
Honda_Accord_2015_1219	hasSegment	NA
Honda_Accord_2015_1220	hasSegment	Performance
Honda_Accord_2015_1221	hasSegment	NA
Honda_Accord_2015_1222	hasSegment	NA
Honda_Accord_2015_1223	hasSegment	NA
Honda_Accord_2015_1224	hasSegment	NA
Honda_Accord_2015_1225	hasSegment	NA
Honda_Accord_2015_1226	hasSegment	NA
Honda_Accord_2015_1227	hasSegment	Performance
Honda_Accord_2015_1228	hasSegment	NA
Honda_Accord_2015_1229	hasSegment	NA
Honda_Accord_2015_1230	hasSegment	NA
Honda_Accord_2015_1231	hasSegment	NA
Honda_Accord_2015_1232	hasSegment	NA
Honda_Accord_2015_1233	hasSegment	NA
Honda_Accord_2016_1234	hasSegment	NA
Honda_Accord_2016_1235	hasSegment	NA
Honda_Accord_2016_1236	hasSegment	NA
Honda_Accord_2016_1237	hasSegment	NA
Honda_Accord_2016_1238	hasSegment	NA
Honda_Accord_2016_1239	hasSegment	NA
Honda_Accord_2016_1240	hasSegment	Performance
Honda_Accord_2016_1241	hasSegment	NA
Honda_Accord_2016_1242	hasSegment	NA
Honda_Accord_2016_1243	hasSegment	NA
Honda_Accord_2016_1244	hasSegment	NA
Honda_Accord_2016_1245	hasSegment	NA
Honda_Accord_2016_1246	hasSegment	NA
Honda_Accord_2016_1247	hasSegment	NA
Honda_Accord_2016_1248	hasSegment	NA
Honda_Accord_2016_1249	hasSegment	NA
Honda_Accord_2016_1250	hasSegment	NA
Honda_Accord_2016_1251	hasSegment	NA
Honda_Accord_2016_1252	hasSegment	NA
Honda_Accord_2016_1253	hasSegment	NA
Honda_Accord_2016_1254	hasSegment	Performance
Honda_Accord_2016_1255	hasSegment	Performance
Honda_Accord_2016_1256	hasSegment	Performance
Honda_Accord_2016_1257	hasSegment	NA
Honda_Accord_2016_1258	hasSegment	Performance
Honda_Accord_2016_1259	hasSegment	NA
Honda_Accord_2017_1260	hasSegment	NA
Honda_Accord_2017_1261	hasSegment	NA
Honda_Accord_2017_1262	hasSegment	NA
Honda_Accord_2017_1263	hasSegment	NA
Honda_Accord_2017_1264	hasSegment	Performance
Honda_Accord_2017_1265	hasSegment	NA
Honda_Accord_2017_1266	hasSegment	NA
Honda_Accord_2017_1267	hasSegment	NA
Honda_Accord_2017_1268	hasSegment	NA
Honda_Accord_2017_1269	hasSegment	NA
Honda_Accord_2017_1270	hasSegment	NA
Honda_Accord_2017_1271	hasSegment	Performance
Honda_Accord_2017_1272	hasSegment	NA
Honda_Accord_2017_1273	hasSegment	Performance
Honda_Accord_2017_1274	hasSegment	Performance
Honda_Accord_2017_1275	hasSegment	NA
Honda_Accord_2017_1276	hasSegment	NA
Honda_Accord_2017_1277	hasSegment	NA
Honda_Accord_2017_1278	hasSegment	NA
Honda_Accord_2017_1279	hasSegment	NA
Honda_Accord_2017_1280	hasSegment	Performance
Honda_Accord_2017_1281	hasSegment	NA
Honda_Accord_2017_1282	hasSegment	NA
Honda_Accord_2017_1283	hasSegment	NA
Honda_Accord_2017_1284	hasSegment	NA
Honda_Accord_2017_1285	hasSegment	NA
Honda_Accord_2017_1286	hasSegment	NA
Honda_Accord_2017_1287	hasSegment	NA
Oldsmobile_Achieva_1996_1288	hasSegment	NA
Oldsmobile_Achieva_1996_1289	hasSegment	NA
Oldsmobile_Achieva_1997_1290	hasSegment	NA
Oldsmobile_Achieva_1997_1291	hasSegment	NA
Oldsmobile_Achieva_1998_1292	hasSegment	NA
BMW_ActiveHybrid_5_2014_1293	hasSegment	Luxury
BMW_ActiveHybrid_5_2014_1293	hasSegment	Performance
BMW_ActiveHybrid_5_2014_1293	hasSegment	Hybrid
BMW_ActiveHybrid_5_2015_1294	hasSegment	Luxury
BMW_ActiveHybrid_5_2015_1294	hasSegment	Performance
BMW_ActiveHybrid_5_2015_1294	hasSegment	Hybrid
BMW_ActiveHybrid_5_2016_1295	hasSegment	Luxury
BMW_ActiveHybrid_5_2016_1295	hasSegment	Performance
BMW_ActiveHybrid_5_2016_1295	hasSegment	Hybrid
BMW_ActiveHybrid_7_2013_1296	hasSegment	Luxury
BMW_ActiveHybrid_7_2013_1296	hasSegment	Performance
BMW_ActiveHybrid_7_2013_1296	hasSegment	Hybrid
BMW_ActiveHybrid_7_2014_1297	hasSegment	Luxury
BMW_ActiveHybrid_7_2014_1297	hasSegment	Performance
BMW_ActiveHybrid_7_2014_1297	hasSegment	Hybrid
BMW_ActiveHybrid_7_2015_1298	hasSegment	Luxury
BMW_ActiveHybrid_7_2015_1298	hasSegment	Performance
BMW_ActiveHybrid_7_2015_1298	hasSegment	Hybrid
BMW_ActiveHybrid_X6_2010_1299	hasSegment	Crossover
BMW_ActiveHybrid_X6_2010_1299	hasSegment	Luxury
BMW_ActiveHybrid_X6_2010_1299	hasSegment	Performance
BMW_ActiveHybrid_X6_2010_1299	hasSegment	Hybrid
BMW_ActiveHybrid_X6_2011_1300	hasSegment	Crossover
BMW_ActiveHybrid_X6_2011_1300	hasSegment	Luxury
BMW_ActiveHybrid_X6_2011_1300	hasSegment	Performance
BMW_ActiveHybrid_X6_2011_1300	hasSegment	Hybrid
Suzuki_Aerio_2005_1301	hasSegment	NA
Suzuki_Aerio_2005_1302	hasSegment	NA
Suzuki_Aerio_2005_1303	hasSegment	NA
Suzuki_Aerio_2005_1304	hasSegment	NA
Suzuki_Aerio_2005_1305	hasSegment	NA
Suzuki_Aerio_2005_1306	hasSegment	NA
Suzuki_Aerio_2005_1307	hasSegment	NA
Suzuki_Aerio_2005_1308	hasSegment	NA
Suzuki_Aerio_2005_1309	hasSegment	NA
Suzuki_Aerio_2005_1310	hasSegment	NA
Suzuki_Aerio_2005_1311	hasSegment	NA
Suzuki_Aerio_2005_1312	hasSegment	NA
Suzuki_Aerio_2005_1313	hasSegment	NA
Suzuki_Aerio_2005_1314	hasSegment	NA
Suzuki_Aerio_2006_1315	hasSegment	NA
Suzuki_Aerio_2006_1316	hasSegment	NA
Suzuki_Aerio_2006_1317	hasSegment	NA
Suzuki_Aerio_2006_1318	hasSegment	NA
Suzuki_Aerio_2006_1319	hasSegment	NA
Suzuki_Aerio_2006_1320	hasSegment	NA
Suzuki_Aerio_2006_1321	hasSegment	NA
Suzuki_Aerio_2006_1322	hasSegment	NA
Suzuki_Aerio_2006_1323	hasSegment	NA
Suzuki_Aerio_2006_1324	hasSegment	NA
Suzuki_Aerio_2006_1325	hasSegment	NA
Suzuki_Aerio_2006_1326	hasSegment	NA
Suzuki_Aerio_2007_1327	hasSegment	NA
Suzuki_Aerio_2007_1328	hasSegment	NA
Suzuki_Aerio_2007_1329	hasSegment	NA
Suzuki_Aerio_2007_1330	hasSegment	NA
Suzuki_Aerio_2007_1331	hasSegment	NA
Ford_Aerostar_1995_1332	hasSegment	NA
Ford_Aerostar_1995_1333	hasSegment	NA
Ford_Aerostar_1995_1334	hasSegment	NA
Ford_Aerostar_1995_1335	hasSegment	NA
Ford_Aerostar_1996_1336	hasSegment	NA
Ford_Aerostar_1996_1337	hasSegment	NA
Ford_Aerostar_1996_1338	hasSegment	NA
Ford_Aerostar_1996_1339	hasSegment	NA
Ford_Aerostar_1997_1340	hasSegment	NA
Ford_Aerostar_1997_1341	hasSegment	NA
Ford_Aerostar_1997_1342	hasSegment	NA
Ford_Aerostar_1997_1343	hasSegment	NA
Oldsmobile_Alero_2002_1344	hasSegment	NA
Oldsmobile_Alero_2002_1345	hasSegment	NA
Oldsmobile_Alero_2002_1346	hasSegment	NA
Oldsmobile_Alero_2002_1347	hasSegment	NA
Oldsmobile_Alero_2002_1348	hasSegment	NA
Oldsmobile_Alero_2002_1349	hasSegment	NA
Oldsmobile_Alero_2002_1350	hasSegment	NA
Oldsmobile_Alero_2002_1351	hasSegment	NA
Oldsmobile_Alero_2003_1352	hasSegment	NA
Oldsmobile_Alero_2003_1353	hasSegment	NA
Oldsmobile_Alero_2003_1354	hasSegment	NA
Oldsmobile_Alero_2003_1355	hasSegment	NA
Oldsmobile_Alero_2003_1356	hasSegment	NA
Oldsmobile_Alero_2003_1357	hasSegment	NA
Oldsmobile_Alero_2003_1358	hasSegment	NA
Oldsmobile_Alero_2003_1359	hasSegment	NA
Oldsmobile_Alero_2004_1360	hasSegment	NA
Oldsmobile_Alero_2004_1361	hasSegment	NA
Oldsmobile_Alero_2004_1362	hasSegment	NA
Oldsmobile_Alero_2004_1363	hasSegment	NA
Oldsmobile_Alero_2004_1364	hasSegment	NA
Oldsmobile_Alero_2004_1365	hasSegment	NA
Oldsmobile_Alero_2004_1366	hasSegment	NA
Oldsmobile_Alero_2004_1367	hasSegment	NA
Cadillac_Allante_1991_1368	hasSegment	Luxury
Cadillac_Allante_1991_1368	hasSegment	Performance
Cadillac_Allante_1992_1369	hasSegment	Luxury
Cadillac_Allante_1992_1369	hasSegment	Performance
Cadillac_Allante_1993_1370	hasSegment	Luxury
Cadillac_Allante_1993_1370	hasSegment	Performance
Audi_allroad_quattro_2003_1371	hasSegment	Crossover
Audi_allroad_quattro_2003_1371	hasSegment	Luxury
Audi_allroad_quattro_2003_1371	hasSegment	Performance
Audi_allroad_quattro_2003_1372	hasSegment	Crossover
Audi_allroad_quattro_2003_1372	hasSegment	Luxury
Audi_allroad_quattro_2003_1372	hasSegment	Performance
Audi_allroad_quattro_2004_1373	hasSegment	Crossover
Audi_allroad_quattro_2004_1373	hasSegment	Luxury
Audi_allroad_quattro_2004_1373	hasSegment	Performance
Audi_allroad_quattro_2004_1374	hasSegment	Crossover
Audi_allroad_quattro_2004_1374	hasSegment	Luxury
Audi_allroad_quattro_2004_1374	hasSegment	Performance
Audi_allroad_quattro_2004_1375	hasSegment	Crossover
Audi_allroad_quattro_2004_1375	hasSegment	Luxury
Audi_allroad_quattro_2004_1375	hasSegment	Performance
Audi_allroad_quattro_2005_1376	hasSegment	Crossover
Audi_allroad_quattro_2005_1376	hasSegment	Luxury
Audi_allroad_quattro_2005_1376	hasSegment	Performance
Audi_allroad_quattro_2005_1377	hasSegment	Crossover
Audi_allroad_quattro_2005_1377	hasSegment	Luxury
Audi_allroad_quattro_2005_1377	hasSegment	Performance
Audi_allroad_quattro_2005_1378	hasSegment	Crossover
Audi_allroad_quattro_2005_1378	hasSegment	Luxury
Audi_allroad_quattro_2005_1378	hasSegment	Performance
Audi_allroad_2014_1379	hasSegment	Luxury
Audi_allroad_2014_1380	hasSegment	Luxury
Audi_allroad_2014_1381	hasSegment	Luxury
Audi_allroad_2015_1382	hasSegment	Luxury
Audi_allroad_2015_1383	hasSegment	Luxury
Audi_allroad_2015_1384	hasSegment	Luxury
Audi_allroad_2016_1385	hasSegment	Luxury
Audi_allroad_2016_1386	hasSegment	Luxury
BMW_ALPINA_B6_Gran_Coupe_2015_1387	hasSegment	Factory_Tuner
BMW_ALPINA_B6_Gran_Coupe_2015_1387	hasSegment	Luxury
BMW_ALPINA_B6_Gran_Coupe_2015_1387	hasSegment	High-Performance
BMW_ALPINA_B6_Gran_Coupe_2016_1388	hasSegment	Factory_Tuner
BMW_ALPINA_B6_Gran_Coupe_2016_1388	hasSegment	Luxury
BMW_ALPINA_B6_Gran_Coupe_2016_1388	hasSegment	High-Performance
BMW_ALPINA_B6_Gran_Coupe_2017_1389	hasSegment	Factory_Tuner
BMW_ALPINA_B6_Gran_Coupe_2017_1389	hasSegment	Luxury
BMW_ALPINA_B6_Gran_Coupe_2017_1389	hasSegment	High-Performance
BMW_ALPINA_B7_2014_1390	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2014_1390	hasSegment	Luxury
BMW_ALPINA_B7_2014_1390	hasSegment	High-Performance
BMW_ALPINA_B7_2014_1391	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2014_1391	hasSegment	Luxury
BMW_ALPINA_B7_2014_1391	hasSegment	High-Performance
BMW_ALPINA_B7_2014_1392	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2014_1392	hasSegment	Luxury
BMW_ALPINA_B7_2014_1392	hasSegment	High-Performance
BMW_ALPINA_B7_2014_1393	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2014_1393	hasSegment	Luxury
BMW_ALPINA_B7_2014_1393	hasSegment	High-Performance
BMW_ALPINA_B7_2015_1394	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2015_1394	hasSegment	Luxury
BMW_ALPINA_B7_2015_1394	hasSegment	High-Performance
BMW_ALPINA_B7_2015_1395	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2015_1395	hasSegment	Luxury
BMW_ALPINA_B7_2015_1395	hasSegment	High-Performance
BMW_ALPINA_B7_2015_1396	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2015_1396	hasSegment	Luxury
BMW_ALPINA_B7_2015_1396	hasSegment	High-Performance
BMW_ALPINA_B7_2015_1397	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2015_1397	hasSegment	Luxury
BMW_ALPINA_B7_2015_1397	hasSegment	High-Performance
BMW_ALPINA_B7_2017_1398	hasSegment	Factory_Tuner
BMW_ALPINA_B7_2017_1398	hasSegment	Luxury
BMW_ALPINA_B7_2017_1398	hasSegment	High-Performance
BMW_Alpina_2003_1399	hasSegment	Exotic
BMW_Alpina_2003_1399	hasSegment	Factory_Tuner
BMW_Alpina_2003_1399	hasSegment	Luxury
BMW_Alpina_2003_1399	hasSegment	High-Performance
Nissan_Altima_Hybrid_2009_1400	hasSegment	Hybrid
Nissan_Altima_Hybrid_2010_1401	hasSegment	Hybrid
Nissan_Altima_Hybrid_2011_1402	hasSegment	Hybrid
Nissan_Altima_2015_1403	hasSegment	NA
Nissan_Altima_2015_1404	hasSegment	NA
Nissan_Altima_2015_1405	hasSegment	Performance
Nissan_Altima_2015_1406	hasSegment	NA
Nissan_Altima_2015_1407	hasSegment	Performance
Nissan_Altima_2015_1408	hasSegment	Performance
Nissan_Altima_2015_1409	hasSegment	Performance
Nissan_Altima_2015_1410	hasSegment	NA
Nissan_Altima_2016_1411	hasSegment	Performance
Nissan_Altima_2016_1412	hasSegment	Performance
Nissan_Altima_2016_1413	hasSegment	NA
Nissan_Altima_2016_1414	hasSegment	NA
Nissan_Altima_2016_1415	hasSegment	NA
Nissan_Altima_2016_1416	hasSegment	NA
Nissan_Altima_2016_1417	hasSegment	NA
Nissan_Altima_2016_1418	hasSegment	Performance
Nissan_Altima_2016_1419	hasSegment	Performance
Nissan_Altima_2017_1420	hasSegment	NA
Nissan_Altima_2017_1421	hasSegment	NA
Nissan_Altima_2017_1422	hasSegment	Performance
Nissan_Altima_2017_1423	hasSegment	NA
Nissan_Altima_2017_1424	hasSegment	Performance
Nissan_Altima_2017_1425	hasSegment	NA
Nissan_Altima_2017_1426	hasSegment	NA
Kia_Amanti_2007_1427	hasSegment	NA
Kia_Amanti_2008_1428	hasSegment	NA
Kia_Amanti_2009_1429	hasSegment	NA
Mercedes-Benz_AMG_GT_2016_1430	hasSegment	Exotic
Mercedes-Benz_AMG_GT_2016_1430	hasSegment	Factory_Tuner
Mercedes-Benz_AMG_GT_2016_1430	hasSegment	Luxury
Mercedes-Benz_AMG_GT_2016_1430	hasSegment	High-Performance
Mercedes-Benz_AMG_GT_2017_1431	hasSegment	Exotic
Mercedes-Benz_AMG_GT_2017_1431	hasSegment	Factory_Tuner
Mercedes-Benz_AMG_GT_2017_1431	hasSegment	Luxury
Mercedes-Benz_AMG_GT_2017_1431	hasSegment	High-Performance
Mercedes-Benz_AMG_GT_2017_1432	hasSegment	Exotic
Mercedes-Benz_AMG_GT_2017_1432	hasSegment	Factory_Tuner
Mercedes-Benz_AMG_GT_2017_1432	hasSegment	Luxury
Mercedes-Benz_AMG_GT_2017_1432	hasSegment	High-Performance
Nissan_Armada_2014_1433	hasSegment	Flex_Fuel
Nissan_Armada_2014_1434	hasSegment	Flex_Fuel
Nissan_Armada_2014_1435	hasSegment	Flex_Fuel
Nissan_Armada_2014_1436	hasSegment	Flex_Fuel
Nissan_Armada_2014_1437	hasSegment	Flex_Fuel
Nissan_Armada_2014_1438	hasSegment	Flex_Fuel
Nissan_Armada_2015_1439	hasSegment	NA
Nissan_Armada_2015_1440	hasSegment	NA
Nissan_Armada_2015_1441	hasSegment	NA
Nissan_Armada_2015_1442	hasSegment	NA
Nissan_Armada_2015_1443	hasSegment	NA
Nissan_Armada_2015_1444	hasSegment	NA
Nissan_Armada_2015_1445	hasSegment	NA
Nissan_Armada_2015_1446	hasSegment	NA
Nissan_Armada_2017_1447	hasSegment	NA
Nissan_Armada_2017_1448	hasSegment	NA
Nissan_Armada_2017_1449	hasSegment	NA
Nissan_Armada_2017_1450	hasSegment	NA
Nissan_Armada_2017_1451	hasSegment	NA
Nissan_Armada_2017_1452	hasSegment	NA
Bentley_Arnage_2007_1453	hasSegment	Exotic
Bentley_Arnage_2007_1453	hasSegment	Luxury
Bentley_Arnage_2007_1453	hasSegment	Performance
Bentley_Arnage_2007_1454	hasSegment	Exotic
Bentley_Arnage_2007_1454	hasSegment	Factory_Tuner
Bentley_Arnage_2007_1454	hasSegment	Luxury
Bentley_Arnage_2007_1454	hasSegment	High-Performance
Bentley_Arnage_2007_1455	hasSegment	Exotic
Bentley_Arnage_2007_1455	hasSegment	Luxury
Bentley_Arnage_2007_1455	hasSegment	Performance
Bentley_Arnage_2008_1456	hasSegment	Exotic
Bentley_Arnage_2008_1456	hasSegment	Luxury
Bentley_Arnage_2008_1456	hasSegment	Performance
Bentley_Arnage_2008_1457	hasSegment	Exotic
Bentley_Arnage_2008_1457	hasSegment	Factory_Tuner
Bentley_Arnage_2008_1457	hasSegment	Luxury
Bentley_Arnage_2008_1457	hasSegment	High-Performance
Bentley_Arnage_2008_1458	hasSegment	Exotic
Bentley_Arnage_2008_1458	hasSegment	Luxury
Bentley_Arnage_2008_1458	hasSegment	Performance
Bentley_Arnage_2009_1459	hasSegment	Exotic
Bentley_Arnage_2009_1459	hasSegment	Factory_Tuner
Bentley_Arnage_2009_1459	hasSegment	Luxury
Bentley_Arnage_2009_1459	hasSegment	High-Performance
Bentley_Arnage_2009_1460	hasSegment	Exotic
Bentley_Arnage_2009_1460	hasSegment	Luxury
Bentley_Arnage_2009_1460	hasSegment	Performance
Bentley_Arnage_2009_1461	hasSegment	Exotic
Bentley_Arnage_2009_1461	hasSegment	Factory_Tuner
Bentley_Arnage_2009_1461	hasSegment	Luxury
Bentley_Arnage_2009_1461	hasSegment	High-Performance
Bentley_Arnage_2009_1462	hasSegment	Exotic
Bentley_Arnage_2009_1462	hasSegment	Luxury
Bentley_Arnage_2009_1462	hasSegment	Performance
Chrysler_Aspen_2007_1463	hasSegment	Flex_Fuel
Chrysler_Aspen_2007_1464	hasSegment	Flex_Fuel
Chrysler_Aspen_2008_1465	hasSegment	NA
Chrysler_Aspen_2008_1466	hasSegment	NA
Chrysler_Aspen_2009_1467	hasSegment	Hybrid
Chrysler_Aspen_2009_1468	hasSegment	Performance
Chrysler_Aspen_2009_1469	hasSegment	Performance
Ford_Aspire_1995_1470	hasSegment	Hatchback
Ford_Aspire_1995_1471	hasSegment	Hatchback
Ford_Aspire_1995_1472	hasSegment	Hatchback
Ford_Aspire_1996_1473	hasSegment	Hatchback
Ford_Aspire_1996_1474	hasSegment	Hatchback
Ford_Aspire_1997_1475	hasSegment	Hatchback
Ford_Aspire_1997_1476	hasSegment	Hatchback
Chevrolet_Astro_Cargo_2003_1477	hasSegment	NA
Chevrolet_Astro_Cargo_2003_1478	hasSegment	NA
Chevrolet_Astro_Cargo_2004_1479	hasSegment	NA
Chevrolet_Astro_Cargo_2004_1480	hasSegment	NA
