subject,predicate,object
http://example.org/skyrim#Heavy_Armor_Forging,http://example.org/skyrim#relatedSkill,true
http://example.org/skyrim#The_Red_Kitchen_Reader,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Orthjolf,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Archery
http://example.org/skyrim#Sofie,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#WindhelmCandlehearthHallFaction
http://example.org/skyrim#Safia,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Solitude
http://example.org/skyrim#Cedran,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#MarkarthSilverBloodInnFaction
http://example.org/skyrim#Borri,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Vipir_the_Fleet,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionThievesGuild
http://example.org/skyrim#Francois_Beaufort,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#ShorsStoneSylgjaFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Vex,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Riften_Ragged_Flagon_Faction
http://example.org/skyrim#Rundi's_Dagger,http://example.org/skyrim#requiresSkill,One-Handed
http://example.org/skyrim#Umurn,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Dushnikh_Yal
http://example.org/skyrim#Grelod_the_Kind,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownRiftenFaction
http://example.org/skyrim#Torvar,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Whiterun
http://example.org/skyrim#Voldsea_Giryon,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Sneak
http://example.org/skyrim#Gestur_Rockbreaker,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#FavorJobsMineOreFaction
http://example.org/skyrim#Captain_Avidius,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Destruction
http://example.org/skyrim#Grosta,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Heartwood_Mill_Faction
http://example.org/skyrim#Lydia,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Chimarvamidium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Maul,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Sneak
http://example.org/skyrim#Angrenor_Once-Honored,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Two-handed
http://example.org/skyrim#NightgateInnFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Torom,http://example.org/skyrim#hasRace,http://example.org/skyrim#Animals
http://example.org/skyrim#Remanada,http://example.org/skyrim#relatedSkill,false
http://example.org/skyrim#FavorJobsDrunksFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Dawnguard_Rune_Axe_,http://example.org/skyrim#damage,11
http://example.org/skyrim#Blade_of_Sacrifice,http://example.org/skyrim#madeOf,Dagger
http://example.org/skyrim#Angrenor_Once-Honored,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownWindhelmFaction
http://example.org/skyrim#General_Falx_Carius,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Archery
http://example.org/skyrim#Orthus_Endario,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#MQ201PartyGuestHappy
http://example.org/skyrim#Sorine_Jurard,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Birna,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Dragonbane_(Lvl_36-45),http://example.org/skyrim#madeOf,Sword
http://example.org/skyrim#Blades_Sword,http://example.org/skyrim#madeOf,Sword
http://example.org/skyrim#Deekus,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Lockpicking
http://example.org/skyrim#Ulfberth_War-Bear,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Milore_Ienth,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Raven_Rock_Milore_Services_Faction
http://example.org/skyrim#Maven_Black-Briar,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Alteration
http://example.org/skyrim#Virkmund,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Smithing
http://example.org/skyrim#Liminal_Bridges,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Aedra_and_Daedra,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Book
http://example.org/skyrim#Cindiri_Arano,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Raven_Rock
http://example.org/skyrim#Valdr,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Maurice_Jondrelle,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Restoration
http://example.org/skyrim#Legate_Rikke,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CWFieldCOFaction
http://example.org/skyrim#HousecarlRiftenCrimeFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Sapphire,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Light_Armor
http://example.org/skyrim#ServicesOldHroldanHangedManInn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#StonehillsSorlisHouseFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Irine,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#DawnstarQuicksilverMinerFaction
http://example.org/skyrim#ServicesMorKhazgurBlacksmith,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#The_Mirror,http://example.org/skyrim#relatedSkill,true
http://example.org/skyrim#Stalhrim_Greatsword_,http://example.org/skyrim#requiresSkill,Two-Handed
http://example.org/skyrim#Mirri_Severin,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Orthjolf,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Gets_dialogue_pointing_player_to_radiant_quests
http://example.org/skyrim#Rorik,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Orcish_Dagger,http://example.org/skyrim#cost,30
http://example.org/skyrim#Sonir,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#BYOHHouseBardFaction
"http://example.org/skyrim#A_Dance_in_Fire,_v1",http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#TownStonehillsFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Volk,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Lisbet,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#ServicesMarkarthArnleifandSons
http://example.org/skyrim#Roggi_Knot-Beard,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Archery
http://example.org/skyrim#Prelate's_Mace_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Research_Log,http://example.org/skyrim#description,nan
http://example.org/skyrim#Willem,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownLeftHandMineFaction
http://example.org/skyrim#Windshear,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Septimus_Signus,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#The_Keepers_of_the_Razor,http://example.org/skyrim#relatedSkill,false
http://example.org/skyrim#Hafjorg,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Speech
http://example.org/skyrim#Maven_Black-Briar,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Riften
http://example.org/skyrim#Dwarven_Black_Bow_of_Fate_DR,http://example.org/skyrim#cost,1446
http://example.org/skyrim#Steel_Battleaxe_of_Fiery_Souls,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Weapon
http://example.org/skyrim#Sonir,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionFalkreath
http://example.org/skyrim#Bloodskal_Blade_DR,http://example.org/skyrim#madeOf,Greatsword
http://example.org/skyrim#Babette,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Conjuration
http://example.org/skyrim#Dawnguard_War_Axe_,http://example.org/skyrim#weight,13.0
"http://example.org/skyrim#Charwich-Koniinge,_v2",http://example.org/skyrim#cost,13
http://example.org/skyrim#Orla,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionReach
http://example.org/skyrim#Glass_Bow,http://example.org/skyrim#damage,15
http://example.org/skyrim#Finna,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#DLC2SVOslafsHouseFaction
"http://example.org/skyrim#Forge,_Hammer_and_Anvil",http://example.org/skyrim#description,Poorly-written notes on smithing by a Nordic blacksmith in the late Second Era
http://example.org/skyrim#Stalhrim_Dagger_,http://example.org/skyrim#cost,395
http://example.org/skyrim#Kibell,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Heavy_Armor
http://example.org/skyrim#Moth_gro-Bagol,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#PotentialMarriageFaction
http://example.org/skyrim#Lunar_Iron_Mace_(Lvl_6+),http://example.org/skyrim#damage,9
http://example.org/skyrim#Thorygg_Sun-Killer,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Two-handed
http://example.org/skyrim#Asgeir_Snow-Shod,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Iona,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Vampire_Thrall_Faction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Emperor_Titus_Mede_II,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Restoration
http://example.org/skyrim#Vilod,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownHelgenFaction
http://example.org/skyrim#Vipir_the_Fleet,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Sneak
http://example.org/skyrim#Ysolda,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Belethor's_Goods
"http://example.org/skyrim#Temple_of_Miraak,_Skaal_Village",http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Location
http://example.org/skyrim#Silver_Greatsword,http://example.org/skyrim#weight,12.0
http://example.org/skyrim#Adonato_Leotelli,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Restoration
http://example.org/skyrim#Thongvor_Silver-Blood,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Aegrothius_Goth,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Marcurio,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#PotentialFollowerFaction
http://example.org/skyrim#Wizard,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Alteration
"http://example.org/skyrim#The_Real_Barenziah,_v1",http://example.org/skyrim#authoredBy,http://example.org/skyrim#Anonymous
http://example.org/skyrim#Drelas,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Restoration
http://example.org/skyrim#Ebony_War_Axe,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
"http://example.org/skyrim#Arondil's_Journal,_Part_3",http://example.org/skyrim#authoredBy,http://example.org/skyrim#Arondil
http://example.org/skyrim#PlayerHousecarlFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Drevis_Neloren,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Gormlaith_Golden-Hilt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Bergritte_Battle-Born,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Forsworn_Sword,http://example.org/skyrim#weight,13.0
http://example.org/skyrim#Dro'marash,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#KhajiitCaravanFaction
http://example.org/skyrim#Bolli,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Riften
http://example.org/skyrim#Endarie,http://example.org/skyrim#hasRace,http://example.org/skyrim#High_Elf
http://example.org/skyrim#SolitudeBrylingsHouseFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Gonnar_Oath-Giver,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CWFieldCOFaction
http://example.org/skyrim#Of_Fjori_and_Holgeir,http://example.org/skyrim#cost,6
http://example.org/skyrim#Saffir,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Whiterun
http://example.org/skyrim#The_Reclamations,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Tonilia,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Riften_Ragged_Flagon_Faction
http://example.org/skyrim#Julienne_Lylvieve,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Conjuration
http://example.org/skyrim#Rorlund,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Steel_Battleaxe,http://example.org/skyrim#damage,18
http://example.org/skyrim#Bashnag,http://example.org/skyrim#hasRace,http://example.org/skyrim#Orc
http://example.org/skyrim#Dragonbane_(Lvl_1-18),http://example.org/skyrim#cost,789
http://example.org/skyrim#Rune,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Miner's_Journal,http://example.org/skyrim#authoredBy,http://example.org/skyrim#Hadrir
http://example.org/skyrim#Ahtar,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#SolitudeJalasHouseFaction
http://example.org/skyrim#Fanari_Strong-Voice,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Raven_Rock_Temple_Faction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Crescius_Caerellius,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Raven_Rock
http://example.org/skyrim#Black_Book:_Waking_Dreams,http://example.org/skyrim#authoredBy,http://example.org/skyrim#Bilius_Felcrex
http://example.org/skyrim#Lortheim,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionEastmarch
http://example.org/skyrim#Nura_Snow-Shod,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Smithing
http://example.org/skyrim#dunPOIWitchAniseCrimeFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Dwarven_Bow,http://example.org/skyrim#madeOf,Bow
http://example.org/skyrim#BYOHHouse1Faction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Grosta,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Smithing
http://example.org/skyrim#Cynric_Endell,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Light_Armor
http://example.org/skyrim#Rayya,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#PotentialMarriageFaction
http://example.org/skyrim#Honed_Falmer_War_Axe,http://example.org/skyrim#madeOf,War Axe
"http://example.org/skyrim#The_Black_Arrow,_v2",http://example.org/skyrim#authoredBy,http://example.org/skyrim#Gorgic_Guine
http://example.org/skyrim#Keening,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Elgrim,http://example.org/skyrim#hasRace,http://example.org/skyrim#Elder
http://example.org/skyrim#Halvar,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Rorikstead
http://example.org/skyrim#An_Accounting_of_the_Scrolls,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Book
http://example.org/skyrim#Dorian,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionHaafingar
http://example.org/skyrim#Ennis,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionWhiterun
http://example.org/skyrim#BYOHUrchin_SofieJobFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Bersi_Honey-Hand,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CR08ExclusionFaction
http://example.org/skyrim#DLC1SeranaFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Ungrien,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Black_Briar_Meadery_Faction
http://example.org/skyrim#J'zargo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Elda_Early-Dawn,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionEastmarch
http://example.org/skyrim#Rogatus_Salvius,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Alchemy
http://example.org/skyrim#Dragonbone_Arrow_DG,http://example.org/skyrim#damage,25
http://example.org/skyrim#J'datharr,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Sneak
http://example.org/skyrim#Kleppr,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownMarkarthFaction
http://example.org/skyrim#Svaknir,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#dunDeadMensRespiteBardFaction
http://example.org/skyrim#Aringoth,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Brelas,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Garvey,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownMarkarthFaction
http://example.org/skyrim#Dwennon_Wyndell,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Krag's_Journal,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Book
http://example.org/skyrim#Romlyn_Dreth,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Destruction
http://example.org/skyrim#Expedition_Manifest,http://example.org/skyrim#description,A basic run-down of the Alftand Expedition Camp and its occupants
http://example.org/skyrim#Largashbur,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Edda,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionRift
http://example.org/skyrim#Jesper,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#StonehillsLonghouseFaction
http://example.org/skyrim#Ra'kheran,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Mythic_Dawn_Commentaries_3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Book
http://example.org/skyrim#Ahlam,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Kraldar,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Sorli_the_Builder,http://example.org/skyrim#hasRace,http://example.org/skyrim#Nord
http://example.org/skyrim#Atahbah,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Brina_Merilis,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
"http://example.org/skyrim#Songs_of_the_Return,_Vol_2",http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Catalogue_of_Weapon_Enchantments,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Benkum,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Thorek,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Conjuration
http://example.org/skyrim#Vidrald,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
"http://example.org/skyrim#The_Poison_Song,_Book_V",http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Angrenor_Once-Honored,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#WindhelmCandlehearthPatrons
http://example.org/skyrim#Blade_of_Sacrifice,http://example.org/skyrim#requiresSkill,One-Handed
http://example.org/skyrim#Wulf_Wild-Blood,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Ollrod,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Clinton_Lylvieve,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Okin,http://example.org/skyrim#damage,12
http://example.org/skyrim#Degaine,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Markarth
http://example.org/skyrim#isFriendOf,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/skyrim#Character
http://example.org/skyrim#locatedAt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#FunctionalProperty
http://example.org/skyrim#Black_Book:_The_Winds_of_Change,http://example.org/skyrim#relatedSkill,false
http://example.org/skyrim#Hafjorg,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#ServicesRiftenElgrimsElixirs
http://example.org/skyrim#Vigilant_Tyranus,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownMarkarthFaction
http://example.org/skyrim#Valindor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Galathil,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionThievesGuild
http://example.org/skyrim#Dragonbone_Greatsword_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Ulfr's_Book,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#dunKilkreathFaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Elven_Dagger,http://example.org/skyrim#damage,8
http://example.org/skyrim#Maluril_Ferano,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
"http://example.org/skyrim#Argonian_Account,_Book_2",http://example.org/skyrim#authoredBy,http://example.org/skyrim#Waughin_Jarth
http://example.org/skyrim#Riekling_Spear_DR,http://example.org/skyrim#requiresSkill,Archery
http://example.org/skyrim#Sybille_Stentor,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#JobSpellFaction
http://example.org/skyrim#Gauldur_Blackblade_(Lvl_12-18),http://example.org/skyrim#madeOf,Sword
http://example.org/skyrim#Lunar_Iron_War_Axe_(Lvl_4-5),http://example.org/skyrim#cost,128
http://example.org/skyrim#Surfeit_of_Thieves,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Anuriel,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Archery
http://example.org/skyrim#Rolff_Stone-Fist,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Halbarn_Iron-Fur,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#JobMerchantFaction
http://example.org/skyrim#Dirge,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#Thieves_Guild_No_Pickpocketing_Faction
http://example.org/skyrim#Ulundil,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Illusion
http://example.org/skyrim#Riften_Home_Decorating_Guide,http://example.org/skyrim#relatedSkill,false
http://example.org/skyrim#Ghostblade,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Weapon
http://example.org/skyrim#Bodil,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionPale
http://example.org/skyrim#Morthal_Guard,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Cats_of_Skyrim,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Idesa_Sadri,http://example.org/skyrim#hasRace,http://example.org/skyrim#Dark_Elf
http://example.org/skyrim#Dark_Brotherhood_Initiate,http://example.org/skyrim#hasSkill,http://example.org/skyrim#One-handed
http://example.org/skyrim#Adeber,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#CrimeFactionReach
http://example.org/skyrim#Ragnar,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Two-handed
http://example.org/skyrim#Lives_of_the_Saints,http://example.org/skyrim#authoredBy,http://example.org/skyrim#Tribunal_Temple
http://example.org/skyrim#Whiterun_Belethor's_General_Goods_Faction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Faction
http://example.org/skyrim#Korir,http://example.org/skyrim#locatedAt,http://example.org/skyrim#Winterhold
http://example.org/skyrim#Eltrys,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownMarkarthFaction
http://example.org/skyrim#Bothela,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#ServicesMarkarthHagsCure
http://example.org/skyrim#DragonBridgeHorgeirHouse,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Hjalfar,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#DLC2WaterStoneSailors
http://example.org/skyrim#Adonato's_Book,http://example.org/skyrim#authoredBy,http://example.org/skyrim#Adonato_Leonetti
http://example.org/skyrim#Sigrid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://example.org/skyrim#Temba_Wide-Arm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/skyrim#Character
http://example.org/skyrim#Vanik,http://example.org/skyrim#hasSkill,http://example.org/skyrim#Pickpocket
http://example.org/skyrim#Viarmo,http://example.org/skyrim#isMemberOf,http://example.org/skyrim#TownSolitudeFaction
