AnimeId;GenreId
1748;24
1748;27
1749;9
1749;4
1749;22
1749;37
1750;9
1750;4
1750;22
1750;37
1751;1
1751;4
1751;10
1752;4
1753;4
1754;4
1755;4
1756;4
1757;4
1758;4
1759;1
1759;2
1759;13
1759;24
1759;27
1760;1
1760;38
1760;2
1760;8
1760;42
1761;1
1761;2
1761;38
1761;8
1761;42
1762;1
1762;2
1762;8
1762;10
1762;13
1764;4
1764;8
1764;23
1764;27
1764;36
1764;30
1765;31
1765;37
1765;32
1766;1
1766;17
1766;10
1767;14
1767;40
1767;24
1768;1
1768;2
1768;8
1768;18
1768;24
1768;27
1769;1
1769;20
1769;4
1769;24
1771;1
1771;30
1771;27
1772;10
1772;38
1772;23
1772;24
1773;1
1773;2
1773;17
1774;1
1774;2
1774;18
1774;39
1774;24
1775;1
1775;2
1775;8
1775;16
1775;10
1776;31
1776;17
1777;1
1777;2
1777;10
1777;37
1778;2
1778;4
1778;13
1786;4
1786;9
1786;22
1786;23
1789;1
1789;18
1789;24
1790;1
1790;4
1790;9
1790;38
1790;22
1790;24
1792;1
1792;2
1792;18
1792;24
1792;27
1793;1
1793;5
1793;8
1793;24
1794;1
1794;24
1794;2
1794;4
1794;39
1795;1
1795;24
1795;2
1795;4
1795;39
1796;1
1796;24
1796;2
1796;4
1796;39
1797;4
1797;20
1797;8
1798;4
1798;20
1798;8
1799;1
1799;2
1799;8
1799;17
1799;22
1799;27
1800;1
1800;2
1800;8
1800;17
1800;27
1802;1
1802;2
1802;39
1802;4
1802;24
1803;1
1803;2
1803;4
1803;39
1803;24
1804;4
1804;8
1804;22
1804;25
1804;36
1804;37
1805;1
1805;2
1805;4
1805;6
1805;37
1805;32
1806;1
1806;2
1806;4
1806;37
1806;32
1807;1
1807;10
1807;16
1807;4
1807;8
1808;4
1808;10
1808;16
1808;22
1808;23
1808;25
1810;8
1810;16
1810;22
1810;27
1811;1
1811;24
1811;29
1812;24
1813;20
1813;36
1813;4
1815;1
1815;37
1815;10
1816;24
1816;2
1816;4
1816;15
1816;18
1816;27
1817;24
1817;35
1817;4
1817;22
1817;9
1817;27
1818;1
1818;2
1818;31
1818;6
1818;37
1818;10
1818;27
1819;18
1819;14
1819;24
1820;1
1820;2
1820;18
1820;24
1822;1
1822;2
1822;13
1822;6
1822;17
1822;21
1822;27
1823;1
1823;2
1823;17
1823;24
1824;8
1824;13
1825;8
1825;13
1825;27
1826;2
1826;15
1826;10
1827;1
1827;2
1827;13
1827;10
1828;1
1828;10
1829;2
1829;16
1829;10
1830;1
1830;10
1830;4
1830;8
1831;1
1831;2
1831;24
1832;1
1832;24
1832;40
1832;8
1832;18
1833;1
1833;24
1833;2
1835;1
1835;11
1835;24
1835;27
1836;4
1836;8
1836;9
1836;10
1836;35
1836;16
1836;22
1836;23
1836;42
1837;1
1837;24
1837;2
1837;4
1837;20
1837;27
1838;8
1838;22
1838;23
1838;25
1839;2
1839;10
1839;15
1839;25
1839;36
1840;1
1840;2
1840;35
1840;4
1840;16
1840;22
1840;9
1840;10
1840;23
1841;4
1842;8
1842;27
1842;30
1843;38
1843;8
1843;42
1844;1
1844;7
1844;4
1844;25
1845;1
1845;18
1845;24
1846;30
1846;22
1846;8
1847;4
1847;8
1847;22
1847;42
1848;1
1848;2
1848;10
1848;18
1849;1
1849;2
1849;10
1849;18
1850;1
1850;2
1850;10
1850;18
1851;20
1851;2
1851;10
1851;4
1851;18
1852;4
1852;23
1852;42
1852;36
1853;1
1853;2
1853;4
1853;16
1853;22
1853;24
1853;25
1854;1
1854;24
1854;2
1855;2
1855;4
1855;10
1855;16
1855;27
1856;4
1857;8
1857;24
1858;36
1858;4
1858;23
1859;1
1859;30
1859;17
1859;27
1860;1
1860;14
1860;37
1860;8
1860;17
1860;10
1860;23
1861;36
1861;4
1861;30
1861;8
1861;23
1861;27
1862;1
1862;9
1862;16
1862;38
1862;24
1863;2
1863;10
1863;13
1864;8
1864;10
1864;35
1864;22
1864;25
1865;4
1865;20
1865;24
1866;1
1866;2
1866;10
1866;16
1866;22
1866;27
1866;37
1867;1
1867;2
1867;24
1867;27
1867;29
1868;2
1868;8
1868;22
1868;18
1869;4
1869;8
1869;19
1869;22
1869;25
1869;36
1872;2
1872;4
1872;10
1872;15
1872;22
1872;27
1873;2
1873;30
1873;18
1873;23
1873;24
1873;27
1874;9
1874;4
1874;35
1874;22
1878;13
1878;8
1878;25
1879;1
1879;24
1879;7
1879;42
1880;1
1880;24
1880;2
1880;7
1880;31
1880;42
1881;10
1881;16
1881;23
1882;10
1882;16
1882;23
1883;4
1884;4
1885;10
1885;11
1885;4
1886;16
1886;4
1886;25
1887;36
1887;4
1887;20
1887;23
1888;4
1888;23
1888;36
1889;7
1889;40
1889;37
1889;41
1891;2
1891;4
1891;24
1891;27
1892;2
1892;4
1892;24
1892;27
1893;4
1893;22
1893;25
1893;36
1894;2
1894;4
1894;10
1894;11
1897;2
1897;18
1897;23
1897;24
1898;1
1898;9
1898;4
1899;2
1899;18
1899;24
1899;27
1900;1
1900;4
1900;18
1900;24
1901;1
1901;24
1901;2
1901;7
1901;29
1901;8
1901;22
1901;25
1902;4
1902;10
1903;1
1903;9
1903;24
1904;10
1904;16
1904;22
1904;37
1904;6
1904;13
1904;25
1905;10
1905;16
1905;22
1905;37
1905;13
1905;25
1906;8
1906;10
1906;13
1906;16
1906;22
1906;25
1906;37
1907;10
1907;4
1907;37
1907;6
1907;13
1907;25
1908;22
1908;28
1909;4
1909;22
1909;28
1910;2
1910;8
1910;13
1910;7
1910;42
1910;36
1911;4
1911;18
1911;27
1912;22
1912;23
1912;28
1913;1
1913;4
1913;23
1914;2
1914;4
1914;8
1914;10
1914;13
1914;22
1915;1
1915;16
1915;4
1915;31
1915;8
1916;18
1916;38
1916;24
1916;29
1917;18
1917;38
1917;24
1917;29
1918;4
1918;20
1918;16
1918;10
1919;24
1919;2
1919;4
1920;1
1920;2
1920;4
1920;22
1920;8
1920;24
1921;1
1921;2
1921;4
1921;22
1921;8
1921;24
1922;1
1922;24
1922;2
1922;4
1922;8
1922;22
1923;1
1923;24
1923;2
1923;4
1923;8
1923;22
1924;1
1924;2
1924;4
1924;8
1924;22
1924;24
1925;1
1925;24
1925;2
1925;4
1925;8
1925;22
1927;1
1927;31
1927;17
1927;23
1928;1
1928;2
1928;42
1929;1
1929;4
1929;10
1929;16
1929;25
1930;10
1930;16
1930;4
1930;25
1931;10
1931;16
1931;4
1931;25
1932;1
1932;10
1932;16
1932;23
1932;25
1933;1
1935;1
1935;24
1935;19
1935;7
1935;22
1935;18
1936;24
1936;4
1936;22
1936;27
1937;10
1937;37
1937;13
1937;8
1938;1
1938;2
1938;10
1938;13
1938;38
1938;24
1939;2
1939;4
1939;10
1939;18
1940;24
1940;2
1940;4
1940;9
1940;27
1941;2
1941;8
1941;24
1941;29
1942;2
1942;24
1942;29
1943;5
1943;10
1943;14
1943;7
1943;40
1943;24
1943;41
1944;1
1944;2
1944;4
1944;8
1944;9
1944;18
1944;22
1944;24
1946;2
1946;8
1946;13
1946;22
1946;25
1947;1
1947;10
1947;18
1949;8
1949;22
1951;2
1951;10
1951;14
1951;24
1951;37
1952;1
1952;2
1952;37
1952;8
1952;32
1952;10
1953;4
1953;23
1953;36
1954;1
1954;2
1954;10
1955;4
1955;10
1955;24
1956;1
1956;31
1956;9
1956;17
1956;23
1957;2
1957;16
1957;4
1957;22
1957;25
1959;1
1959;39
1959;8
1959;27
1960;4
1960;15
1960;10
1961;2
1961;4
1961;8
1961;10
1962;1
1962;24
1962;4
1962;8
1964;1
1964;2
1964;11
1964;35
1964;18
1964;24
1965;8
1965;22
1965;36
1965;37
1966;6
1966;10
1966;14
1966;7
1966;40
1966;37
1967;38
1967;24
1967;29
1967;8
1967;18
1968;38
1968;24
1968;29
1968;8
1968;22
1968;18
1969;38
1969;24
1969;29
1969;8
1969;18
1972;1
1972;2
1972;7
1972;4
1972;39
1973;7
1973;5
1973;37
1974;8
1974;25
1975;18
1975;24
1977;1
1977;13
1977;8
1977;21
1978;1
1978;10
1978;24
1979;5
1979;10
1980;1
1980;4
1980;18
1980;24
1980;29
1981;24
1981;7
1981;40
1982;36
1983;8
1984;7
1985;18
1985;24
1985;27
1986;18
1986;38
1986;24
1986;27
1986;29
1988;4
1988;22
1989;4
1990;10
1990;16
1990;4
1991;18
1992;1
1992;4
1992;18
1992;23
1993;24
1994;2
1994;4
1994;10
1994;11
1994;24
1995;9
1995;16
1995;24
1995;20
1996;4
1996;10
1996;25
1996;37
1999;2
1999;8
1999;18
1999;24
1999;27
2000;4
2000;8
2000;18
2000;24
2001;1
2001;2
2001;4
2001;18
2001;24
2002;1
2002;18
2002;38
2002;24
2002;29
2003;1
2003;24
2003;7
2003;18
2004;4
2004;8
2004;42
2004;36
2004;37
2006;11
2006;2
2006;4
2006;10
2006;27
2008;36
2008;4
2008;30
2008;17
2009;1
2009;36
2009;4
2009;30
2009;8
2009;17
2010;1
2010;4
2010;39
2010;27
2011;1
2011;4
2011;39
2011;27
2012;2
2012;4
2012;14
2012;22
2012;23
2012;27
2012;37
2013;1
2013;4
2013;8
2013;39
2013;27
2014;1
2014;4
2014;39
2014;27
2015;4
2015;23
2016;7
2016;14
2016;8
2016;10
2017;8
2017;10
2017;14
2017;7
2018;14
2018;7
2019;1
2019;2
2019;8
2019;24
2020;2
2020;4
2020;13
2020;10
2020;27
2022;1
2022;10
2022;37
2023;1
2023;4
2023;37
2023;23
2023;27
2024;4
2024;13
2025;1
2025;24
2025;7
2025;31
2026;1
2026;35
2026;4
2026;20
2026;22
2026;27
2027;4
2027;22
2027;23
2028;24
2028;18
2028;27
2029;8
2029;10
2029;22
2030;2
2030;8
2030;7
2031;1
2031;2
2031;10
2031;16
2032;1
2032;2
2032;4
2032;8
2032;10
2032;13
2033;4
2033;5
2033;40
2033;24
2034;4
2034;22
2034;25
2035;36
2035;22
2035;13
2035;8
2035;42
2036;2
2036;4
2036;8
2036;16
2036;24
2037;4
2037;10
2037;16
2037;22
2037;23
2037;25
2038;4
2038;16
2038;25
2038;36
2039;4
2039;16
2040;16
2040;25
2041;20
2041;2
2041;10
2041;16
2041;4
2041;22
2041;23
2041;25
2042;1
2042;8
2042;10
2042;18
2042;24
2043;1
2043;2
2043;4
2043;7
2043;22
2044;4
2044;10
2044;16
2044;22
2044;23
2044;24
2044;25
2045;4
2045;10
2045;16
2045;22
2045;25
2046;4
2046;10
2046;16
2046;22
2046;25
2047;10
2048;1
2048;18
2048;38
2048;24
2049;1
2049;2
2049;4
2049;10
2049;22
2050;1
2050;4
2050;17
2050;20
2050;23
2050;27
2050;30
2051;1
2051;8
2051;24
2051;25
2051;31
2052;22
2052;30
2053;24
2053;2
2053;4
2053;10
2053;27
2054;10
2054;16
2054;25
2055;2
2055;36
2055;7
2055;8
2056;1
2056;29
2056;31
2056;37
2056;24
2056;27
2057;1
2057;4
2057;7
2057;39
2058;1
2058;24
2058;4
2058;20
2058;18
2058;23
2059;4
2059;39
2059;22
2060;1
2060;38
2060;24
2060;2
2060;29
2060;18
2061;1
2061;38
2061;24
2061;29
2062;1
2062;38
2062;24
2062;29
2063;1
2063;38
2063;24
2063;18
2064;1
2064;38
2064;24
2064;18
2065;1
2065;38
2065;24
2065;29
2065;18
2066;1
2066;38
2066;24
2066;2
2066;29
2066;18
2067;1
2067;4
2067;18
2067;20
2067;24
2067;27
2068;1
2068;24
2068;2
2068;10
2068;18
2069;2
2069;10
2071;8
2071;22
2071;25
2072;2
2072;4
2072;19
2073;14
2073;25
2074;2
2074;10
2074;4
2075;2
2075;4
2075;43
2075;36
2076;7
2076;27
2077;7
2077;23
2077;27
2078;2
2078;10
2078;24
2079;2
2079;4
2079;9
2079;10
2079;16
2080;1
2080;20
2080;16
2080;4
2080;24
2081;16
2081;4
2081;27
2082;22
2082;36
2083;1
2083;17
2083;23
2084;2
2084;4
2084;10
2084;18
2084;27
2085;2
2085;4
2085;10
2085;18
2085;27
2086;2
2086;10
2086;4
2086;27
2087;1
2087;4
2087;10
2087;18
2087;27
2088;24
2088;2
2088;29
2089;1
2089;24
2089;2
2089;22
2089;18
2090;1
2090;24
2090;2
2090;22
2090;18
2091;22
2091;25
2092;8
2092;22
2092;25
2093;22
2093;25
2093;36
2094;1
2094;18
2094;24
2095;2
2095;24
2096;22
2096;24
2096;25
2097;1
2097;4
2097;24
2098;9
2098;36
2098;10
2098;16
2098;4
2098;22
2098;8
2098;27
2099;24
2099;2
2099;37
2100;24
2100;2
2100;6
2100;10
2100;42
2101;22
2101;25
2102;2
2102;4
2102;36
2102;37
2103;8
2103;19
2103;27
2104;4
2104;20
2104;22
2104;23
2104;27
2105;37
2105;8
2105;22
2106;18
2106;38
2106;24
2107;1
2107;2
2107;10
2107;27
2108;1
2108;2
2108;4
2108;11
2108;18
2108;24
2108;27
2109;1
2109;2
2109;11
2109;18
2109;23
2109;24
2109;27
2110;1
2110;2
2110;11
2110;18
2110;24
2110;27
2111;1
2111;2
2111;11
2111;15
2112;27
2112;30
2113;1
2113;16
2113;10
2113;27
2114;1
2114;10
2114;16
2114;27
2116;1
2116;27
2116;30
2117;1
2117;30
2117;27
2118;1
2118;30
2118;27
2119;1
2119;30
2119;27
2120;1
2120;30
2120;27
2121;1
2121;27
2121;30
2122;1
2122;27
2122;30
2123;1
2123;2
2123;10
2123;24
2124;1
2124;18
2124;38
2124;23
2124;31
2125;1
2125;2
2125;37
2125;27
2126;1
2126;2
2126;4
2126;37
2126;27
2127;2
2127;18
2127;24
2127;27
2128;1
2128;2
2128;18
2128;24
2128;27
2129;8
2129;22
2129;23
2130;1
2130;4
2130;37
2130;14
2130;32
2130;27
2131;4
2131;16
2131;9
2132;4
2132;37
2132;16
2132;22
2132;9
2133;8
2133;10
2133;36
2141;2
2141;8
2142;2
2142;4
2142;10
2142;37
2143;1
2143;2
2143;8
2143;10
2143;25
2144;1
2144;2
2146;10
2146;19
2146;22
2146;23
2147;4
2147;14
2147;22
2147;24
2150;2
2150;4
2150;10
2150;15
2150;36
2151;15
2151;2
2151;10
2152;4
2152;8
2152;10
2152;13
2152;24
2153;10
2154;1
2154;2
2154;40
2154;37
2155;35
2155;22
2155;23
2156;1
2156;10
2156;11
2157;18
2157;24
2158;1
2158;8
2158;38
2158;24
2158;29
2159;4
2159;42
2159;30
2161;1
2161;7
2161;31
2162;2
2162;13
2162;27
2163;1
2163;9
2163;4
2164;2
2164;4
2164;8
2164;7
2164;24
2165;4
2165;14
2165;10
2166;36
2166;4
2167;4
2167;8
2167;22
2167;23
2167;36
2167;37
2168;2
2168;4
2168;37
2169;1
2169;38
2169;24
2169;26
2170;1
2170;18
2170;22
2170;24
2170;31
2170;37
2171;2
2171;4
2171;7
2171;39
2171;27
2172;4
2172;9
2172;23
2172;42
2173;2
2173;10
2174;1
2174;2
2174;17
2174;22
2175;2
2175;8
2175;10
2176;1
2176;18
2176;24
2176;31
2178;1
2178;14
2178;24
2179;8
2179;22
2179;23
2180;36
2180;4
2180;30
2180;22
2180;23
2180;25
2181;39
2181;18
2182;24
2182;10
2182;18
2183;4
2183;27
2183;30
2193;2
2193;4
2193;13
2193;8
2193;22
2193;10
2196;1
2196;2
2196;10
2196;16
2196;18
2196;24
2198;4
2198;16
2198;22
2198;42
2198;37
2199;2
2199;8
2199;10
2200;1
2200;18
2200;8
2200;24
2200;27
2201;1
2201;2
2201;15
2201;8
2201;10
2202;1
2202;2
2202;8
2202;24
2202;29
2203;1
2203;2
2203;8
2203;24
2203;29
2204;7
2204;14
2204;41
2204;27
2205;1
2205;4
2205;18
2205;24
2205;27
2206;24
2206;4
2207;2
2207;4
2207;10
2210;22
2210;8
2211;2
2212;1
2212;24
2212;18
2213;8
2214;1
2214;8
2215;18
2215;24
2216;1
2216;13
2216;40
2216;8
2216;17
2216;21
2216;42
2217;24
2217;35
2217;4
2217;22
2217;9
2219;5
2219;40
2219;8
2219;22
2219;25
2219;28
2220;8
2220;28
2221;4
2221;22
2221;25
2222;24
2222;36
2222;4
2222;27
2223;36
2223;10
2224;19
2224;22
2224;25
2224;30
2225;36
2225;13
2225;8
2226;10
2226;15
2227;13
2227;8
2227;25
2228;4
2228;30
2229;2
2229;4
2229;6
2229;16
2229;17
2229;10
2229;27
2230;2
2230;8
2230;16
2230;25
2231;22
2231;23
2231;27
2232;4
2233;4
2233;15
2234;1
2234;4
2234;15
2234;18
2234;20
2234;24
2234;27
2235;8
2235;40
2235;24
2236;2
2236;8
2236;22
2236;24
2237;4
2237;7
2243;1
2243;2
2243;13
2243;8
2244;4
2244;13
2245;22
2245;8
2245;24
2246;7
2246;13
2246;14
2246;6
2246;40
2246;37
2246;10
2246;42
2248;1
2248;4
2248;30
2248;17
2248;10
2248;27
2249;1
2249;2
2249;10
2250;24
2250;29
2250;14
2251;1
2251;4
2251;13
2251;7
2251;37
2252;1
2252;14
2252;6
2252;37
2253;1
2253;8
2253;18
2253;24
2253;27
2254;38
2254;24
2254;18
2254;27
2255;1
2255;24
2255;18
2256;1
2256;8
2256;18
2257;18
2257;38
2257;8
2257;24
2257;27
2258;4
2258;18
2258;24
2258;27
2259;4
2259;10
2259;16
2259;22
2259;23
2259;25
2260;9
2260;18
2260;4
2260;24
2261;14
2261;40
2261;24
2262;1
2262;24
2262;14
2262;39
2262;37
2263;2
2263;4
2263;24
2263;27
2264;2
2264;10
2267;18
2267;7
2269;1
2269;29
2269;18
2269;38
2269;24
2272;16
2272;25
2273;1
2273;29
2273;18
2273;38
2273;8
2273;24
2277;2
2277;4
2277;16
2277;10
2278;4
2278;16
2279;2
2279;10
2279;15
2280;4
2280;20
2281;2
2281;4
2281;10
2281;7
2281;24
2281;27
2282;13
2283;1
2283;17
2283;18
2283;24
2283;27
2283;30
2284;2
2284;4
2284;18
2284;24
2284;27
2285;1
2285;2
2285;15
2285;18
2285;24
2285;27
2286;2
2286;10
2287;11
2287;2
2287;4
2287;10
2287;27
2288;2
2288;18
2288;24
2288;25
2289;2
2289;4
2289;18
2289;24
2290;2
2290;10
2291;1
2291;24
2291;9
2291;18
2292;1
2292;2
2292;24
2293;1
2293;24
2293;14
2293;31
2294;1
2294;29
2294;18
2294;22
2294;38
2294;8
2294;24
2298;1
2298;8
2298;18
2298;24
2299;1
2299;18
2299;24
2299;27
2300;1
2300;18
2300;24
2300;27
2301;1
2301;18
2301;24
2301;27
2302;18
2302;20
2302;24
2303;18
2303;20
2303;24
2304;18
2304;20
2304;24
2305;18
2305;20
2305;24
2306;4
2306;20
2306;18
2307;1
2307;9
2307;4
2307;18
2308;35
2308;13
2308;37
2308;8
2308;9
2308;18
2309;4
2309;24
2309;36
2309;30
2310;18
2310;24
2311;2
2312;1
2312;22
2312;24
2313;2
2313;4
2313;10
2313;15
2314;2
2314;8
2316;30
2317;4
2317;9
2317;26
2318;1
2318;38
2318;42
2319;1
2319;2
2319;24
2321;1
2321;24
2321;31
2321;8
2321;18
2321;27
2322;4
2322;9
2322;18
2322;20
2322;24
2322;27
2322;31
2330;2
2330;10
2330;4
2331;1
2331;2
2331;24
2331;29
2332;1
2332;2
2332;4
2332;9
2332;18
2332;38
2332;22
2332;24
2333;2
2333;8
2333;13
2333;22
2334;2
2334;13
2334;22
2335;1
2335;4
2335;10
2335;17
2335;27
2336;11
2336;4
2336;37
2336;27
2337;24
2337;2
2337;13
2337;8
2337;18
2337;27
2346;1
2346;5
2346;8
2346;14
2346;17
2346;40
2346;42
2354;6
2354;14
2354;24
2354;37
2355;6
2355;14
2355;24
2355;37
2356;6
2356;14
2356;40
2356;37
2361;1
2361;24
2361;2
2361;29
2361;18
2362;1
2362;18
2362;24
2363;2
2363;4
2363;15
2363;10
2364;1
2364;2
2364;18
2364;39
2364;24
2365;2
2365;10
2365;16
2366;37
2367;4
2367;9
2367;16
2367;23
2369;7
2369;37
2369;10
2382;1
2382;38
2382;24
2382;2
2382;18
2383;1
2383;2
2383;22
2383;24
2384;4
2384;37
2384;9
2385;4
2385;10
2385;27
2386;4
2386;10
2386;27
2386;30
2387;8
2387;22
2388;4
2389;1
2389;2
2389;24
2389;27
2390;1
2390;2
2390;4
2390;20
2390;10
2391;2
2391;4
2391;10
2391;18
2392;2
2392;4
2392;15
2393;2
2393;4
2393;10
2393;15
2397;24
2397;2
2397;4
2397;15
2398;2
2398;4
2398;8
2398;15
2398;24
2399;2
2399;4
2399;15
2400;4
2400;37
2402;1
2402;8
2402;27
2402;36
2402;30
2403;4
2403;8
2403;9
2403;23
2404;1
2404;14
2404;27
2404;37
2405;8
2405;25
2406;36
2406;4
2407;4
2407;15
2407;24
2407;27
2408;1
2408;2
2408;4
2408;8
2408;24
2408;27
2409;2
2409;4
2409;10
2409;16
2414;24
2414;4
2414;39
2415;2
2415;30
2416;2
2416;30
2418;1
2418;2
2418;13
2418;21
2419;22
2419;24
2419;42
2420;8
2420;24
2420;42
2420;29
2421;4
2421;10
2422;1
2422;24
2422;2
2422;4
2422;27
2423;1
2423;38
2423;24
2423;8
2423;27
2424;4
2424;25
2427;2
2427;10
2427;15
2428;2
2428;15
2428;10
2429;2
2429;10
2429;15
2448;1
2448;24
2448;18
2449;1
2449;24
2449;7
2449;39
2449;40
2449;18
2449;42
2450;4
2450;24
2450;42
2451;1
2451;2
2451;24
2451;29
2452;1
2452;2
2452;24
2452;29
2453;1
2453;18
2453;38
2453;8
2453;24
2454;4
2454;8
2454;22
2454;27
2454;36
2455;24
2456;2
2456;8
2456;10
2456;19
2457;4
2457;16
2457;42
2458;16
2458;4
2458;22
2458;23
2458;8
2459;4
2459;8
2459;22
2459;42
2460;4
2460;8
2460;22
2460;42
2461;1
2461;18
2461;24
2462;1
2462;17
2463;1
2463;4
2463;27
2464;2
2464;4
2464;10
2465;38
2465;19
2465;4
2465;20
2466;3
2466;4
2466;20
2467;2
2468;22
2468;8
2470;1
2470;24
2470;2
2470;29
2470;8
2471;2
2471;4
2471;10
2471;15
2471;24
2471;27
2472;1
2472;2
2472;4
2472;10
2472;27
2473;1
2473;2
2473;4
2473;16
2473;18
2473;24
2474;1
2474;2
2474;4
2474;16
2474;18
2474;24
2475;1
2475;24
2476;35
2476;8
2476;22
2476;23
2482;1
2482;24
2482;29
2482;18
2483;1
2483;2
2483;17
2483;21
2484;1
2484;2
2484;18
2484;23
2484;24
2484;29
2485;10
2485;16
2485;4
2485;22
2486;4
2486;8
2486;22
2486;27
2486;36
2486;37
2487;24
2487;2
2487;8
2487;10
2488;2
2488;10
2489;4
2489;16
2489;10
2490;4
2490;10
2490;27
2490;30
2491;8
2491;22
2491;30
2492;8
2492;22
2492;30
2493;8
2493;23
2493;30
2494;35
2494;4
2494;9
2494;10
2495;36
2495;19
2495;8
2497;2
2497;4
2497;9
2497;16
2497;24
2498;4
2498;8
2498;23
2498;27
2498;36
2498;30
2499;4
2499;8
2499;23
2499;27
2499;36
2499;30
2500;13
2500;38
2501;2
2501;4
2503;2
2503;4
2503;27
2508;4
2508;20
2508;36
2510;1
2510;24
2510;20
2510;18
2511;1
2511;24
2512;2
2512;7
2512;4
2512;39
2512;27
2513;2
2513;7
2513;4
2513;39
2513;27
2514;2
2514;7
2514;39
2514;27
2515;2
2515;7
2515;4
2515;39
2515;27
2516;29
2516;18
2516;38
2516;24
2516;27
2517;8
2517;13
2517;22
2517;42
2517;36
2518;4
2520;10
2520;4
2520;31
2520;27
2521;1
2521;18
2521;24
2522;16
2522;2
2522;4
2522;24
2522;27
2523;2
2523;8
2523;10
2523;17
2523;22
2523;37
2524;1
2524;9
2524;2
2524;16
2524;4
2525;4
2525;9
2526;9
2526;36
2526;4
2526;22
2526;37
2527;1
2527;4
2527;9
2527;10
2527;16
2527;22
2527;24
2527;27
2528;2
2528;9
2528;10
2529;20
2529;2
2529;10
2529;4
2534;24
2534;35
2534;8
2534;22
2534;10
2534;25
2535;2
2535;4
2535;8
2535;10
2535;22
2535;24
2535;25
2536;24
2536;35
2536;8
2536;16
2536;22
2536;10
2536;25
2537;10
2537;24
2537;25
2538;8
2538;10
2538;7
2538;22
2538;23
2542;8
2542;13
2542;22
2542;25
2543;2
2543;13
2543;22
2544;2
2544;8
2544;13
2544;36
2545;2
2545;13
2545;8
2546;36
2546;13
2546;8
2547;36
2547;13
2547;8
2547;25
2548;8
2548;13
2548;36
2549;36
2549;13
2549;8
2549;25
2550;4
2550;20
2552;4
2552;42
2552;36
2553;8
2553;13
2553;36
2554;8
2554;13
2554;36
2555;36
2555;8
2555;25
2556;2
2556;8
2557;8
2557;13
2557;19
2557;22
2558;8
2558;13
2558;23
2558;36
2559;2
2559;8
2559;13
2559;36
2560;1
2560;8
2560;24
2560;27
2560;29
2561;1
2561;2
2561;24
2561;27
2562;8
2562;11
2562;7
2562;41
2563;24
2563;36
2563;10
2563;27
2564;4
2564;22
2564;23
2564;24
2564;36
2565;2
2565;27
2566;4
2566;23
2566;27
2567;2
2567;15
2568;8
2569;2
2569;8
2570;15
2570;36
2570;4
2570;13
2570;23
2570;25
2571;2
2571;4
2571;15
2572;2
2572;15
2572;10
2573;36
2573;2
2573;8
2574;2
2574;10
2575;2
2575;15
2575;36
2576;8
2576;13
2576;36
2577;2
2577;36
2577;13
2577;8
2578;2
2578;10
2578;4
2578;15
2579;2
2579;13
2579;15
2579;22
2580;4
2580;5
2580;36
2581;1
2581;38
2581;24
2581;29
2581;8
2581;18
2582;1
2582;29
2582;18
2582;38
2582;8
2582;24
2583;1
2583;8
2583;18
2583;38
2583;24
2584;1
2584;8
2584;18
2584;38
2584;24
2585;8
2585;18
2585;38
2585;24
2586;8
2586;18
2586;38
2586;24
2589;1
2589;24
2589;2
2589;4
2589;31
2589;27
2591;2
2591;13
2591;21
2591;27
2592;1
2592;14
2592;24
2592;28
2592;37
2592;32
2593;1
2593;7
2593;37
2593;41
2594;2
2594;19
2594;4
2594;8
2594;23
2594;42
2595;8
2595;9
2595;22
2595;23
2596;24
2596;7
2596;40
2596;37
2597;2
2597;39
2597;4
2597;7
2597;27
2598;1
2598;24
2598;2
2598;29
2598;8
2598;18
2598;27
2599;1
2599;24
2599;2
2599;29
2599;8
2599;18
2599;27
2600;1
2600;24
2600;2
2600;29
2600;8
2600;18
2600;27
2601;1
2601;18
2601;24
2601;27
2602;4
2602;30
2602;9
2602;23
2602;27
2603;1
2603;24
2603;10
2604;18
2604;38
2604;24
2605;4
2605;20
2605;23
2605;27
2606;1
2606;2
2606;4
2606;10
2606;27
2607;1
2607;24
2607;2
2607;4
2608;1
2608;3
2608;42
2608;30
2609;35
2609;8
2609;22
2609;23
2611;4
2611;15
2612;15
2612;16
2613;2
2613;8
2613;24
2614;24
2614;2
2614;8
2615;4
2615;22
2615;23
2616;15
2617;4
2618;2
2618;7
2618;13
2618;8
2619;1
2619;2
2619;18
2620;1
2620;2
2620;18
2621;8
2621;22
2621;25
2621;28
2622;1
2622;38
2622;24
2622;29
2623;8
2623;13
2624;8
2624;13
2625;15
2625;10
2625;4
2625;24
2625;27
2626;10
2627;15
2627;4
2627;24
2627;27
2628;10
2629;4
2629;15
2629;24
2629;27
2630;4
2630;15
2630;24
2630;27
2631;15
2631;10
2631;30
2631;4
2631;24
2631;27
2632;24
2632;2
2632;4
2632;15
2632;27
2633;2
2633;4
2633;10
2633;15
2633;24
2633;27
2634;4
2634;10
2634;15
2634;24
2634;27
2635;4
2635;10
2635;15
2635;24
2635;27
2636;10
2637;15
2637;2
2637;10
2637;4
2637;27
2638;15
2638;2
2638;10
2638;4
2638;27
2639;10
2640;15
2640;2
2640;10
2640;4
2640;27
2641;15
2641;2
2641;10
2641;4
2641;27
2642;15
2642;10
2644;2
2644;4
2644;10
2644;15
2644;27
2645;15
2645;2
2645;10
2645;4
2645;24
2645;27
2646;10
2647;15
