AnimeId;CharacterId;Role
1922;18381;Supporting
1922;22393;Supporting
1922;58193;Supporting
1922;49959;Supporting
1922;49225;Supporting
1922;4837;Supporting
1922;49951;Supporting
1922;29395;Supporting
1922;58195;Supporting
1922;29390;Supporting
1922;58185;Supporting
1922;18007;Supporting
1922;18380;Supporting
1922;19104;Supporting
1922;17499;Supporting
1922;22390;Supporting
1922;22391;Supporting
1922;12958;Supporting
1923;4835;Main
1923;4836;Main
1923;4834;Main
1923;22392;Supporting
1923;22393;Supporting
1923;49963;Supporting
1923;4837;Supporting
1923;54539;Supporting
1923;54535;Supporting
1923;49951;Supporting
1923;29395;Supporting
1923;29390;Supporting
1923;49953;Supporting
1923;18380;Supporting
1923;19104;Supporting
1923;17499;Supporting
1923;22390;Supporting
1923;22391;Supporting
1923;12958;Supporting
1924;60057;Main
1924;4835;Main
1924;4836;Main
1924;4834;Main
1924;60055;Main
1924;22392;Supporting
1924;18381;Supporting
1924;3646;Supporting
1924;49957;Supporting
1924;22393;Supporting
1924;11156;Supporting
1924;49959;Supporting
1924;60053;Supporting
1924;49225;Supporting
1924;4837;Supporting
1924;29395;Supporting
1924;49951;Supporting
1924;29390;Supporting
1924;18007;Supporting
1924;49953;Supporting
1924;18380;Supporting
1924;18378;Supporting
1924;19104;Supporting
1924;17499;Supporting
1924;22390;Supporting
1924;22391;Supporting
1924;154639;Supporting
1924;12958;Supporting
1925;4835;Main
1925;60291;Main
1925;4836;Main
1925;4834;Main
1925;60293;Main
1925;22392;Supporting
1925;18381;Supporting
1925;49957;Supporting
1925;3646;Supporting
1925;22393;Supporting
1925;49959;Supporting
1925;49225;Supporting
1925;4837;Supporting
1925;29395;Supporting
1925;49951;Supporting
1925;29390;Supporting
1925;18007;Supporting
1925;49953;Supporting
1925;18380;Supporting
1925;18378;Supporting
1925;19104;Supporting
1925;17499;Supporting
1925;22390;Supporting
1925;22391;Supporting
1925;12958;Supporting
1927;35090;Main
1927;35088;Main
1927;30405;Main
1927;35086;Main
1927;35091;Supporting
1927;35089;Supporting
1927;35092;Supporting
1928;24539;Main
1928;132882;Main
1928;24538;Main
1928;24540;Main
1928;15444;Main
1928;29916;Main
1928;132881;Supporting
1928;132878;Supporting
1928;24541;Supporting
1928;132879;Supporting
1929;9667;Main
1929;9666;Main
1929;4114;Main
1929;9664;Main
1929;5449;Main
1929;5454;Main
1929;105377;Supporting
1929;105381;Supporting
1929;105385;Supporting
1929;35497;Supporting
1929;91299;Supporting
1929;91303;Supporting
1929;103979;Supporting
1929;35498;Supporting
1929;105379;Supporting
1929;48315;Supporting
1929;44769;Supporting
1929;111331;Supporting
1929;48317;Supporting
1929;48581;Supporting
1929;49237;Supporting
1929;44767;Supporting
1929;91755;Supporting
1929;91297;Supporting
1929;91295;Supporting
1929;48585;Supporting
1929;49239;Supporting
1929;91723;Supporting
1929;105437;Supporting
1929;49243;Supporting
1929;9665;Supporting
1929;48579;Supporting
1929;8753;Supporting
1929;105387;Supporting
1929;111329;Supporting
1929;105389;Supporting
1929;48311;Supporting
1929;48313;Supporting
1929;35499;Supporting
1929;35500;Supporting
1929;44745;Supporting
1929;105383;Supporting
1929;91293;Supporting
1929;91291;Supporting
1929;49233;Supporting
1929;49235;Supporting
1930;9667;Main
1930;5449;Main
1930;5454;Main
1930;91785;Supporting
1930;48315;Supporting
1930;44769;Supporting
1930;91777;Supporting
1930;48317;Supporting
1930;91767;Supporting
1930;4114;Supporting
1930;9664;Supporting
1930;91769;Supporting
1930;91773;Supporting
1930;9665;Supporting
1930;91783;Supporting
1930;91399;Supporting
1930;91763;Supporting
1930;91765;Supporting
1930;91771;Supporting
1930;91787;Supporting
1930;49233;Supporting
1931;92059;Main
1931;9667;Main
1931;9666;Main
1931;4114;Main
1931;5449;Main
1931;9665;Main
1931;5454;Main
1931;92093;Supporting
1931;92095;Supporting
1931;48315;Supporting
1931;44769;Supporting
1931;48317;Supporting
1931;44767;Supporting
1931;9664;Supporting
1931;92091;Supporting
1931;92089;Supporting
1931;48311;Supporting
1931;49233;Supporting
1932;4832;Main
1932;4841;Main
1932;4830;Main
1932;4840;Main
1932;3586;Main
1932;4842;Main
1932;3585;Main
1932;113711;Supporting
1932;35334;Supporting
1932;35332;Supporting
1932;34873;Supporting
1932;23340;Supporting
1932;35335;Supporting
1932;35333;Supporting
1932;35336;Supporting
1932;35327;Supporting
1932;105889;Supporting
1932;106901;Supporting
1932;16720;Supporting
1932;105887;Supporting
1932;106757;Supporting
1932;106755;Supporting
1933;10761;Main
1933;26145;Main
1933;26156;Supporting
1933;26162;Supporting
1933;26161;Supporting
1933;6681;Supporting
1933;26160;Supporting
1933;26153;Supporting
1933;26155;Supporting
1933;26151;Supporting
1933;26159;Supporting
1933;26158;Supporting
1933;26167;Supporting
1933;26154;Supporting
1933;26165;Supporting
1933;26144;Supporting
1933;26157;Supporting
1933;26146;Supporting
1933;26148;Supporting
1933;26147;Supporting
1933;26142;Supporting
1933;26163;Supporting
1933;26152;Supporting
1933;26143;Supporting
1935;8113;Main
1935;30658;Main
1935;30659;Main
1935;23993;Main
1935;8112;Main
1935;29899;Main
1935;46785;Supporting
1935;130484;Supporting
1935;69225;Supporting
1935;138375;Supporting
1935;69227;Supporting
1935;56631;Supporting
1935;32806;Supporting
1935;29898;Supporting
1935;56633;Supporting
1935;60049;Supporting
1935;27789;Supporting
1935;56635;Supporting
1935;56629;Supporting
1936;99045;Main
1936;99043;Main
1936;99247;Supporting
1936;99291;Supporting
1936;99289;Supporting
1936;99051;Supporting
1936;99049;Supporting
1936;99287;Supporting
1936;99285;Supporting
1936;99249;Supporting
1936;99047;Supporting
1936;99123;Supporting
1936;99125;Supporting
1937;7575;Main
1937;7577;Supporting
1937;7578;Supporting
1937;7576;Supporting
1937;7579;Supporting
1938;24023;Main
1938;12601;Main
1938;24022;Main
1938;24024;Supporting
1938;24025;Supporting
1938;79897;Supporting
1940;15106;Main
1940;15105;Main
1940;28349;Supporting
1940;28352;Supporting
1940;28348;Supporting
1940;28350;Supporting
1940;28551;Supporting
1940;28351;Supporting
1941;11420;Main
1941;11422;Main
1941;115929;Supporting
1941;115969;Supporting
1941;115911;Supporting
1941;115935;Supporting
1941;92591;Supporting
1941;115951;Supporting
1941;92585;Supporting
1941;115915;Supporting
1941;115925;Supporting
1941;92579;Supporting
1941;115957;Supporting
1941;92575;Supporting
1941;115965;Supporting
1941;115955;Supporting
1941;11602;Supporting
1941;115977;Supporting
1941;115947;Supporting
1941;92567;Supporting
1941;115927;Supporting
1941;92573;Supporting
1941;92563;Supporting
1941;115963;Supporting
1941;92571;Supporting
1941;115909;Supporting
1941;115941;Supporting
1941;92577;Supporting
1941;115973;Supporting
1941;115979;Supporting
1941;115931;Supporting
1941;47093;Supporting
1941;92587;Supporting
1941;92569;Supporting
1941;115943;Supporting
1941;115961;Supporting
1941;92581;Supporting
1941;115953;Supporting
1941;115971;Supporting
1941;92599;Supporting
1941;115919;Supporting
1941;92557;Supporting
1941;92555;Supporting
1941;92553;Supporting
1941;92559;Supporting
1941;92561;Supporting
1941;115959;Supporting
1941;115917;Supporting
1941;92583;Supporting
1941;115945;Supporting
1941;115939;Supporting
1941;115933;Supporting
1941;115937;Supporting
1941;115913;Supporting
1941;115907;Supporting
1941;115905;Supporting
1941;115949;Supporting
1941;115967;Supporting
1941;115921;Supporting
1941;115975;Supporting
1941;92593;Supporting
1942;14114;Main
1942;14115;Main
1942;9529;Main
1942;17149;Supporting
1942;76942;Supporting
1942;76940;Supporting
1942;76952;Supporting
1942;76928;Supporting
1942;76946;Supporting
1942;76944;Supporting
1942;76934;Supporting
1942;76926;Supporting
1942;76954;Supporting
1942;76956;Supporting
1942;76960;Supporting
1942;76938;Supporting
1942;76936;Supporting
1942;76964;Supporting
1942;76924;Supporting
1942;76958;Supporting
1942;76950;Supporting
1942;76948;Supporting
1942;76932;Supporting
1943;3798;Main
1943;3801;Main
1943;3797;Main
1943;3799;Main
1943;3803;Supporting
1943;3802;Supporting
1943;126516;Supporting
1943;126517;Supporting
1943;3810;Supporting
1943;3800;Supporting
1944;13452;Main
1944;13450;Main
1944;13451;Main
1944;87661;Main
1944;139766;Main
1944;26404;Supporting
1946;6386;Main
1946;13056;Main
1946;5024;Main
1946;7192;Supporting
1946;4455;Supporting
1946;19887;Supporting
1946;19893;Supporting
1946;4098;Supporting
1946;19883;Supporting
1946;19873;Supporting
1946;6679;Supporting
1946;19882;Supporting
1946;19866;Supporting
1946;125737;Supporting
1946;19881;Supporting
1946;19888;Supporting
1946;15405;Supporting
1946;19874;Supporting
1946;19871;Supporting
1946;19880;Supporting
1946;19878;Supporting
1946;19879;Supporting
1946;19885;Supporting
1946;19895;Supporting
1946;19892;Supporting
1946;19876;Supporting
1946;19891;Supporting
1946;19886;Supporting
1946;19875;Supporting
1946;19896;Supporting
1946;19890;Supporting
1947;25492;Main
1947;25493;Main
1947;156293;Supporting
1947;156289;Supporting
1947;156297;Supporting
1947;156295;Supporting
1947;156299;Supporting
1947;156303;Supporting
1947;156298;Supporting
1947;156294;Supporting
1947;156292;Supporting
1947;156290;Supporting
1947;156291;Supporting
1947;156300;Supporting
1947;156305;Supporting
1947;156301;Supporting
1947;156304;Supporting
1947;156302;Supporting
1947;156296;Supporting
1947;156288;Supporting
1949;5262;Main
1949;5261;Main
1949;5260;Main
1949;128732;Supporting
1949;128733;Supporting
1949;128734;Supporting
1951;18438;Main
1952;9963;Main
1952;9970;Main
1952;9969;Main
1952;9961;Main
1952;9968;Main
1952;9967;Main
1952;174016;Supporting
1952;9971;Supporting
1952;9965;Supporting
1952;9966;Supporting
1952;9962;Supporting
1952;9964;Supporting
1953;1120;Main
1953;559;Main
1953;417;Main
1953;1114;Main
1953;558;Main
1953;1121;Supporting
1953;1130;Supporting
1953;1122;Supporting
1953;1131;Supporting
1953;1116;Supporting
1953;1124;Supporting
1953;1113;Supporting
1953;1112;Supporting
1953;1110;Supporting
1953;797;Supporting
1953;1117;Supporting
1953;1807;Supporting
1954;520;Main
1954;519;Main
1954;518;Main
1954;18765;Supporting
1954;17566;Supporting
1954;137451;Supporting
1954;521;Supporting
1954;524;Supporting
1954;522;Supporting
1954;2322;Supporting
1954;7574;Supporting
1954;137453;Supporting
1954;17639;Supporting
1954;137452;Supporting
1954;525;Supporting
1955;27780;Main
1955;27779;Main
1956;6913;Main
1956;3401;Main
1956;3548;Main
1956;18682;Main
1956;18789;Main
1956;1423;Main
1956;1422;Main
1956;24754;Main
1956;18388;Supporting
1956;83621;Supporting
1956;65051;Supporting
1956;14702;Supporting
1956;83609;Supporting
1956;83617;Supporting
1956;10834;Supporting
1956;3549;Supporting
1956;14229;Supporting
1956;83615;Supporting
1956;83629;Supporting
1956;83641;Supporting
1956;20628;Supporting
1956;24797;Supporting
1956;19787;Supporting
1956;21692;Supporting
1956;83627;Supporting
1956;83625;Supporting
1956;31623;Supporting
1956;33025;Supporting
1956;18389;Supporting
1956;83639;Supporting
1956;18387;Supporting
1956;83759;Supporting
1956;7365;Supporting
1957;6617;Main
1957;6620;Main
1957;6619;Main
1957;6618;Main
1957;6809;Supporting
1957;12040;Supporting
1957;110523;Supporting
1957;9863;Supporting
1957;9864;Supporting
1957;12060;Supporting
1957;110515;Supporting
1957;12045;Supporting
1959;144350;Main
1959;144344;Supporting
1959;144349;Supporting
1959;144348;Supporting
1959;144345;Supporting
1959;144343;Supporting
1959;144353;Supporting
1959;144351;Supporting
1959;144352;Supporting
1959;144347;Supporting
1959;144346;Supporting
1959;144354;Supporting
1960;96527;Supporting
1960;96637;Supporting
1960;96113;Supporting
1960;96111;Supporting
1960;114419;Supporting
1960;114391;Supporting
1960;114353;Supporting
1960;114615;Supporting
1960;26010;Supporting
1960;113859;Supporting
1960;114177;Supporting
1960;96857;Supporting
1960;94969;Supporting
1960;114075;Supporting
1960;95777;Supporting
1960;101387;Supporting
1960;114409;Supporting
1960;97245;Supporting
1960;96529;Supporting
1960;114587;Supporting
1960;103515;Supporting
1960;96693;Supporting
1960;95639;Supporting
1960;98755;Supporting
1960;96851;Supporting
1960;96853;Supporting
1960;114355;Supporting
1960;100527;Supporting
1960;114611;Supporting
1960;96811;Supporting
1960;114613;Supporting
1960;161478;Supporting
1960;96169;Supporting
1960;95779;Supporting
1960;96535;Supporting
1960;113819;Supporting
1960;97201;Supporting
1960;98717;Supporting
1960;115743;Supporting
1960;114145;Supporting
1960;113809;Supporting
1960;96045;Supporting
1960;114761;Supporting
1960;98839;Supporting
1960;106085;Supporting
1960;114577;Supporting
1960;42198;Supporting
1960;101071;Supporting
1960;16421;Supporting
1960;96037;Supporting
1960;156477;Supporting
1960;156476;Supporting
1960;114755;Supporting
1960;113871;Supporting
1960;114477;Supporting
1960;87699;Supporting
1960;95931;Supporting
1960;114361;Supporting
1960;96875;Supporting
1960;95897;Supporting
1960;114641;Supporting
1960;96049;Supporting
1960;114401;Supporting
1960;96269;Supporting
1960;100417;Supporting
1960;96985;Supporting
1960;96421;Supporting
1960;96473;Supporting
1960;114585;Supporting
1960;97247;Supporting
1960;114643;Supporting
1960;114365;Supporting
1960;96165;Supporting
1960;34194;Supporting
1960;113917;Supporting
1960;96997;Supporting
1960;96531;Supporting
1960;103519;Supporting
1960;96641;Supporting
1960;96139;Supporting
1960;103807;Supporting
1960;100511;Supporting
1960;96871;Supporting
1960;95983;Supporting
1960;96109;Supporting
1960;100741;Supporting
1960;114077;Supporting
1960;102179;Supporting
1960;96705;Supporting
1960;96533;Supporting
1960;96419;Supporting
1960;161474;Supporting
1960;96983;Supporting
1960;95989;Supporting
1960;95979;Supporting
1960;114447;Supporting
1960;109291;Supporting
1960;114159;Supporting
1960;95801;Supporting
1960;95773;Supporting
1960;114421;Supporting
1960;100739;Supporting
1960;96171;Supporting
1960;95975;Supporting
1960;103521;Supporting
1960;96119;Supporting
1960;96117;Supporting
1960;114491;Supporting
1960;114663;Supporting
1960;96485;Supporting
1960;96991;Supporting
1960;95637;Supporting
1960;97249;Supporting
1960;101259;Supporting
1960;98715;Supporting
1960;102205;Supporting
1960;96047;Supporting
1960;113863;Supporting
1960;96039;Supporting
1960;114553;Supporting
1960;96805;Supporting
1960;114155;Supporting
1960;110029;Supporting
1960;96773;Supporting
1960;16526;Supporting
1960;96521;Supporting
1960;114175;Supporting
1960;114003;Supporting
1960;100535;Supporting
1960;103563;Supporting
1960;113823;Supporting
1960;96865;Supporting
1960;114407;Supporting
1960;103989;Supporting
1960;96125;Supporting
1960;96523;Supporting
1960;97199;Supporting
1960;96469;Supporting
1960;96691;Supporting
1960;115157;Supporting
1960;97423;Supporting
1960;96519;Supporting
1960;115155;Supporting
1960;95919;Supporting
1960;100509;Supporting
1960;114161;Supporting
1960;114483;Supporting
1960;114947;Supporting
1960;34770;Supporting
1960;114677;Supporting
1960;114673;Supporting
1960;114675;Supporting
1960;114829;Supporting
1960;98761;Supporting
1960;113997;Supporting
1960;114413;Supporting
1960;114445;Supporting
1960;114471;Supporting
1960;114653;Supporting
1960;114559;Supporting
1960;114001;Supporting
1960;114171;Supporting
1960;114593;Supporting
1960;96123;Supporting
1960;96685;Supporting
1960;96801;Supporting
1960;97421;Supporting
1960;95997;Supporting
1960;114939;Supporting
1960;96629;Supporting
1960;113831;Supporting
1960;115583;Supporting
1960;95995;Supporting
1960;114753;Supporting
1960;96631;Supporting
1960;96281;Supporting
1960;96849;Supporting
1960;161475;Supporting
1960;95701;Supporting
1960;114945;Supporting
1960;98939;Supporting
1960;101153;Supporting
1960;98933;Supporting
1960;96797;Supporting
1960;96365;Supporting
1960;34077;Supporting
1960;95711;Supporting
1960;96371;Supporting
1960;114763;Supporting
1960;114073;Supporting
1960;96381;Supporting
1960;96283;Supporting
1960;114555;Supporting
1960;114619;Supporting
1960;96035;Supporting
1960;98721;Supporting
1960;98719;Supporting
1960;113925;Supporting
1960;113813;Supporting
1960;114647;Supporting
1960;114573;Supporting
1960;96279;Supporting
1960;96639;Supporting
1960;96683;Supporting
1960;42199;Supporting
1960;16527;Supporting
1960;96869;Supporting
1960;96033;Supporting
1960;98725;Supporting
1960;95993;Supporting
1960;113875;Supporting
1960;96475;Supporting
1960;114181;Supporting
1960;114065;Supporting
1960;42200;Supporting
1960;103719;Supporting
1960;96813;Supporting
1960;103803;Supporting
1960;114467;Supporting
1960;97055;Supporting
1960;96135;Supporting
1960;96471;Supporting
1960;161476;Supporting
1960;96367;Supporting
1960;95973;Supporting
1960;161532;Supporting
1960;96479;Supporting
1960;101301;Supporting
1960;97425;Supporting
1960;98723;Supporting
1960;114639;Supporting
1960;34076;Supporting
1960;114157;Supporting
1960;95695;Supporting
1960;96861;Supporting
1960;161505;Supporting
1960;96137;Supporting
1960;115587;Supporting
1960;115159;Supporting
1960;103987;Supporting
1960;114839;Supporting
1960;114837;Supporting
1960;103711;Supporting
1960;34771;Supporting
1960;96757;Supporting
1960;96799;Supporting
1960;114363;Supporting
1960;156479;Supporting
1960;114387;Supporting
1960;114579;Supporting
1960;96993;Supporting
1960;113985;Supporting
1960;103513;Supporting
1960;95705;Supporting
1960;113987;Supporting
1960;96379;Supporting
1960;96769;Supporting
1960;96767;Supporting
1960;96151;Supporting
1960;114165;Supporting
1960;95991;Supporting
1960;95703;Supporting
1960;114183;Supporting
1960;114451;Supporting
1960;114481;Supporting
1960;96627;Supporting
1960;114621;Supporting
1960;95697;Supporting
1960;96163;Supporting
1960;113829;Supporting
1960;103715;Supporting
1960;96483;Supporting
1960;114063;Supporting
1960;114163;Supporting
1960;95641;Supporting
1960;96765;Supporting
1960;114475;Supporting
1960;96159;Supporting
1960;95971;Supporting
1960;96383;Supporting
1960;114473;Supporting
1960;114071;Supporting
1960;114069;Supporting
1960;113869;Supporting
1960;113989;Supporting
1960;114941;Supporting
1960;113999;Supporting
1960;102207;Supporting
1960;114567;Supporting
1960;98759;Supporting
1960;96167;Supporting
1960;103713;Supporting
1960;96623;Supporting
1960;114397;Supporting
1960;96477;Supporting
1960;113827;Supporting
1960;96543;Supporting
1960;97427;Supporting
1960;95565;Supporting
1960;103985;Supporting
1960;115153;Supporting
1960;114583;Supporting
1960;96807;Supporting
1960;113861;Supporting
1960;114485;Supporting
1960;114487;Supporting
1960;96463;Supporting
1960;114489;Supporting
1960;114759;Supporting
1960;115585;Supporting
1960;98757;Supporting
1960;114417;Supporting
1960;96635;Supporting
1960;114571;Supporting
1960;34193;Supporting
1960;96689;Supporting
1960;96987;Supporting
1960;114645;Supporting
1960;96157;Supporting
1960;96525;Supporting
1960;96153;Supporting
1960;113835;Supporting
1960;114831;Supporting
1960;96465;Supporting
1960;114661;Supporting
1960;96373;Supporting
1960;114067;Supporting
1960;113919;Supporting
1960;95935;Supporting
1960;95899;Supporting
1960;96481;Supporting
1960;101151;Supporting
1960;96855;Supporting
1960;114757;Supporting
1960;114833;Supporting
1960;114149;Supporting
1960;31015;Main
1960;31026;Main
1960;31019;Main
1960;31025;Main
1960;41744;Main
1960;31024;Main
1960;31016;Main
1960;95917;Main
1960;31022;Main
1960;31020;Main
1960;31023;Main
1960;16401;Main
1960;113867;Supporting
1960;113865;Supporting
1960;114193;Supporting
1960;114187;Supporting
1960;101639;Supporting
1960;96263;Supporting
1960;114589;Supporting
1960;103523;Supporting
1960;96859;Supporting
1960;96763;Supporting
1960;96995;Supporting
1960;113811;Supporting
1960;114169;Supporting
1960;114591;Supporting
1960;114595;Supporting
1960;96989;Supporting
1960;103991;Supporting
1960;96687;Supporting
1960;113921;Supporting
1960;109275;Supporting
1960;95987;Supporting
1960;114191;Supporting
1960;96775;Supporting
1960;115741;Supporting
1960;111897;Supporting
1960;161531;Supporting
1960;96761;Supporting
1960;96043;Supporting
1960;97203;Supporting
1960;96863;Supporting
1960;96161;Supporting
1960;95933;Supporting
1960;96467;Supporting
1960;98763;Supporting
1960;114167;Supporting
1960;113837;Supporting
1960;96273;Supporting
1960;114173;Supporting
1960;96121;Supporting
1960;87697;Supporting
1960;96369;Supporting
1960;96771;Supporting
1960;96141;Supporting
1960;98937;Supporting
1960;96173;Supporting
1960;113817;Supporting
1960;96175;Supporting
1960;114449;Supporting
1960;114469;Supporting
1960;96633;Supporting
1960;114765;Supporting
1960;101149;Supporting
1960;96377;Supporting
1960;34078;Supporting
1960;103805;Supporting
1960;114623;Supporting
1960;100521;Supporting
1960;114179;Supporting
1960;114195;Supporting
1960;96803;Supporting
1960;96867;Supporting
1960;114827;Supporting
1960;101155;Supporting
1960;114153;Supporting
1960;96155;Supporting
1960;114411;Supporting
1960;114005;Supporting
1960;114383;Supporting
1960;96375;Supporting
1960;114385;Supporting
1960;113833;Supporting
1960;100515;Supporting
1960;114395;Supporting
1960;114565;Supporting
1960;96031;Supporting
1960;98765;Supporting
1960;96149;Supporting
1960;114399;Supporting
1960;114415;Supporting
1960;103517;Supporting
1960;114835;Supporting
1960;114393;Supporting
1960;99997;Supporting
1960;109357;Supporting
1960;96129;Supporting
1960;103611;Supporting
1960;114389;Supporting
1960;156480;Supporting
1960;98935;Supporting
1960;96809;Supporting
1960;101261;Supporting
1960;100507;Supporting
1960;101263;Supporting
1960;114751;Supporting
1960;114575;Supporting
1960;114351;Supporting
1960;109293;Supporting
1960;96127;Supporting
1960;95865;Supporting
1960;113923;Supporting
1960;96539;Supporting
1960;113983;Supporting
1960;114189;Supporting
1961;5714;Main
1961;5717;Main
1961;5722;Supporting
1961;5725;Supporting
1961;5719;Supporting
1961;5718;Supporting
1961;5720;Supporting
1961;5723;Supporting
1962;7428;Main
1962;6634;Main
1962;6616;Main
1962;6614;Main
1962;85117;Supporting
1962;8916;Supporting
1964;13983;Main
1964;13985;Main
1964;17943;Main
1964;13984;Main
1964;13986;Main
1964;17944;Main
1964;120649;Supporting
1964;18269;Supporting
1964;18268;Supporting
1964;18270;Supporting
1964;36024;Supporting
1965;2090;Main
1965;2092;Main
1965;2091;Main
1965;3201;Supporting
1965;3200;Supporting
1965;3206;Supporting
1965;29145;Supporting
1965;9300;Supporting
1965;3202;Supporting
1965;34488;Supporting
1966;30657;Supporting
1967;1336;Main
1967;1341;Main
1967;35022;Supporting
1967;1349;Supporting
1967;31348;Supporting
1967;1339;Supporting
1967;9525;Supporting
1967;1382;Supporting
1967;35041;Supporting
1967;1337;Supporting
1967;1335;Supporting
1967;1385;Supporting
1967;2799;Supporting
1967;1342;Supporting
1967;1383;Supporting
1968;1336;Main
1968;1341;Main
1968;10753;Main
1968;27541;Supporting
1968;35022;Supporting
1968;16807;Supporting
1968;31348;Supporting
1968;1421;Supporting
1968;1339;Supporting
1968;1384;Supporting
1968;9525;Supporting
1968;110889;Supporting
1968;1382;Supporting
1968;1337;Supporting
1968;1335;Supporting
1968;1385;Supporting
1968;2799;Supporting
1968;1383;Supporting
1968;32161;Supporting
1969;1336;Main
1969;1341;Main
1969;35022;Supporting
1969;1349;Supporting
1969;16807;Supporting
1969;31348;Supporting
1969;1421;Supporting
1969;1384;Supporting
1969;9525;Supporting
1969;1338;Supporting
1969;1382;Supporting
1969;1337;Supporting
1969;1335;Supporting
1969;1385;Supporting
1969;2799;Supporting
1969;1342;Supporting
1969;1383;Supporting
1969;32161;Supporting
1972;15341;Main
1972;132847;Main
1972;17722;Main
1972;162961;Supporting
1972;162977;Supporting
1972;161193;Supporting
1972;162489;Supporting
1972;156834;Supporting
1972;155987;Supporting
1972;156831;Supporting
1972;162971;Supporting
1972;156829;Supporting
1972;162488;Supporting
1972;162486;Supporting
1972;160023;Supporting
1972;161573;Supporting
1972;162238;Supporting
1972;162963;Supporting
1972;162978;Supporting
1972;161202;Supporting
1972;162289;Supporting
1972;162406;Supporting
1972;162539;Supporting
1972;160035;Supporting
1972;162541;Supporting
1972;23684;Supporting
1972;155993;Supporting
1972;157786;Supporting
1972;157782;Supporting
1972;158621;Supporting
1972;162540;Supporting
1972;160558;Supporting
1972;156833;Supporting
1972;156832;Supporting
1972;162239;Supporting
1972;160557;Supporting
1972;158620;Supporting
1972;161203;Supporting
1972;161192;Supporting
1972;160556;Supporting
1972;155991;Supporting
1972;156826;Supporting
1972;162973;Supporting
1972;162490;Supporting
1972;161574;Supporting
1972;161572;Supporting
1972;155992;Supporting
1972;162290;Supporting
1972;162288;Supporting
1972;160559;Supporting
1972;157779;Supporting
1972;162910;Supporting
1972;162974;Supporting
1972;162241;Supporting
1972;162407;Supporting
1972;156828;Supporting
1972;162072;Supporting
1972;155989;Supporting
1972;161198;Supporting
1972;162975;Supporting
1972;155990;Supporting
1972;160028;Supporting
1972;162073;Supporting
1973;163974;Main
1974;7850;Main
1974;7848;Main
1974;6176;Main
1974;26393;Supporting
1974;85107;Supporting
1974;85187;Supporting
1974;85081;Supporting
1974;28553;Supporting
1974;28960;Supporting
1974;85069;Supporting
1974;85063;Supporting
1974;37886;Supporting
1974;85019;Supporting
1974;85073;Supporting
1974;85185;Supporting
1974;28959;Supporting
1974;37885;Supporting
1974;85065;Supporting
1974;28552;Supporting
1974;80609;Supporting
1974;85071;Supporting
1974;28961;Supporting
1974;17585;Supporting
1974;28958;Supporting
1974;37884;Supporting
1974;85109;Supporting
1974;28554;Supporting
1974;7851;Supporting
1975;21127;Main
1975;93279;Main
1975;93281;Main
1977;10062;Main
1978;55329;Main
1978;120211;Main
1978;120209;Main
1979;28673;Main
1980;24623;Main
1980;21723;Main
1980;24624;Main
1982;39231;Main
1983;11356;Main
1983;1344;Main
1983;17606;Main
1983;24843;Supporting
1983;18363;Supporting
1983;18362;Supporting
1983;57665;Supporting
1983;1345;Supporting
1985;7368;Main
1985;160117;Main
1985;42644;Main
1985;7372;Main
1985;82315;Main
1985;151868;Supporting
1985;160116;Supporting
1985;14500;Supporting
1985;23257;Supporting
1985;23256;Supporting
1985;151827;Supporting
1985;20201;Supporting
1985;108289;Supporting
1986;78557;Main
1986;78559;Main
1986;78567;Supporting
1986;78565;Supporting
1986;78577;Supporting
1986;78563;Supporting
1986;78569;Supporting
1986;78575;Supporting
1986;78573;Supporting
1986;78571;Supporting
1986;78561;Supporting
1988;3574;Main
1988;3573;Main
1988;22277;Supporting
1988;9209;Supporting
1988;188080;Supporting
1988;188079;Supporting
1988;10831;Supporting
1988;22278;Supporting
1988;188081;Supporting
1988;9208;Supporting
1988;22279;Supporting
1988;22280;Supporting
1988;3458;Supporting
1990;30988;Main
1990;63059;Main
1990;63061;Main
1991;30948;Main
1991;30946;Main
1991;7933;Main
1991;30947;Main
1991;30953;Supporting
1991;30951;Supporting
1991;30954;Supporting
1991;17254;Supporting
1991;30952;Supporting
1991;30949;Supporting
1991;30950;Supporting
1991;172187;Supporting
1992;25490;Main
1992;82351;Main
1992;82357;Supporting
1992;82359;Supporting
1992;82365;Supporting
1992;82371;Supporting
1992;82367;Supporting
1992;82363;Supporting
1992;82369;Supporting
1992;82353;Supporting
1993;154014;Main
1994;2227;Main
1994;2226;Main
1994;2230;Supporting
1994;2228;Supporting
1994;2229;Supporting
1994;2315;Supporting
1995;37740;Main
1995;11976;Main
1995;57705;Main
1995;111841;Supporting
1996;1805;Main
1996;138;Main
1996;1806;Main
1999;16429;Main
1999;17417;Main
1999;9172;Main
1999;16279;Main
1999;17945;Main
1999;8970;Main
1999;17946;Main
1999;18266;Supporting
1999;18279;Supporting
1999;17944;Supporting
1999;18280;Supporting
1999;12021;Supporting
1999;18281;Supporting
2000;61257;Main
2000;61251;Main
2000;61325;Main
2000;61323;Supporting
2000;61315;Supporting
2000;61333;Supporting
2000;61265;Supporting
2000;61275;Supporting
2000;61317;Supporting
2000;61321;Supporting
2000;61319;Supporting
2000;61327;Supporting
2000;61329;Supporting
2000;61331;Supporting
2001;2075;Main
2001;2063;Main
2001;2257;Main
2001;2761;Main
2001;3433;Supporting
2001;3432;Supporting
