Id;Name
7396;Izumi Ishiguro
7397;Momoko Ogasawara
7398;Eiji Kimura
7399;Eddie Lee
7400;Don Achino
7401;Hiro Hiyorimi
7402;Sawawa Hiyorimi
7403;Francisca
7404;Ryu Ryu
7405;Sotetsu Asou
7407;Kurama
7420;Hiromi
7421;Toto
7422;Cat King
7423;Prince Lune
7424;Natoru
7425;Natori
7426;Pesche Guatiche
7428;Mamoru Daichi
7429;Cirucci Thunderwitch
7430;Dordonii Alessandro Del Socacchio
7431;Maiko Kaji
7432;Akihisa Kobayashi
7433;Mayu Nagisa
7434;Kimio Narita
7435;Yumi Nogawa
7436;Fumiya Sugawara
7437;Kunio Tanaka
7438;Tatsuhiko Umemiya
7439;Shinji Yamashiro
7440;Akira Udou
7441;Takuto Kaneshiro
7444;Watari Yutaka
7445;Kyousuke Irie
7447;Lenneth
7453;Kuma Bartholomew
7454;Moriah Gekko
7455;Hogback
7456;Nagisa Kurihara
7458;Shunrei
7459;Mamoru Yoshimura
7461;Emelenzia Rudiger Beatrix
7462;Maya Sudo
7463;Shione Sudo
7464;Mitsuki Fujita
7466;Yoko Kirishima
7467;Perona
7471;Akeno Shiranui
7476;Bridget
7489;Kazuhiko Aikawa
7491;Nao Ueshima
7492;Zen Makunouchi
7493;Karin Makunouchi
7494;Tsukiji Makunouchi
7496;Haoji
7497;Pi-tan
7499;Ribon-chan
7500;Koushi-kun
7501;Mafura-chan
7502;Chibimaru-chan
7503;Torahamu-chan
7504;Torahamu-kun
7505;Panda-kun
7509;Takumi Fujiwara
7510;Kenji Dobashi
7512;Ranmaru Miura
7520;Kyouko Houin
7521;Aki Kokonoe
7522;Touya Takashina
7523;Go Kato
7524;Miyuki Iwashita
7533;Doctor J
7534;Abdul
7535;Hilde Schweiker
7536;Howard
7537;Instructor H
7538;Master O
7539;Professor G
7540;Sally Po
7542;Popp
7545;Gon
7546;Cheko
7547;Nadia la Arwall
7548;Yuri Otani
7549;Kumi Kawamura
7550;Kasumi Tomine
7551;Megumi Hisakawa
7552;Miyu Tamaki
7553;Borg
7554;Lady Une
7555;Kasumi Kurenai
7558;Joy
7559;Alto Saotome
7560;Sheryl Nome
7561;Ranka Lee
7562;Mikhail Blanc
7563;Luca Angelloni
7564;Tamami
7565;Manabu Kuchiki
7566;Rei Saotome
7567;Ozma Lee
7568;Nanase Matsuura
7569;Ryou Akiyama
7570;Harry MacDougall
7571;Hiruzen Sarutobi
7572;Yuri Mihalkov
7573;Fee Carmichael
7574;Mokona
7575;Nakoruru
7576;Rimururu
7577;Manari
7578;Rera
7579;Yantamuu
7580;Akira Tanaka
7581;Megumi Shimizu
7582;Natsuno Yuuki
7583;Toshio Ozaki
7584;Seishin Muroi
7585;Fubuki Tenjouin
7586;Johan Andersen
7590;Juan Rico
7591;Archnemon
7592;Claire Rondo
7593;Edelgard Rivera
7594;Arvind Lavie
7595;Philippe Myers
7596;Zhengsheng Gao
7597;Gorou Hoshino
7598;Renamon
7599;Werner Locksmith
7600;Hakim Ashmead
7604;Gigalt Gangaragash
7605;Harry Roland
7606;Kyuutarou Hoshino
7607;Nono
7608;Katsuyu
7609;Masami Eiri
7610;Arisu Mizuki
7611;Mika Iwakura
7612;Yasuo Iwakura
7613;Chiaki Komatsu
7614;Satsuki Ikuta
7623;Izumi
7626;Yoshika Miyafuji
7627;Mio Sakamoto
7628;Perrine H. Clostermann
7629;Lynette Bishop
7630;Charlotte E. Yeager
7631;Eila Ilmatar Juutilainen
7632;Francesca Lucchini
7633;Nya
7634;Kisaragi Ninomai
7635;Chitose Hitotose
7636;Mutsuki Ichimonji
7637;Yayoi Sanzenin
7638;Uzuki Shitenno
7639;Hazuki Yazakura
7640;Minazuki Rokumatsuri
7643;Ichitaka Seto
7644;Wiper
7645;Itsuki Akiba
7646;Yasumasa Teratani
7647;Misaki Kureha
7648;Takius
7649;Maya
7650;Judia
7651;Peorth
7652;Dark Lord
7653;Keough
7654;Yuu Kusaka
7655;Eimu Yoake
7656;Hime Yakushiji
7657;Jiltus
7658;Baphomet
7659;Melopsum
7660;Yajirou Kojima
7661;Mikan Kurenai
7662;Rushuna Tendou
7663;Akira
7664;Shiki
7665;Keisuke
7666;Anna Hase
7667;Yuka Maruyama
7668;Kosuke Yagi
7669;Ai Shiomi
7670;Myuu
7671;Orina
7672;Kai Ichinose
7673;Reiko Ichinose
7674;Sousuke Ajino
7675;Daigaku Kanehira
7676;Takako Maruyama
7678;Yume Asakura
7686;Keigo Oonishi
7688;Leon Elliott
7689;Durham Glaster
7690;Shiki
7691;Kosuke Kanzaki
7692;Layla
7693;Tim
7694;Gallom
7695;Lacdoll
7696;Silphy Deacroft
7697;River Zastory
7698;Kevin McDougall
7699;Tatewaki Kuno
7701;Lion Gunta
7702;Guitar
7703;Emilio Lowe
7705;Anubis
7706;Baldorias Fanghini
7707;David Pepper
7708;Ash
7709;Mason Ordrosso
7710;Touma Fudou
7711;Murdock
7712;Annette Pierce
7713;Tesshin
7714;Hinoki Sai
7715;Hisashi Uehara
7716;Komoe Harumachi
7717;Kirika Misono
7718;Teacher
7719;Yuriko Shinonome
7720;Kyoko Morooka
7721;Lin Grace
7722;Densuke Mifune
7723;Kuma
7726;Kazukichi Nakanoshima
7727;Genzo
7728;Moduce
7729;Osamu Miyahara
7730;Brad
7731;Barl
7732;Nina Rogue
7733;Simon
7734;Erina Ogura
7738;Hayate Gekkou
7739;Junta Takase
7740;Kazuki Kawai
7741;Tsubaki Domyouji
7746;Kirihiko Karasuma
7747;Porco Rosso
7750;Shien Mushanokoji
7754;Taizou Motemitsu
7755;Natsuki Shirafuji
7756;Misaki Hijiri
7761;Lind
7762;Takeru Teshimine
7771;Rolo Lamperouge
7775;Stig Bernard
7776;Yoshitsune Minamoto no Kurou
7777;Yuzuru Arikawa
7778;Benkei Musashibou
7779;Ridvan
7780;Hakuryu
7781;Atsumori Taira no
7782;Kagetoki Kajiwara
7783;Saku Kajiwara
7784;Masaomi Arikawa
7785;Nozomi Kasuga
7791;Shin Kazama
7792;Iria
7793;Laura
7794;Mimi
7795;Sayara Yamanobe
7796;Apos
7797;Rin Asogi
7798;Kouki Maeno
7799;Tamotsu Yanagihara
7801;Chobi
7803;Rinku
7805;Kotaro Minami
7806;Mikan Yuuki
7807;Peke
7808;Ryouko Mikado
7809;Kenichi Saruyama
7810;Risa Momioka
7812;Kitarou
7813;Medama Oyaji
7814;Neko Musume
7815;Asumi Kamogawa
7817;Kyousuke Mizoguchi
7819;Ginjirou
7820;Ise
7821;Shunpei
7822;Nishinosuke Akai
7823;Yukie Kariya
7824;Youzou Torii
7825;Michio Hino
7826;Kanon Memphis
7827;Kinshirou Tooyama
7828;Nui
7829;Tenhou
7830;Tenten
7831;Riku
7832;Kenji Kondou
7833;Yumiko Toomi
7834;Chizuru Toomi
7835;Kotarou
7837;Baku
7838;Fuku
7839;Gyokuyou
7840;Shinza
7841;Santa
7842;Tetsuju
7843;Hild
7844;Pedro Domingo
7848;Ayumi Himekawa
7849;Kazuya Shinohara
7850;Masumi Hayami
7851;Chigusa Tsukikage
7852;Kazuho Yoshii
7853;Boo-chan
7854;Misae Nohara
7855;Himawari Nohara
7856;Shiro
7857;Farnese de Vandimion
7858;Goutarou Gou
7859;Isidro
7860;Moeko Sakurada
7861;Nene Sakurada
7862;Tooru Kazama
7863;Masao Sato
7864;Schierke
7865;Nanako Oohara
7866;Evarella
7867;Midori Yoshinaga
7868;Grunbeld
7869;Locus
7870;Ume Matsuzaka
7871;Irvine
7872;Masumi Ageo
7873;Rakshas
7874;Sonia
7875;Mimiko Sakura
7876;Mule Wolflame
7877;Ai Suotome
7879;Silat
7880;Bunta Takakura
7881;The Skull Knight
7882;Azan
7883;Sojiro Kusaka
7884;Sakura Kaname
7885;Inertia
7886;Takuma Hirose
7887;Megumi Morisato
7888;Sharon Apple
7889;Myung Fang Long
7890;Marller
7891;Lucy McMillan
7892;Marj Gueldoa
7893;Jean Roque Lartigue
7894;Medina La Lugensius Electra
7895;Noa Izumi
7897;Haruo Minami
7898;Natsuki Minami
7899;Akira Minami
7902;Jeanne Fránçaix
7904;Judau Ashta
7905;Sachiko
7906;Riiya
7907;Mametarou
7908;Jean Valjean
7909;Marius Pontmercy
7910;Enjolras
7911;Courfeyrac
7912;Alan
7913;Éponine Thénardier
7914;Alexandria Powered
7915;Koharu Wakana
7917;Emily Adachi
7918;Azelma Thénardier
7919;Gavroche
7920;Javert
7921;Fantine
7922;Monsieur Thenardier
7923;Madame Thénardier
7924;Combeferre
7925;Grantaire
7927;Gengai Hiraga
7928;Hedoro
7929;Prince Hata
7930;Catherine
7932;Pearl
7933;Sakuya Kamon
7937;King
7938;Tooru Muhyou
7940;Jirou Kusano
7941;Francis
7942;Heuye
7943;Timka
7944;Charles Wong
7945;Sei-Lan
7946;Ernst
7947;Mel
7948;Victor
7949;Arios
7950;Tetsurou Hoshino
7951;Tochirou Ooyama
7952;Emeraldas
7953;Shadow
7954;Claire
7955;Itsuki Takeuchi
7956;Antares
7958;Himiko Himejima
7959;Teppa Aizen
7960;Fuu Himuro
7961;Ryou Tanabe
7962;Schawanheld Bulge
7963;Yuki
7964;Layla Destiny Shula
7965;Zuuboi
7966;Psychogenie
7967;Tare Makimura
7968;Miki Makimura
7969;Saylos
7970;Yumi
7971;Mikiko Kawamoto
7972;Amon
7973;Devilman
7974;Kouji Maeda
7975;Kyoji Miura
7976;Yuka Kiritake
7977;Masanari Tate
7978;R.D.
7979;Blade
7980;Sweet
7981;Maskman
7982;Sigma
7983;Amy
7984;Matt
7985;Dan
7986;Hop
7987;Sandra
7988;Burton
7989;Luke
7990;Watts
7991;Miguel
7992;Vulcan
7993;Alpha Richter
7994;Rebecca
7995;Gummie
7996;Chao
7997;Deed
7998;Haldo
7999;Wolfgang Pierce
8000;Marvis
8001;Rastani
8002;Rattle Dralles
8003;Malloy Dralles
8004;Samantha
8005;Bourne
8006;Kidd
8007;Jean Holiday
8008;Roger
8009;Gilbert
8010;Sarah
8011;Doug
8012;Fenis
8013;Reynard
8014;Baraf
8015;Tsurugi
8016;Fan
8017;Junko Saotome
8018;Jinta Hanakari
8019;Noppo-kun
8021;Dondochakka Birstanne
8022;Hinagiku
8023;Mabashi
8026;Shinichirou Nakagami
8027;Noe Isurugi
8028;Hiromi Yuasa
8029;Aiko Andou
8030;Miyokichi Nobuse
8031;Ren Uesugi
8032;Youta Moteuchi
8033;Kapeltetha Fernandes
8034;Nelin Simmonz
8035;Reiott Steinberg
8036;Isaac Hammond
8037;Old Coco
8038;Fumika
8039;Keita Suminoe
8040;Ako Suminoe
8041;Riko Suminoe
8043;Mackey Stingray
8044;Fio Piccolo
8045;Gina
8046;Grandpa Piccolo
8047;Tatsuo Kusakabe
8048;Yasuko Kusakabe
8049;Christmas
8050;Yoshiyuki Sakurai
8051;Tomo Minaguchi
8052;Saya Yuuki
8053;Miru Nagisa
8054;Fuyumi Sakakibara
8055;Erika Campbell
8056;Miki Suwa
8057;Maya Wei
8063;Nena Trinity
8064;Garp Monkey D.
8068;Alkanphel
8069;Dr Hamical Balkus
8070;Kosagi
8071;Isuka
8073;Fukurou
8074;Ryou Hayakawa
8075;Yuki Azuma
8077;Geist
8078;Shinobu Fujiwara
8079;Victory Ramenman
8081;Chirico Cuvie
8082;Ypsilon
8083;Masato Akitsu
8085;Miku Himuro
8086;Kou Oki
8087;Jonathan Joestar
8088;Masaru Hananakajima
8089;Okometsubu Fujiyama
8090;Machahiko Kondou
8091;Tsuyoshi Isobe
8092;Narrator
8093;Arisu Arisugawa
8094;Aruto Kirihara
8095;Taiha
8096;Jun Kanzato
8097;Ryou Kanzato
8098;Shin Kanzato
8099;Megumi Kayano
8100;Ritsu
8101;Takurou Sakakiba
8102;Kanaru Morimoto
8103;Touma Shikura
8104;Yuuji Kimoto
8105;Soutarou Senou
8106;Saki Tachibana
8107;Eiko Nikaidou
8108;Kunio Itou
8109;Tomohiro Narasaki
8110;Saiga
8111;Unagi
8112;Shougo Yahagi
8113;B.D.
8114;Grey
8117;Cynthia Lane
8118;DJ Plugman
8119;Mint
8120;Hitomi Landsknecht
8126;Lapis Yudaikus
8128;Nana Suzuki
8129;Mizore Shirayuki
8130;Hikaru Yoshimoto
8132;Nicholas Wayne
8133;Sasuke
8135;Sayu Yagami
8136;Lang
8137;Giovanni Rammsteiner
8138;Hideyoshi Soya
8139;Bawabawa
8140;Orgun
8141;Count Mecha
8142;Ryuzu
8143;Louis XV
8144;Victor Clement de Girodelle
8145;Louis XVI
8146;Madame de Jarjeyes
8147;General Bouille
8148;Comte de Mercy
8149;Charlotte de Polignac
8150;General de Jarjeyes
8151;Diane de Soisson
8152;Madame de Polignac
8153;Troubadour of Paris
8154;Doctor Lasonne
8155;Duc de Guemene
8156;Madame de Noailles
8157;Munsu
8158;Reisuke Houjou
8159;Shinra Kuonji
8160;Miyu Kuonji
8161;Yume Kuonji
8162;Benisu
8163;Mihato Uesugi
8164;Natose
8165;Yasushi Tajiri
8166;Chiharu Kiyohara
8167;De Niro
8168;Alexander
8169;Cassandra
8170;Antigonos
8171;Cleitus
8172;Darius III
8173;Hephaestion
8174;Philotas
8175;Aristotle
8176;Eurydice
8177;Ptolemy
8178;Roxanne
8179;Olympias
8180;Diogenes
8181;Dinocrates
8182;Zariwari
8183;Parmenion
8184;Demosthenes
8185;Attalos
8186;Ibn
8187;Antipater
8188;Philippos
8189;Philip II
8190;Ai
8191;Diva
8192;Hajime Kudou
8193;Misao Mitsuishi
8200;Meifon Li
8201;Valeria Vertone
8202;Kousei Hida
8203;Leon Lao
8204;Duuz Delax Rex
8206;Exiade Leego
8207;Jaeger
8208;Sergei
8209;Secoco
8210;Gordon
8211;Nikola
8212;Woono
8213;Aihara
8214;Marcia
8215;Ulgeu
8216;Anne
8217;Jesia
8218;JJ
8219;Lawrence McGuire
8220;Tokachev
8221;Cyrus
8222;Dolce
8223;Warren
8224;Goryu
8225;Marcotte
8226;Rosalia de Catargena
8227;Angelique Limoges
8228;Clavis
8229;Marcel
8230;Oscar
8231;Zephel
8232;Lumiale
8233;Randy
8234;Julious
8235;Olivie
8236;Luva
8237;Dia
8238;Pastha
8239;Queen
8240;Ageha Kuki
8241;Macnicole
8244;Sara
8246;Rumiko Sakamoto
8247;Yoriko Sannou
8248;Kyota Kamikurata
8249;Junichi Kojima
8250;Lemon
8251;Ryusei
8252;Naoyuki Kamikurata
8253;Keiko Kamikurata
8254;Misato Yukimura
8255;Shingo Hirota
8256;Shinagawa
8257;Akane Kanzaki
8258;Yui Kono
8259;Arayashiki North
8260;Shizuka Minamoto
8261;Suneo Honekawa
8262;Takeshi Gouda
8263;Doronjo
8264;Tonzura
8265;Boyacky
8266;Dokurobe
8267;Akane Tachibana
8268;Hitonari Hiiragi
8269;Sumire Yoshikawa
8270;Kazuki Fuse
8271;Kei Amemiya
8272;Akane Himegami
8273;Kaede Saito
8275;Nanami Hoshi
8280;Wataru Ikusabe
8282;Ayumu Toujou
8283;Karen
8284;Marie
8285;Chikage
8286;Hinako
8287;Haruka
8288;Mamoru
8289;Rinrin
8290;Shirayuki
8291;Yotsuba
8292;Wataru Minakami
8293;Ul
8294;Laxus Dreyar
8295;Loki
8296;Cana Alberona
8297;Mystogan
8298;Kaonashi
8299;Akio Ogino
8300;Yuuko Ogino
8301;Kamajii
8302;Boh
8303;Kashira
8305;Zeniba
8306;Aru Akise
8307;Takao Hiyama
8308;Yomotsu Hirasaka
8309;Hinata Hino
8310;Mao Nonosaka
8311;Sanger Zonvolt
8313;Minase Kinoshita
8314;Akira Eda
8315;Tio
8316;Clotho Buer
8317;Ana Medaiyu
8318;Adette Kistler
8319;Meeya Laujin
8320;Wataru
8321;Sophia
8322;Lisa
8323;Kirara
8325;Ritsuko Takahashi
8326;Kyousuke Tamamo
8327;Kyouko Inaba
8328;Miki Hosokawa
8331;Katsuya Kimura
8333;Noramimi
8334;Toshio Handa
8335;Tomagome
8336;Naomi Ginkakuji
8337;Sarashina
8338;James Ray Steam
8339;Scarlett O'Hara-St. Jones
8340;James Lloyd Steam
8341;James Edward Steam
8342;Robert Stephenson
8343;David
8344;Archibald Simon
8345;Alfred Smith
8346;Jason
8347;Ray's Mother
8348;Emma
8349;Thomas
8350;The Admiral
8351;Chii Pappa
8352;Yuuri Andou
8353;Karen Nishiyama
8355;Maya Yokoo
8357;Kenzaburou Ishibashi
8359;Red Blade Braver
8360;Blue Blade Braver
8361;Yellow Blade Braver
8363;Kanaka
8364;Lucario
8365;Mew
8366;Kazuya Hasukawa
8367;Shun Kisaragi
8368;Nozomi
8369;Momosuke Yamaoka
8370;Ogin
8371;Mataichi
8372;Nagamimi
8373;Slug
8374;Byaku
8375;Aihi
8376;Gagin
8377;Shion
8378;Koshu
8379;Hekian
8380;Kaguro
8381;Haroku
8382;Sekia
8383;Haizen
8384;Sanan
8385;Atora Hanashima
8386;Ajimu Yasuna
8387;Nakaido Hirosuke
8389;Nobunaga Kiyota
8390;Minarai
8391;Eigyou
8392;Oyakata
8393;Souchou
8394;Ojyou
8395;Neesan
8396;Micro san
8397;Konatsu Harada
8398;Kirika Kuzuha
8399;Chako Hasegawa
8400;Wadadon
8402;Jenny Matel
8403;Mechadon
8404;Piyo Rangers
8405;The Great Soul
8406;Ai Kaga
8407;Mayo Mitama
8408;Ryuusei Date
8409;Aya Kobayashi
8410;Raidiese F. Branstein
8411;Kyosuke Nanbu
8412;Izumiya Kazuki
8413;Suzue Takemoto
8414;Otomine Yuuma
8415;Kazuki
8416;Akazukin
8417;Ibara-hime
8419;Wakaba Kutsuki
8420;Sanae Minami
8421;Reika Morimura
8422;Chigusa Iino
8423;Tadatomo Ijuuin
8424;Hikaru Ichiban-Boshi
8425;Taizo Tenjin
8426;Pheles
8427;Azusa Miura
8428;Nina Williams
8429;Anna Williams
8430;Eiko Shimao
8431;Genya Tachibana
8432;Kyouji Ida
8433;Man of the Key
8434;Scarface
8435;Electra Ovilo
8438;D
8439;Maka Albarn
8443;Tsubaki Nakatsukasa
8444;Patricia Thompson
8445;Elizabeth Thompson
8446;Franken Stein
8450;Toru Hanagata
8451;Kiminobu Kogure
8452;Sheska
8453;Abyss
8455;Death the Kid
8456;Soul Eater Evans
8457;Shinigami
8458;Blair
8459;Shuuichi Saitou
8460;Soldat J
8462;Spirit Albarn
8464;Black☆Star
8465;Hayato Yaginuma
8466;Joe Gibson Jr.
8467;Sanders
8468;Jeff Keane
8469;Alice Jinnai
8470;Kouji Ishida
8471;Makoto Sahara
8472;Koyori Kokubunji
8477;Kiichi Fujimoto
8478;Makoto Hani
8479;Sachiko Yasuoka
8480;Satoru Hani
8481;Osamu Kamizono
8482;Shinji Yasuoka
8483;Kyoujirou Mikuriya
8484;Misaki
8485;Haruko Akagi
8486;Yuudai
8487;Chizuru
8488;Miniroba
8489;Miki
8490;Yamada
8491;Alielle Relryle
8493;Mizuki Inaba
8494;Kogepan
8495;Jiroubou
8497;Kidomaru
8499;Ginrai
8501;Rodimus Prime
8502;Star Saber
8503;Paulie
8504;Lulu Sanjo
8505;Koji Mori
8506;Tofu Tofukuji
8508;Chieko Sannomiya
8509;Reiko Mukogawa
8510;Akira Fukae
8511;Queen Beryl
8512;Jadeite
8513;Nephrite
8514;Zoisite
8515;Kunzite
8516;Soreto
8521;You Yaegashi
8523;Sheeta
8524;Pazu
8525;Dola
8526;Muska
8527;Gargoyle
8528;Nemo
8529;Leonard Testarossa
8531;Kyouko Suomi
8533;Ayame
8534;Garamaru
8542;Moerumba
8543;Gaku Muroi
8544;Gurio Umino
8546;Hiroshi Wakato
8547;Pejite Mayor
8548;Angostura
8549;Hajime Murata
8550;Marie en Carlsberg
8551;Wagnard
8552;Karla
8554;Nazo Koumori
8555;Maria Ushiromiya
8556;Narrator
8557;Akio Asakura
8558;Grandis Granva
8559;Sanson
8560;Hanson
8561;Ayerton Grenavan
8565;Seiichirou Kitano
8567;Ryoko Koiso
8570;Suzaku
8571;Chuu
8579;Sasha
8595;Shizuru Kuwabara
8596;Narrator
8598;Anastasia Mistina
8599;Ayaka Kisaragi
8600;Mamoru Shimesu
8603;Mikoto Itoshiki
8604;Majiru Itoshiki
8605;Kei Itoshiki
8606;Ikkyu
8608;Petroa
8609;Nezumi Otoko
8610;Iwako
8611;Roberto
8612;Akanbou
8613;Helmut Wolf
8614;Christof Sievernich
8615;Franz Bonaparta
8616;Petr Čapek
8617;Rudy Gillen
8618;Jan Suk
8619;Fritz Vardemann
8620;Hans Georg Schuwald
8622;Karl Neumann
8623;Lotte Frank
8624;Otto Heckel
8628;Minami Obuchi
8630;Ganta Igarashi
8631;Shiro
8632;Puck
8633;Leo
8634;Emperor Neo
8635;Atsuko Urameshi
8636;Takenaka
8640;Sawamura
8641;Okubo
8642;Sayaka
8643;Sakamoto
8644;Gouki
8645;Shiori Minamino
8646;Baldok
8647;Kazemaru
8648;Kibano
8649;Musashi
8650;Rando
8652;Genbu
8653;Rei Enna
8654;Uno
8655;Moe Tsukishima
8661;Kei Minamikaze
8662;Benkei Kurama
8663;Hayato Jin
8664;Yankee
8666;Kiyokazu Fujimoto
8667;Katsuhiko Jinnai
8668;Shun Fujimaki
8673;Reiji Mitsurugi
8674;Kosaburou
8675;Yamato
8677;Arashi Amamiya
8678;Yuuto Sakaeguchi
8679;Fumiki Mizutani
8680;Kousuke Izumi
8682;Kouichi Hayase
8683;Emi Kizaki
8684;Reiji Moritsugu
8685;Bus Driver
8686;Risky
8687;Safety
8688;Moe Katsuragi
8689;Yuuya Fukami
8690;M1
8691;Lani
8692;M2
8693;M3
8695;Kaizan Doshi
8696;Ono Kiyomura
8697;Takachiho Suginokouji
8698;Kikuko Inoue
8699;Manami Ookusa
8700;Zeru
8701;Uraurashima
8702;Gonzou Tarukane
8703;Suzuki
8704;Seiryuu
8705;Sakyou
8706;Ruka
8707;Roto
8708;Risho
8709;Puu
8710;Narrator
8711;Murugu
8712;Miyuki
8713;Bakken
8714;Byakko
8715;Dr. Ichigaki
8716;Elder Toguro
8717;Juri
8718;Masami Hirukawa
8719;Excel Kobayashi
8720;Jorge Saotome
8721;Butajiri
8722;Gama
8723;Gokumonki
8724;Sukezo Gondawara
8727;Inmaki
8728;Koto
8729;Kuromomotarou
8730;Makintarou
8731;Mitamura
8734;Lake Toya
8736;Tomoyo Kurobe
8737;Pycal
8738;Raou
8739;Kojuurou Takeda
8741;Shigaraki
8742;Takeru Myoujin
8743;Scarron
8744;Shin Kudou
8745;Sara Nome
8747;Hajime Yasaka
8748;Sayoko Arashiyama
8751;Neon
8752;Shurelia
8753;Queen
8754;Nao Kadena
8755;Koji Kurose
8758;Marg
8760;Sakon
8762;Guilmon
8764;Kumaemon
8765;War-Rock
8766;Milo Scorpio
8771;Raiga Kurosuki
8772;Kouzou Etou
8775;Chinko Drill
8777;Ohmu
8785;Ryan
8786;Howard Glass
8788;Excavation Site Commander
8789;Duke Dermail
8790;Narrator
8791;Vice Foreign Minister Darlian
8792;Mrs. Darlian
8793;Quinze
8795;Sylvia Noventa
8796;Noventa
8797;Inspector Acht
8798;Lt. Nichol
8799;Trant Clark
8800;Tubarov Bilmon
8802;Catherine Bloom
8803;Maa
8804;Neko
8806;Kuya Amururineuruka
8808;Aspergillus niger
8810;Menma
8813;Éléonore Albertine Le Blanc de La Blois de La Vallière
8814;Cattleya Yvette La Baume Le Blanc de La Fontaine
8815;Homura Toushin Taishi
8822;Sakuya Kamiyama
8823;Yukiji Yakumo
8824;Val
8825;Hamelin
8826;Ringo Kinoshita
8827;Heidi
8828;Peter
8829;Hibird
8830;Arihiko Inui
8833;Pan-Taron
8834;Panda Z
8835;Tetsu Hayami
8836;Mayumi Kino
8837;Yung Zorndyke
8838;Muu Aries
8839;Hauenkua
8840;Martel
8843;Yellow Belmont
8844;Gou Mifune
8845;Akashi
8846;Iwamoto
8847;Kizna Towryk
8849;Jun Kudou
8851;Lulue
8852;American Otaku
8854;Spanish Otaku
8855;Chinese Otaku
8856;French Otaku
8858;Masa Ikariya
8859;Sanae Kise
8860;Ichigopan
8861;Huey Laforet
8862;Kuriimupan
8863;Kireipan
8864;Sumipan
8867;Eris
8868;Licorice Nielsen
8869;Ryuuji Takane
8870;Ishimatsu Katori
8871;Takeshi Kawai
8872;Jun Kenzaki
8873;Mai Shiranui
8874;Yuuki Tachibana
8875;Ruri Sarasa
8876;Ginosuke Isuzu
8877;Shielle Messiah
8878;Chelsea Rorec
8879;Bubbleman.EXE
8880;Cullen Lucciora
8881;Green Esmeraude
8882;Crimson Rubeus
8883;Cooan
8884;Berthier
8887;Calaveras
8888;Petz
8890;Saphir
8892;Prince Dimande
8899;Wiseman
8900;Souichi Tomoe
8901;Kaolinite
8902;Pharaoh 90
8903;Mistress 9
8904;Haruna Sakurada
8905;Ryo Urawa
8906;Motoki Furuhata
8907;Unazuki Furuhata
8908;Yuuichirou Kumada
8909;Queen Metalia
8912;Shapiro Keats
8913;Ail
8914;Ann
8915;Makaiju
8916;Eren Shiratori
8917;Kaguya Houraisan
8918;Eirin Yagokoro
8926;Keith Evans
8927;Chris Ryan
8928;Wendy Ryan
8929;Richard Wong
8930;Emilio Michaelov
8931;Grunide
8934;Princess Snow Kaguya
8936;Fiore
8937;Kisenian
8938;Ruby Toujou
8940;Mimi
8941;Bedivere
8945;Noriaki Kakyouin
8946;Mohammed Avdol
8947;The Melody of Oblivion
8948;Sakura Saku
8949;Jouganki
8950;Raizo
8951;Yomi Kasuga
8956;Jun Isurugi
8957;Naoto Hyoudou
8958;Kaho Asahi
8969;Hizuki Jin
8970;Sakura Shinguji
8972;Eudial
8974;Daisuke Domoto
8975;Figure 17
8976;Hideo Shiina
8977;Isamu Kuroda
8978;Sho Aizawa
8979;Kenta Hagiwara
8980;Shinji Ogawa
8981;Asuka Karasawa
8982;Noriko Ito
8983;Tokio Aoyama
8984;Akiko Hibino
8985;Shinichi Ibaragi
8986;Kyoko Ibaragi
8989;Tenmaru
8990;Lemnear
8991;Lian
8992;Mesh
8993;Cinnamon
8994;BBBBBBBBB
8995;Kotarou
8996;Kapayuki
8997;Zaku Abumi
8998;Leopard Error Franken-bach
8999;La Andromeda Promethium II
9000;Nazca
9001;Bunji Kugashira
9002;Balladbird Lee
9003;Teito Klein
9004;Misaki Saiki
9005;Erika
9006;Kazuya Ryuzaki
9007;Shenhua
9012;Pam Werne Asakura
9013;Kare
9014;Kyousuke Kasuga
9015;Karen
9018;Omiyo
9022;Yura
9025;Gorou Inogashira
9028;Kiichi Gotou
9029;Kilian Black
9030;Tanaka
9032;Mana Walker
9036;Montana Jones
9037;Leon
9038;Enzo
9043;Tokidoki Rikugou
9045;Kuchiha
9047;Meg Sprinkle
9048;Mike McField
9049;Dino Sparks
9050;Halca Hepburn
9051;Bunny Brookmeyer
9052;Jack Johnson
9053;Jack Johnson
9054;Beet
9055;Shinobu Nagumo
9056;Poala
9058;Kissu
9059;Tsuyukusa
9060;Mizuiro Kojima
9061;Moondoggie
9062;Misaomaru Kanonji
9063;Shiro Tatsumi
9065;Mio Takato
9066;Saya Saganuma
9067;Kaoru Natashou
9068;Annie Brighton
9069;Anthony Brown
9070;Haruma Kawagoe
9071;Solo
9072;Forte.EXE
9074;Lion-san
9075;Michael Trinity
9076;Snufkin
9077;Akame
9078;Akakabuto
9079;Riki
9080;Fuji
9081;Daisuke
9082;Gohei Takeda
9083;Esteban
9084;Zia
9085;Tao
9086;Mendoza
9089;Rowen
9091;Teto
9092;Sara Yuki
9093;Ryo Shiba
9094;Masato Shikibu
9097;B-set
9098;Pell
9102;Igor
9108;Youko Kirishima
9109;Mill Varna
9110;Lilica Ebett
9111;Sheeda
9112;Isao Oota
9115;Piro
9116;Tony Frost
9117;Alicia Whistle
